ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
CSCO,long,2018-12-03,38.9735,2018-12-17,35.3432,-9.31,ST flip,0
CSCO,long,2019-01-23,36.6322,2019-05-06,44.2678,20.84,ST flip,0
CSCO,long,2019-05-16,45.3544,2019-05-31,42.1919,-6.97,ST flip,0
CSCO,long,2019-06-07,45.3544,2019-08-02,43.4537,-4.19,ST flip,0
CSCO,long,2021-03-09,41.0593,2021-06-18,44.9631,9.51,ST flip,0
CSCO,long,2021-07-22,47.4243,2021-09-17,49.433,4.24,ST flip,0
CSCO,long,2022-02-18,50.3772,2022-04-12,45.9434,-8.8,ST flip,0
CSCO,long,2023-02-02,44.8861,2023-04-19,44.0496,-1.86,ST flip,0
CSCO,long,2025-01-15,58.0246,2025-01-27,57.1539,-1.5,ST flip,0
CSCO,long,2025-02-05,60.5301,2025-03-11,58.6921,-3.04,ST flip,0
CSCO,long,2025-05-07,58.0127,2025-08-15,64.857,11.8,ST flip,0
CSCO,long,2026-01-26,76.3095,2026-02-12,74.3178,-2.61,ST flip,0
CSCO,long,2026-04-08,83.388,2026-06-26,113.346,35.93,ST flip,0
CSCO,long,2026-08-10,122.57,2026-08-14,111.68,-8.88,ST flip,0
DBX,long,2019-06-20,24.52,2019-07-29,23.94,-2.37,ST flip,0
DBX,long,2020-04-20,20.34,2020-06-11,20.42,0.39,ST flip,0
DBX,long,2021-01-27,24.26,2021-05-04,25.02,3.13,ST flip,0
DBX,long,2021-05-20,26.78,2021-08-19,30.14,12.55,ST flip,0
DBX,long,2022-09-12,23.14,2022-09-21,21.09,-8.86,ST flip,0
DBX,long,2023-08-07,28.24,2023-09-19,26.51,-6.13,ST flip,0
DBX,long,2023-10-11,28.22,2023-10-23,26.53,-5.99,ST flip,0
DBX,long,2024-11-06,27.9,2025-02-21,26.73,-4.19,ST flip,0
DBX,long,2025-11-07,30.87,2025-12-10,27.2,-11.89,ST flip,0
DE,long,2018-02-16,149.5654,2018-03-22,133.8004,-10.54,ST flip,0
DE,long,2019-01-08,141.1211,2019-05-06,144.748,2.57,ST flip,0
DE,long,2019-09-09,143.7611,2019-11-27,154.1788,7.25,ST flip,0
DE,long,2020-07-14,156.9852,2020-10-28,207.5154,32.19,ST flip,0
DE,long,2020-11-05,228.5576,2021-01-27,261.5532,14.44,ST flip,0
DE,long,2021-02-04,288.1436,2021-05-19,334.7548,16.18,ST flip,0
