ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
ASML.AS,long,2026-08-17,1621.2,OPEN,,,,0
BWXT,long,2018-02-26,58.469,2018-05-01,60.5317,3.53,ST flip,0
BWXT,long,2018-07-18,58.8882,2018-08-08,56.7582,-3.62,ST flip,0
BWXT,long,2019-08-06,51.2867,2019-10-01,51.4992,0.41,ST flip,0
BWXT,long,2019-10-31,53.5164,2020-02-25,56.1236,4.87,ST flip,0
BWXT,long,2020-05-27,57.4833,2020-06-24,52.0123,-9.52,ST flip,0
BWXT,long,2020-08-04,54.7478,2020-10-28,50.1468,-8.4,ST flip,0
BWXT,long,2020-11-24,54.9227,2021-01-22,54.4919,-0.78,ST flip,0
BWXT,long,2021-02-12,55.4004,2021-05-12,59.505,7.41,ST flip,0
BWXT,long,2022-06-07,50.1119,2022-08-30,50.5281,0.83,ST flip,0
BWXT,long,2022-10-18,52.7321,2022-12-20,55.538,5.32,ST flip,0
BWXT,long,2023-01-25,58.4457,2023-05-25,60.7895,4.01,ST flip,0
BWXT,long,2023-06-05,62.8035,2023-10-27,72.234,15.02,ST flip,0
BWXT,long,2023-11-14,76.5772,2023-12-20,74.5541,-2.64,ST flip,0
BWXT,long,2024-01-12,78.274,2024-04-09,95.2005,21.62,ST flip,0
BWXT,long,2024-05-06,97.0156,2024-05-07,85.3989,-11.97,ST flip,0
BWXT,long,2024-06-24,92.4924,2024-07-25,97.1259,5.01,ST flip,0
BWXT,long,2024-08-21,99.2277,2024-09-06,94.4153,-4.85,ST flip,0
BWXT,long,2024-09-20,101.417,2024-11-05,115.3318,13.72,ST flip,0
BWXT,long,2024-11-13,130.282,2024-12-13,119.4642,-8.3,ST flip,0
BWXT,long,2025-01-16,119.6816,2025-01-27,110.1272,-7.98,ST flip,0
BWXT,long,2025-09-15,173.3068,2025-11-13,176.8664,2.05,ST flip,0
BWXT,long,2026-01-05,188.2104,2026-02-04,189.2858,0.57,ST flip,0
BWXT,long,2026-03-25,221.4838,2026-04-29,207.4747,-6.33,ST flip,0
BWXT,long,2026-06-22,209.6695,2026-07-07,185.7871,-11.39,ST flip,0
DELL,long,2018-03-07,19.7069,2018-03-28,18.3812,-6.73,ST flip,0
DELL,long,2018-05-18,20.0918,2018-10-09,24.1122,20.01,ST flip,0
DELL,long,2018-11-07,24.9484,2018-12-24,20.5227,-17.74,ST flip,0
DELL,long,2019-03-14,26.3269,2019-05-31,27.4181,4.14,ST flip,0
DELL,long,2019-07-17,26.0138,2019-08-02,24.1307,-7.24,ST flip,0
DELL,long,2020-11-13,30.4385,2021-05-12,43.321,42.32,ST flip,0
DELL,long,2021-06-01,47.3543,2021-07-12,44.7207,-5.56,ST flip,0
DELL,long,2021-08-03,45.3193,2021-09-01,44.5458,-1.71,ST flip,0
DELL,long,2021-09-16,46.6867,2021-12-20,48.6909,4.29,ST flip,0
DELL,long,2022-01-04,53.133,2022-01-21,50.4804,-4.99,ST flip,0
DELL,long,2022-02-02,53.9596,2022-02-24,50.7257,-5.99,ST flip,0
DELL,long,2023-12-21,72.1874,2024-05-31,134.8756,86.84,ST flip,0
DELL,long,2024-08-15,106.8802,2024-11-27,121.0507,13.26,ST flip,0
DELL,long,2025-09-22,133.9827,2025-11-10,141.3966,5.53,ST flip,0
DELL,long,2026-02-27,147.3797,OPEN,,,,0
GE,long,2019-04-30,49.0221,2019-05-28,45.1177,-7.96,ST flip,0
GE,long,2019-06-11,48.7811,2019-08-05,46.6086,-4.45,ST flip,0
GE,long,2020-01-02,57.6756,2020-02-24,57.3372,-0.59,ST flip,0
GE,long,2021-05-27,69.7785,2021-06-17,63.214,-9.41,ST flip,0
GE,long,2021-07-28,63.8947,2021-09-21,58.8946,-7.83,ST flip,0
GE,long,2021-10-26,65.4055,2021-11-16,62.9156,-3.81,ST flip,0
GE,long,2023-01-03,52.0009,2023-10-02,85.4807,64.38,ST flip,0
GE,long,2023-11-08,89.4566,2024-06-13,153.6511,71.76,ST flip,0
GE,long,2024-07-23,170.0348,2024-09-06,159.3878,-6.26,ST flip,0
GE,long,2024-09-13,176.243,2024-10-22,174.9002,-0.76,ST flip,0
GE,long,2025-01-14,175.3835,2025-03-06,194.4133,10.85,ST flip,0
GE,long,2025-03-24,208.8627,2025-04-03,186.4097,-10.75,ST flip,0
GE,long,2025-04-23,192.4204,2025-06-12,238.4292,23.91,ST flip,0
GE,long,2025-06-27,252.8548,2025-11-21,286.3371,13.24,ST flip,0
GE,long,2025-12-19,306.0312,2026-01-22,294.2042,-3.86,ST flip,0
GE,long,2026-02-17,326.1976,2026-03-12,306.3182,-6.09,ST flip,0
GE,long,2026-04-09,312.6303,2026-04-22,275.946,-11.73,ST flip,0
GE,long,2026-05-26,314.0984,2026-07-16,345.73,10.07,ST flip,0
GE,long,2026-08-04,377.28,2026-08-20,344.64,-8.65,ST flip,0
HIMS,long,2020-08-10,10.59,2020-10-02,10.512,-0.74,ST flip,0
HIMS,long,2020-11-30,10.52,2021-01-25,13.58,29.09,ST flip,0
HIMS,long,2021-01-29,18.99,2021-02-24,16.83,-11.37,ST flip,0
HIMS,long,2022-11-08,5.53,2022-12-28,6.17,11.57,ST flip,0
HIMS,long,2023-01-12,7.1,2023-03-09,9.54,34.37,ST flip,0
HIMS,long,2023-04-18,11.0,2023-05-18,10.27,-6.64,ST flip,0
HIMS,long,2023-06-30,9.4,2023-08-04,8.15,-13.3,ST flip,0
HIMS,long,2024-05-15,13.84,2024-06-27,20.02,44.65,ST flip,0
HIMS,long,2024-09-13,16.57,2024-10-30,19.04,14.91,ST flip,0
HIMS,long,2024-11-06,23.42,2024-11-14,20.85,-10.97,ST flip,0
HIMS,long,2024-11-25,31.35,2024-12-31,24.18,-22.87,ST flip,0
HIMS,long,2025-01-28,31.54,2025-02-21,49.28,56.25,ST flip,0
HIMS,long,2025-04-29,35.04,2025-06-23,41.98,19.81,ST flip,0
HIMS,long,2025-07-29,60.27,2025-08-06,51.13,-15.17,ST flip,0
HIMS,long,2025-09-08,49.64,2025-10-22,47.46,-4.39,ST flip,0
HOOD,long,2022-10-28,11.5,2022-11-08,9.74,-15.3,ST flip,0
HOOD,long,2023-04-06,10.01,2023-04-26,8.82,-11.89,ST flip,0
HOOD,long,2023-06-14,9.95,2023-08-04,11.28,13.37,ST flip,0
HOOD,long,2024-02-12,12.01,2024-04-15,17.19,43.13,ST flip,0
HOOD,long,2024-05-17,20.09,2024-07-30,20.4,1.54,ST flip,0
HOOD,long,2024-08-16,19.98,2024-10-31,23.49,17.57,ST flip,0
HOOD,long,2024-11-06,29.86,2025-02-21,51.6,72.81,ST flip,0
HOOD,long,2025-04-24,48.15,2025-10-17,129.91,169.8,ST flip,0
HOOD,long,2025-12-04,137.08,2025-12-31,113.1,-17.49,ST flip,0
HOOD,long,2026-08-21,108.13,OPEN,,,,0
IBKR,long,2018-02-21,16.253,2018-03-23,15.7343,-3.19,ST flip,0
IBKR,long,2018-04-17,17.6806,2018-05-31,17.3189,-2.05,ST flip,0
IBKR,long,2020-02-03,12.3156,2020-02-25,12.5828,2.17,ST flip,0
IBKR,long,2020-10-08,12.4535,2020-10-27,11.6302,-6.61,ST flip,0
IBKR,long,2020-11-11,12.4753,2021-01-27,15.3149,22.76,ST flip,0
IBKR,long,2021-02-04,16.899,2021-04-22,17.2207,1.9,ST flip,0
IBKR,long,2022-02-04,17.8037,2022-02-23,16.0568,-9.81,ST flip,0
IBKR,long,2022-09-07,16.2851,2022-09-26,15.6453,-3.93,ST flip,0
IBKR,long,2022-10-06,17.2117,2022-11-11,18.0305,4.76,ST flip,0
IBKR,long,2023-01-10,18.63,2023-03-10,19.7304,5.91,ST flip,0
IBKR,long,2023-05-30,19.3986,2023-09-21,21.9376,13.09,ST flip,0
IBKR,long,2023-12-08,20.5085,2024-04-15,26.9486,31.4,ST flip,0
IBKR,long,2024-04-24,28.5483,2024-06-14,29.7175,4.1,ST flip,0
IBKR,long,2024-07-01,31.3525,2024-07-18,29.5839,-5.64,ST flip,0
IBKR,long,2024-08-15,29.7471,2024-12-10,43.6777,46.83,ST flip,0
IBKR,long,2025-01-06,47.1695,2025-02-25,49.8671,5.72,ST flip,0
IBKR,long,2025-05-01,43.319,2025-08-27,61.5069,41.99,ST flip,0
IBKR,long,2025-09-29,68.5722,2025-10-22,64.5555,-5.86,ST flip,0
IBKR,long,2026-01-05,71.4209,2026-02-05,69.3452,-2.91,ST flip,0
IBKR,long,2026-04-13,74.4746,2026-06-30,87.04,16.87,ST flip,0
IBKR,long,2026-08-25,98.19,OPEN,,,,0
MBB.DE,long,2018-05-31,85.237,2018-06-28,79.9097,-6.25,ST flip,0
MBB.DE,long,2018-07-20,85.5145,2018-08-15,78.8464,-7.8,ST flip,0
MBB.DE,long,2018-08-31,87.1365,2018-09-28,77.9453,-10.55,ST flip,0
MBB.DE,long,2020-11-09,74.8031,2021-03-25,114.4101,52.95,ST flip,0
MBB.DE,long,2021-06-07,127.735,2021-10-06,120.0679,-6.0,ST flip,0
MBB.DE,long,2021-11-02,129.7478,2021-11-17,122.3017,-5.74,ST flip,0
MBB.DE,long,2021-12-23,123.9771,2022-01-24,117.6479,-5.11,ST flip,0
MBB.DE,long,2024-03-12,91.581,2024-06-14,103.2088,12.7,ST flip,0
MBB.DE,long,2024-08-14,100.8992,2024-09-17,94.1079,-6.73,ST flip,0
MBB.DE,long,2024-10-22,100.3171,2024-11-14,97.6006,-2.71,ST flip,0
MBB.DE,long,2025-01-17,101.8694,2025-06-04,145.3337,42.67,ST flip,0
MBB.DE,long,2025-07-11,144.39,2025-08-15,156.5053,8.39,ST flip,0
MBB.DE,long,2025-09-30,169.8122,2025-10-15,167.6275,-1.29,ST flip,0
MBB.DE,long,2025-10-21,183.1191,2025-11-14,179.7428,-1.84,ST flip,0
MBB.DE,long,2025-12-09,198.2136,2026-01-19,194.2414,-2.0,ST flip,0
MBB.DE,long,2026-01-26,209.5344,2026-02-27,202.583,-3.32,ST flip,0
MBB.DE,long,2026-04-17,194.44,2026-05-12,194.44,0.0,ST flip,0
MRNA,long,2020-01-13,20.26,2020-02-12,19.01,-6.17,ST flip,0
MRNA,long,2020-02-25,23.76,2020-03-13,21.3,-10.35,ST flip,0
MRNA,long,2020-04-02,33.2,2020-05-26,57.71,73.83,ST flip,0
MRNA,long,2020-07-14,75.04,2020-08-13,67.83,-9.61,ST flip,0
MRNA,long,2020-09-18,69.87,2020-10-28,65.74,-5.91,ST flip,0
MRNA,long,2020-11-11,82.44,2020-12-22,125.88,52.69,ST flip,0
MRNA,long,2021-01-25,147.0,2021-02-24,144.79,-1.5,ST flip,0
MRNA,long,2021-04-13,149.71,2021-05-12,152.68,1.98,ST flip,0
MRNA,long,2021-06-02,191.6,2021-08-30,370.69,93.47,ST flip,0
MRNA,long,2021-11-26,329.63,2021-12-06,265.33,-19.51,ST flip,0
MRNA,long,2023-04-03,159.48,2023-04-20,141.14,-11.5,ST flip,0
MRNA,long,2025-12-08,27.97,2025-12-31,29.49,5.43,ST flip,0
MRNA,long,2026-01-06,35.66,2026-02-02,42.55,19.32,ST flip,0
MRNA,long,2026-02-19,49.7,2026-04-29,45.72,-8.01,ST flip,0
MRNA,long,2026-05-08,54.35,2026-07-16,63.15,16.19,ST flip,0
MRNA,long,2026-08-19,174.38,OPEN,,,,0
MSFT,long,2018-02-26,87.6166,2018-03-22,82.447,-5.9,ST flip,0
MSFT,long,2018-04-17,88.2134,2018-06-27,89.9514,1.97,ST flip,0
MSFT,long,2018-07-12,96.084,2018-10-08,102.6193,6.8,ST flip,0
MSFT,long,2018-12-03,104.2155,2018-12-17,95.6618,-8.21,ST flip,0
MSFT,long,2019-02-15,100.6174,2019-05-13,115.1742,14.47,ST flip,0
MSFT,long,2019-06-07,123.1448,2019-08-05,123.9039,0.62,ST flip,0
MSFT,long,2019-09-19,132.6476,2020-02-24,161.6743,21.88,ST flip,0
MSFT,long,2020-04-14,164.3328,2020-09-04,203.7519,23.99,ST flip,0
MSFT,long,2020-10-12,210.5516,2020-10-28,192.7489,-8.46,ST flip,0
MSFT,long,2020-11-05,212.349,2021-01-06,202.3784,-4.7,ST flip,0
MSFT,long,2021-01-22,215.4412,2021-02-25,218.8427,1.58,ST flip,0
MSFT,long,2021-04-05,238.0329,2021-05-04,236.8096,-0.51,ST flip,0
MSFT,long,2021-06-10,246.4085,2021-09-28,272.1019,10.43,ST flip,0
MSFT,long,2021-10-14,290.5574,2021-12-03,310.5687,6.89,ST flip,0
MSFT,long,2022-03-28,299.3505,2022-04-11,274.8398,-8.19,ST flip,0
MSFT,long,2023-03-16,268.7214,2023-07-27,322.4685,20.0,ST flip,0
MSFT,long,2023-09-08,326.62,2023-09-20,313.429,-4.04,ST flip,0
MSFT,long,2023-10-11,324.8124,2024-04-18,396.5517,22.09,ST flip,0
MSFT,long,2024-05-15,415.7512,2024-07-17,435.8371,4.83,ST flip,0
MSFT,long,2024-09-13,423.8938,2024-10-07,403.1711,-4.89,ST flip,0
MSFT,long,2024-12-04,431.4795,2024-12-27,424.683,-1.58,ST flip,0
MSFT,long,2025-01-22,440.1402,2025-01-30,409.3541,-6.99,ST flip,0
MSFT,long,2025-10-06,524.2566,2025-10-31,513.5844,-2.04,ST flip,0
MU,long,2018-01-04,45.7144,2018-02-02,39.8051,-12.93,ST flip,0
MU,long,2018-02-23,45.3731,2018-03-23,52.8622,16.51,ST flip,0
MU,long,2018-05-15,52.6672,2018-06-25,51.8383,-1.57,ST flip,0
MU,long,2018-08-27,50.7754,2018-09-06,43.5399,-14.25,ST flip,0
MU,long,2019-03-21,42.8963,2019-05-08,38.7617,-9.64,ST flip,0
MU,long,2019-09-05,47.811,2019-09-27,42.1357,-11.87,ST flip,0
MU,long,2019-10-25,46.8358,2019-12-03,44.1054,-5.83,ST flip,0
MU,long,2019-12-11,48.0353,2020-01-31,51.77,7.78,ST flip,0
MU,long,2020-02-12,57.7964,2020-02-25,50.8046,-12.1,ST flip,0
MU,long,2020-04-08,47.0894,2020-08-11,46.5725,-1.1,ST flip,0
MU,long,2021-02-11,84.3299,2021-04-22,82.6039,-2.05,ST flip,0
MU,long,2021-06-30,82.8672,2021-07-08,75.1928,-9.26,ST flip,0
MU,long,2021-08-03,78.8496,2021-08-12,68.5034,-13.12,ST flip,0
MU,long,2022-02-10,88.9758,2022-03-04,80.0704,-10.01,ST flip,0
MU,long,2023-03-23,60.426,2023-06-29,63.4995,5.09,ST flip,0
MU,long,2023-07-26,66.6353,2023-08-10,64.7168,-2.88,ST flip,0
MU,long,2023-08-31,69.167,2023-09-28,64.4794,-6.78,ST flip,0
MU,long,2023-11-03,71.8976,2024-02-13,80.8716,12.48,ST flip,0
MU,long,2024-02-26,88.7375,2024-04-19,106.01,19.46,ST flip,0
MU,long,2024-05-14,123.9216,2024-06-27,131.2888,5.95,ST flip,0
MU,long,2024-08-16,107.3151,2024-09-03,88.0264,-17.97,ST flip,0
MU,long,2024-09-26,109.1933,2024-10-31,99.1387,-9.21,ST flip,0
MU,long,2024-11-06,111.2562,2024-11-13,99.4073,-10.65,ST flip,0
MU,long,2025-08-08,118.6995,2025-11-20,201.1732,69.48,ST flip,0
MU,long,2025-12-10,263.4523,2026-03-25,381.8708,44.95,ST flip,0
MU,long,2026-04-09,421.4452,2026-06-05,863.8771,104.98,ST flip,0
MU,long,2026-06-18,1133.8156,2026-07-15,904.28,-20.24,ST flip,0
NOV.DE,long,2018-02-26,4.4197,2018-03-22,4.069,-7.93,ST flip,0
NOV.DE,long,2018-03-23,4.5621,2018-06-08,4.3784,-4.03,ST flip,0
NOV.DE,long,2018-06-22,4.601,2018-08-08,4.6637,1.36,ST flip,0
NOV.DE,long,2018-08-17,5.0825,2018-09-19,4.9418,-2.77,ST flip,0
NOV.DE,long,2018-11-08,4.8232,2019-04-17,5.9618,23.61,ST flip,0
NOV.DE,long,2019-06-11,6.2946,2019-07-11,6.0497,-3.89,ST flip,0
NOV.DE,long,2019-08-08,6.2538,2019-09-10,6.6107,5.71,ST flip,0
NOV.DE,long,2019-09-20,7.1489,2019-11-20,7.3258,2.47,ST flip,0
NOV.DE,long,2019-12-16,7.7093,2020-02-25,8.2986,7.64,ST flip,0
NOV.DE,long,2020-03-27,8.5094,2020-07-31,9.1893,7.99,ST flip,0
NOV.DE,long,2020-08-14,9.7598,2020-10-27,10.2161,4.68,ST flip,0
NOV.DE,long,2020-11-04,10.5303,2020-11-24,9.7721,-7.2,ST flip,0
NOV.DE,long,2020-12-18,10.4794,2021-01-29,10.0072,-4.51,ST flip,0
NOV.DE,long,2021-02-12,10.8813,2021-03-05,10.0722,-7.44,ST flip,0
NOV.DE,long,2021-03-26,11.3398,2021-08-31,17.1676,51.39,ST flip,0
NOV.DE,long,2021-10-15,17.9824,2021-11-26,19.3309,7.5,ST flip,0
NOV.DE,long,2021-12-10,20.5449,2021-12-20,18.7463,-8.75,ST flip,0
NOV.DE,long,2022-02-02,19.0579,2022-04-22,22.3427,17.24,ST flip,0
NOV.DE,long,2022-06-08,23.7183,2022-08-03,22.5837,-4.78,ST flip,0
NOV.DE,long,2022-08-22,24.4982,2022-09-16,23.0467,-5.93,ST flip,0
NOV.DE,long,2022-10-05,24.3932,2023-01-11,28.0358,14.93,ST flip,0
NOV.DE,long,2023-01-18,29.638,2023-02-02,27.6752,-6.62,ST flip,0
NOV.DE,long,2023-02-13,30.4733,2023-05-04,35.3985,16.16,ST flip,0
NOV.DE,long,2023-05-12,38.2405,2023-06-02,35.3937,-7.44,ST flip,0
NOV.DE,long,2023-07-20,35.9223,2023-09-21,42.7516,19.01,ST flip,0
NOV.DE,long,2023-10-11,46.1693,2023-12-07,44.8374,-2.88,ST flip,0
NOV.DE,long,2024-01-03,47.4459,2024-07-03,67.5535,42.38,ST flip,0
NOV.DE,long,2024-08-15,68.1198,2024-09-20,62.2182,-8.66,ST flip,0
NOV.DE,long,2026-06-22,36.4079,2026-07-31,37.0603,1.79,ST flip,0
NOV.DE,long,2026-08-21,40.15,OPEN,,,,0
NVDA,long,2018-01-03,5.2465,2018-02-05,5.2769,0.58,ST flip,0
NVDA,long,2018-02-15,6.0868,2018-03-27,5.5722,-8.45,ST flip,0
NVDA,long,2018-05-07,6.1444,2018-06-25,5.9119,-3.78,ST flip,0
NVDA,long,2018-08-14,6.4635,2018-10-08,6.5744,1.72,ST flip,0
NVDA,long,2019-08-19,4.238,2020-01-31,5.8773,38.68,ST flip,0
NVDA,long,2020-02-10,6.537,2020-02-24,6.7933,3.92,ST flip,0
NVDA,long,2020-04-06,6.676,2020-09-04,12.5681,88.26,ST flip,0
NVDA,long,2020-10-12,14.1646,2020-10-28,12.5725,-11.24,ST flip,0
NVDA,long,2020-11-05,14.0989,2021-02-25,13.254,-5.99,ST flip,0
NVDA,long,2021-04-07,14.0915,2021-05-04,14.2985,1.47,ST flip,0
NVDA,long,2021-05-24,15.5546,2021-07-15,18.9009,21.51,ST flip,0
NVDA,long,2021-08-05,20.5659,2021-09-28,20.6313,0.32,ST flip,0
NVDA,long,2021-10-18,22.1493,2021-12-13,28.0723,26.74,ST flip,0
NVDA,long,2022-03-18,26.3742,2022-04-07,24.1359,-8.49,ST flip,0
NVDA,long,2023-08-21,46.8757,2023-09-20,42.1603,-10.06,ST flip,0
NVDA,long,2023-10-11,46.7188,2023-10-18,42.1174,-9.85,ST flip,0
NVDA,long,2023-11-06,45.6658,2023-12-04,45.4253,-0.53,ST flip,0
NVDA,long,2023-12-18,49.9881,2024-04-19,76.0684,52.17,ST flip,0
NVDA,long,2024-05-06,91.9808,2024-06-24,117.9156,28.2,ST flip,0
NVDA,long,2024-08-16,124.375,2024-09-03,107.8223,-13.31,ST flip,0
NVDA,long,2024-10-04,124.7251,2024-12-13,134.0498,7.48,ST flip,0
NVDA,long,2025-01-03,144.2546,2025-01-13,133.0313,-7.78,ST flip,0
NVDA,long,2025-09-22,183.3761,2025-11-06,187.8404,2.43,ST flip,0
NVDA,long,2026-01-28,191.2867,2026-02-04,173.9778,-9.05,ST flip,0
NVDA,long,2026-02-24,192.6151,2026-02-27,176.9742,-8.12,ST flip,0
NVDA,long,2026-04-09,183.6959,2026-06-05,205.1,11.65,ST flip,0
NVDA,long,2026-08-05,219.22,OPEN,,,,0
PLTR,long,2021-08-12,24.89,2021-09-28,25.34,1.81,ST flip,0
PLTR,long,2023-05-09,9.55,2023-08-09,15.25,59.69,ST flip,0
PLTR,long,2023-10-06,16.61,2023-10-26,15.29,-7.95,ST flip,0
PLTR,long,2023-11-02,17.97,2023-12-06,17.13,-4.67,ST flip,0
PLTR,long,2024-02-06,21.87,2024-04-02,22.72,3.89,ST flip,0
PLTR,long,2024-05-06,25.21,2024-05-07,21.4,-15.11,ST flip,0
PLTR,long,2024-06-06,23.79,2024-08-02,24.74,3.99,ST flip,0
PLTR,long,2024-08-08,29.28,2025-01-08,68.23,133.03,ST flip,0
PLTR,long,2025-01-23,78.98,2025-02-21,101.35,28.32,ST flip,0
PLTR,long,2025-04-15,98.4,2025-08-19,157.75,60.32,ST flip,0
PLTR,long,2025-09-18,176.97,2025-11-06,175.05,-1.08,ST flip,0
PLTR,long,2025-12-10,187.91,2026-01-02,167.86,-10.67,ST flip,0
QQQ,long,2018-02-15,156.8836,2018-03-22,154.388,-1.59,ST flip,0
QQQ,long,2018-05-10,160.8556,2018-06-25,162.863,1.25,ST flip,0
QQQ,long,2018-07-12,170.5514,2018-07-30,166.4174,-2.42,ST flip,0
QQQ,long,2018-08-27,175.1891,2018-09-07,172.1195,-1.75,ST flip,0
QQQ,long,2018-12-03,164.0701,2018-12-17,149.8842,-8.65,ST flip,0
QQQ,long,2019-06-07,173.1703,2019-08-02,179.6022,3.71,ST flip,0
QQQ,long,2019-09-05,183.849,2019-10-02,176.7945,-3.84,ST flip,0
QQQ,long,2019-10-15,185.8912,2020-01-27,209.9565,12.95,ST flip,0
QQQ,long,2020-02-04,218.9766,2020-02-24,213.1236,-2.67,ST flip,0
QQQ,long,2020-04-14,204.384,2020-09-04,274.049,34.09,ST flip,0
QQQ,long,2020-10-12,284.631,2020-10-28,262.5104,-7.77,ST flip,0
QQQ,long,2020-11-05,284.4957,2021-02-22,312.1676,9.73,ST flip,0
QQQ,long,2021-04-05,320.9082,2021-05-10,315.7803,-1.6,ST flip,0
QQQ,long,2021-06-10,329.9234,2021-09-20,355.3014,7.69,ST flip,0
QQQ,long,2021-10-18,362.0539,2021-12-01,376.1124,3.88,ST flip,0
QQQ,long,2023-03-21,304.5964,2023-08-09,361.5963,18.71,ST flip,0
QQQ,long,2023-08-29,368.3385,2023-09-21,352.2278,-4.37,ST flip,0
QQQ,long,2023-10-11,365.3776,2023-10-25,344.8262,-5.62,ST flip,0
QQQ,long,2023-11-03,361.9229,2024-01-03,393.0507,8.6,ST flip,0
QQQ,long,2024-01-18,407.5163,2024-04-17,420.7516,3.25,ST flip,0
QQQ,long,2024-05-06,434.9895,2024-07-17,476.7699,9.6,ST flip,0
QQQ,long,2024-08-15,469.4962,2024-09-06,444.0333,-5.42,ST flip,0
QQQ,long,2024-09-19,478.3434,2024-12-18,511.828,7.0,ST flip,0
QQQ,long,2025-01-22,527.5823,2025-02-25,509.5267,-3.42,ST flip,0
QQQ,long,2025-08-08,571.7961,2025-10-10,587.3546,2.72,ST flip,0
QQQ,long,2025-10-27,625.8042,2025-11-17,601.463,-3.89,ST flip,0
QQQ,long,2026-01-27,629.6432,2026-02-04,604.323,-4.02,ST flip,0
QQQ,long,2026-04-08,605.4247,2026-06-05,704.286,16.33,ST flip,0
QQQ,long,2026-08-04,723.85,OPEN,,,,0
