ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
GE,long,2026-02-19,333.8369,2026-03-13,299.3169,-10.34,ST flip,0
GE,long,2026-05-28,320.4206,OPEN,,,,0
HIMS,long,2020-12-01,10.77,2021-01-27,13.01,20.8,ST flip,0
HIMS,long,2021-01-29,18.99,2021-02-26,14.57,-23.28,ST flip,0
HIMS,long,2022-11-08,5.53,2023-03-10,8.97,62.21,ST flip,0
HIMS,long,2023-04-21,11.68,2023-05-22,9.5,-18.66,ST flip,0
HIMS,long,2024-05-17,14.57,2024-08-02,17.58,20.66,ST flip,0
HIMS,long,2024-09-24,17.27,2025-02-25,39.86,130.8,ST flip,0
HIMS,long,2025-05-02,40.82,2025-06-23,41.98,2.84,ST flip,0
HIMS,long,2025-07-30,65.53,2025-08-11,49.98,-23.73,ST flip,0
HIMS,long,2025-09-12,55.5,2025-10-30,44.06,-20.61,ST flip,0
HOOD,long,2023-06-14,9.95,2023-08-09,10.8,8.54,ST flip,0
HOOD,long,2024-02-14,13.38,2024-04-30,16.49,23.24,ST flip,0
HOOD,long,2024-05-20,20.84,2024-08-02,17.88,-14.2,ST flip,0
HOOD,long,2024-09-12,21.64,2024-10-31,23.49,8.55,ST flip,0
HOOD,long,2024-11-06,29.86,2025-02-25,45.92,53.78,ST flip,0
HOOD,long,2025-05-07,49.99,2025-11-13,121.53,143.11,ST flip,0
HOOD,long,2026-08-25,112.09,OPEN,,,,0
IBKR,long,2018-05-07,18.2462,2018-06-04,16.7097,-8.42,ST flip,0
IBKR,long,2019-05-06,14.0053,2019-05-31,12.1747,-13.07,ST flip,0
IBKR,long,2020-01-21,12.2338,2020-03-04,12.1986,-0.29,ST flip,0
IBKR,long,2020-11-13,12.9741,2021-01-29,14.8443,14.41,ST flip,0
IBKR,long,2021-02-05,17.4473,2021-05-10,16.4992,-5.43,ST flip,0
IBKR,long,2023-01-18,19.8646,2023-03-10,19.7304,-0.68,ST flip,0
IBKR,long,2023-06-06,19.9744,2023-09-26,21.2577,6.42,ST flip,0
IBKR,long,2023-12-11,20.7083,2024-04-16,26.5116,28.02,ST flip,0
IBKR,long,2024-04-24,28.5483,2024-07-24,29.2178,2.35,ST flip,0
IBKR,long,2024-08-21,30.5115,2024-12-18,43.1293,41.35,ST flip,0
IBKR,long,2025-01-22,52.0609,2025-02-25,49.8671,-4.21,ST flip,0
IBKR,long,2025-05-09,46.1168,2025-11-17,63.2,37.04,ST flip,0
IBKR,long,2026-01-05,71.4209,2026-03-05,67.9811,-4.82,ST flip,0
IBKR,long,2026-04-14,77.022,OPEN,,,,0
MBB.DE,long,2018-02-22,86.48,2018-03-22,77.6012,-10.27,ST flip,0
MBB.DE,long,2019-03-21,76.5035,2019-04-23,71.0969,-7.07,ST flip,0
MBB.DE,long,2020-11-13,82.7061,2021-10-11,116.9033,41.35,ST flip,0
MBB.DE,long,2021-11-09,132.3539,2021-11-18,118.7649,-10.27,ST flip,0
MBB.DE,long,2021-12-30,128.2586,2022-02-18,115.0418,-10.3,ST flip,0
MBB.DE,long,2023-11-02,75.7249,2024-03-05,87.8332,15.99,ST flip,0
MBB.DE,long,2024-03-14,93.2146,2024-06-28,100.5112,7.83,ST flip,0
MBB.DE,long,2024-08-19,103.6157,2024-11-19,95.0781,-8.24,ST flip,0
MBB.DE,long,2025-02-26,104.5859,2025-06-12,138.9305,32.84,ST flip,0
MBB.DE,long,2025-07-16,149.9512,2025-08-20,154.9164,3.31,ST flip,0
MBB.DE,long,2025-10-03,176.9622,2025-10-17,162.8609,-7.97,ST flip,0
MBB.DE,long,2025-10-21,183.1191,2026-01-21,190.6664,4.12,ST flip,0
MBB.DE,long,2026-01-27,214.4997,2026-03-09,197.0219,-8.15,ST flip,0
MBB.DE,long,2026-05-04,203.0795,2026-05-14,191.0636,-5.92,ST flip,0
MRNA,long,2020-07-15,80.22,2020-09-08,54.34,-32.26,ST flip,0
MRNA,long,2020-10-12,75.31,2020-12-28,111.4,47.92,ST flip,0
MRNA,long,2021-01-28,159.55,2021-03-03,131.22,-17.76,ST flip,0
MRNA,long,2021-04-14,160.03,2021-10-01,341.09,113.14,ST flip,0
MRNA,long,2021-11-26,329.63,2021-12-10,257.06,-22.02,ST flip,0
MRNA,long,2024-03-08,103.03,2024-06-18,133.27,29.35,ST flip,0
MRNA,long,2025-12-11,29.63,2026-02-12,40.11,35.37,ST flip,0
MRNA,long,2026-02-27,53.57,2026-07-20,59.49,11.05,ST flip,0
MRNA,long,2026-08-19,174.38,OPEN,,,,0
MSFT,long,2018-02-26,87.6166,2018-03-23,80.0505,-8.64,ST flip,0
MSFT,long,2018-05-10,89.903,2018-10-10,98.2775,9.32,ST flip,0
MSFT,long,2019-02-25,104.1937,2019-06-03,112.3111,7.79,ST flip,0
MSFT,long,2019-06-07,123.1448,2019-08-05,123.9039,0.62,ST flip,0
MSFT,long,2019-10-15,133.1177,2020-02-24,161.6743,21.45,ST flip,0
MSFT,long,2020-05-06,172.6961,2020-09-08,192.7298,11.6,ST flip,0
MSFT,long,2020-12-22,213.5247,2021-05-12,228.4091,6.97,ST flip,0
MSFT,long,2021-06-17,249.9144,2021-09-28,272.1019,8.88,ST flip,0
MSFT,long,2021-10-18,294.9146,2021-12-03,310.5687,5.31,ST flip,0
MSFT,long,2023-10-25,332.8736,2024-04-19,391.5001,17.61,ST flip,0
MSFT,long,2024-05-21,421.608,2024-07-19,429.5381,1.88,ST flip,0
MSFT,long,2024-09-19,431.8678,2024-10-31,400.0307,-7.37,ST flip,0
MSFT,long,2024-12-05,436.6089,2024-12-31,415.7757,-4.77,ST flip,0
MSFT,long,2025-05-01,420.4641,2025-08-26,497.9431,18.43,ST flip,0
MSFT,long,2025-10-27,527.1826,2025-11-05,503.0213,-4.58,ST flip,0
MSFT,long,2026-07-30,450.2524,OPEN,,,,0
MU,long,2018-02-26,46.7871,2018-03-28,50.2098,7.32,ST flip,0
MU,long,2018-05-16,55.0952,2018-06-25,51.8383,-5.91,ST flip,0
MU,long,2019-09-05,47.811,2019-09-27,42.1357,-11.87,ST flip,0
MU,long,2019-11-04,48.3571,2020-01-31,51.77,7.06,ST flip,0
MU,long,2020-06-05,52.3844,2020-08-14,44.4663,-15.12,ST flip,0
MU,long,2022-02-15,93.844,2022-03-07,73.9999,-21.15,ST flip,0
MU,long,2023-03-23,60.426,2023-07-05,61.2588,1.38,ST flip,0
MU,long,2023-07-27,70.2845,2023-08-17,62.8575,-10.57,ST flip,0
MU,long,2023-09-14,70.9966,2023-10-26,63.9233,-9.96,ST flip,0
MU,long,2023-11-09,72.8783,2024-02-16,78.858,8.21,ST flip,0
MU,long,2024-02-26,88.7375,2024-06-27,131.2888,47.95,ST flip,0
MU,long,2024-09-26,109.1933,2024-11-15,95.8457,-12.22,ST flip,0
MU,long,2025-08-11,123.5217,2026-03-26,355.2561,187.61,ST flip,0
MU,long,2026-04-14,465.5884,2026-07-17,848.95,82.34,ST flip,0
NOV.DE,long,2018-03-23,4.5621,2018-06-11,4.3504,-4.64,ST flip,0
NOV.DE,long,2018-07-06,4.7043,2018-08-08,4.6637,-0.86,ST flip,0
NOV.DE,long,2018-08-20,5.1218,2018-10-04,4.6456,-9.3,ST flip,0
NOV.DE,long,2018-11-26,4.9903,2019-04-17,5.9618,19.47,ST flip,0
NOV.DE,long,2019-06-11,6.2946,2019-07-12,5.9044,-6.2,ST flip,0
NOV.DE,long,2019-08-13,6.3998,2019-09-10,6.6107,3.3,ST flip,0
NOV.DE,long,2019-10-30,7.3858,2019-11-21,7.2214,-2.23,ST flip,0
NOV.DE,long,2020-01-13,7.8514,2020-02-27,8.1697,4.05,ST flip,0
NOV.DE,long,2020-03-27,8.5094,2020-08-05,9.0536,6.4,ST flip,0
NOV.DE,long,2020-08-17,9.9072,2020-10-28,9.923,0.16,ST flip,0
NOV.DE,long,2020-11-05,10.6496,2021-03-24,10.0143,-5.97,ST flip,0
NOV.DE,long,2021-03-26,11.3398,2021-09-28,16.6013,46.4,ST flip,0
NOV.DE,long,2021-10-19,18.4,2021-12-02,19.1435,4.04,ST flip,0
NOV.DE,long,2021-12-16,21.0949,2021-12-20,18.7463,-11.13,ST flip,0
NOV.DE,long,2022-02-02,19.0579,2022-05-16,21.6615,13.66,ST flip,0
NOV.DE,long,2022-07-15,24.7303,2022-08-03,22.5837,-8.68,ST flip,0
NOV.DE,long,2022-08-25,25.119,2023-02-02,27.6752,10.18,ST flip,0
NOV.DE,long,2023-02-13,30.4733,2023-06-27,34.2734,12.47,ST flip,0
NOV.DE,long,2023-08-08,42.1009,2023-10-03,42.0379,-0.15,ST flip,0
NOV.DE,long,2023-10-12,47.8581,2024-07-17,65.7171,37.32,ST flip,0
NOV.DE,long,2026-08-25,41.42,OPEN,,,,0
NVDA,long,2018-01-03,5.2465,2018-02-05,5.2769,0.58,ST flip,0
NVDA,long,2018-05-09,6.3199,2018-06-25,5.9119,-6.46,ST flip,0
NVDA,long,2018-08-23,6.5972,2018-10-10,6.0776,-7.88,ST flip,0
NVDA,long,2019-09-05,4.4648,2020-02-25,6.5142,45.9,ST flip,0
NVDA,long,2020-04-16,7.3302,2020-09-08,11.8616,61.82,ST flip,0
NVDA,long,2021-02-08,14.3807,2021-02-25,13.254,-7.83,ST flip,0
NVDA,long,2021-04-12,15.1531,2021-05-12,13.7079,-9.54,ST flip,0
NVDA,long,2021-05-28,16.1848,2021-07-16,18.0984,11.82,ST flip,0
NVDA,long,2021-08-23,21.8823,2021-10-04,19.6675,-10.12,ST flip,0
NVDA,long,2021-10-25,23.0902,2022-01-13,26.4913,14.73,ST flip,0
NVDA,long,2022-03-24,28.0661,2022-04-11,21.8517,-22.14,ST flip,0
NVDA,long,2023-01-17,17.6628,2023-08-11,40.7756,130.86,ST flip,0
NVDA,long,2023-08-29,48.6891,2023-09-21,40.9406,-15.91,ST flip,0
NVDA,long,2023-11-09,46.8626,2024-04-19,76.0684,62.32,ST flip,0
NVDA,long,2024-05-20,94.6163,2024-07-25,112.0952,18.47,ST flip,0
NVDA,long,2024-10-08,132.6827,2024-12-18,128.7177,-2.99,ST flip,0
NVDA,long,2025-01-06,149.2072,2025-01-27,118.2434,-20.75,ST flip,0
NVDA,long,2026-04-10,188.4104,2026-06-10,200.42,6.37,ST flip,0
NVDA,long,2026-08-07,223.96,OPEN,,,,0
PLTR,long,2021-08-12,24.89,2021-09-30,24.04,-3.42,ST flip,0
PLTR,long,2023-05-09,9.55,2023-08-09,15.25,59.69,ST flip,0
PLTR,long,2023-10-09,17.61,2023-12-06,17.13,-2.73,ST flip,0
PLTR,long,2024-02-06,21.87,2024-04-17,21.31,-2.56,ST flip,0
PLTR,long,2024-05-06,25.21,2024-08-05,24.09,-4.44,ST flip,0
PLTR,long,2024-08-09,30.01,2025-02-24,90.68,202.17,ST flip,0
PLTR,long,2025-04-24,107.78,2025-08-19,157.75,46.36,ST flip,0
PLTR,long,2025-10-01,184.95,2025-11-13,172.14,-6.93,ST flip,0
PLTR,long,2026-08-04,162.66,OPEN,,,,0
QQQ,long,2018-02-26,161.3335,2018-03-23,150.3196,-6.83,ST flip,0
QQQ,long,2018-06-01,163.8143,2018-06-27,161.3044,-1.53,ST flip,0
QQQ,long,2018-07-17,171.3212,2018-10-08,170.468,-0.5,ST flip,0
QQQ,long,2019-06-11,175.4277,2019-08-05,173.256,-1.24,ST flip,0
QQQ,long,2019-10-25,187.9276,2020-02-24,213.1236,13.41,ST flip,0
QQQ,long,2020-04-29,211.2721,2020-09-08,260.8771,23.48,ST flip,0
QQQ,long,2020-11-25,286.3222,2021-02-25,302.8638,5.78,ST flip,0
QQQ,long,2021-04-09,326.7826,2021-05-12,307.182,-6.0,ST flip,0
QQQ,long,2021-06-14,333.9559,2021-09-20,355.3014,6.39,ST flip,0
QQQ,long,2021-10-26,368.3398,2021-12-03,372.2358,1.06,ST flip,0
QQQ,long,2023-11-07,366.8344,2024-04-18,418.3507,14.04,ST flip,0
QQQ,long,2024-05-14,440.6016,2024-07-18,474.5136,7.7,ST flip,0
QQQ,long,2024-08-21,477.4923,2025-01-02,506.4595,6.07,ST flip,0
QQQ,long,2025-02-18,535.3842,2025-02-27,496.5732,-7.25,ST flip,0
QQQ,long,2026-04-08,605.4247,2026-06-05,704.286,16.33,ST flip,0
QQQ,long,2026-08-13,732.07,OPEN,,,,0
RDNT,long,2018-03-08,11.0,2018-07-27,13.55,23.18,ST flip,0
RDNT,long,2018-09-17,15.05,2018-11-09,13.4,-10.96,ST flip,0
RDNT,long,2019-07-01,14.1,2020-02-27,21.05,49.29,ST flip,0
RDNT,long,2020-10-12,17.32,2021-08-13,30.56,76.44,ST flip,0
RDNT,long,2021-11-01,32.24,2021-11-18,27.97,-13.24,ST flip,0
RDNT,long,2023-11-14,31.61,2024-08-02,55.34,75.07,ST flip,0
RDNT,long,2024-08-16,64.4,2024-12-18,72.41,12.44,ST flip,0
RHM.DE,long,2018-03-20,99.577,2018-06-19,89.9665,-9.65,ST flip,0
RHM.DE,long,2019-04-24,88.9239,2019-08-15,87.5519,-1.54,ST flip,0
RHM.DE,long,2019-09-04,99.0794,2019-10-15,95.0417,-4.08,ST flip,0
RHM.DE,long,2020-01-20,95.796,2020-01-30,87.4987,-8.66,ST flip,0
RHM.DE,long,2020-11-10,72.2018,2021-02-18,76.1906,5.52,ST flip,0
RHM.DE,long,2021-04-16,84.3886,2021-04-27,77.4589,-8.21,ST flip,0
RHM.DE,long,2022-01-04,81.195,2022-05-10,171.1795,110.83,ST flip,0
RHM.DE,long,2022-06-21,214.6932,2022-07-06,178.8471,-16.7,ST flip,0
RHM.DE,long,2022-10-26,162.218,2023-05-30,238.9111,47.28,ST flip,0
RHM.DE,long,2023-06-16,253.2341,2023-08-25,237.0599,-6.39,ST flip,0
RHM.DE,long,2023-09-18,258.2033,2023-10-02,233.3573,-9.62,ST flip,0
RHM.DE,long,2023-10-11,254.793,2024-06-14,472.0682,85.28,ST flip,0
RHM.DE,long,2024-08-09,530.3871,2024-09-06,494.5289,-6.76,ST flip,0
RHM.DE,long,2024-11-07,533.7366,2025-08-07,1624.7594,204.41,ST flip,0
RHM.DE,long,2025-09-10,1819.3147,2025-10-15,1727.7301,-5.03,ST flip,0
RHM.DE,long,2026-01-05,1734.6609,2026-02-04,1662.8784,-4.14,ST flip,0
RKLB,long,2023-12-14,5.17,2024-02-01,4.02,-22.24,ST flip,0
RKLB,long,2024-08-15,5.83,2025-02-25,20.28,247.86,ST flip,0
RKLB,long,2025-05-08,23.1,2025-11-06,49.61,114.76,ST flip,0
RKLB,long,2025-12-10,57.52,2026-02-05,66.32,15.3,ST flip,0
RKLB,long,2026-04-16,82.93,2026-06-12,102.39,23.47,ST flip,0
SMCI,long,2019-08-16,1.93,2020-02-27,2.576,33.47,ST flip,0
SMCI,long,2020-05-08,2.542,2020-08-12,2.601,2.32,ST flip,0
SMCI,long,2020-11-04,2.838,2021-05-10,3.517,23.93,ST flip,0
SMCI,long,2021-07-29,3.735,2021-08-19,3.476,-6.93,ST flip,0
SMCI,long,2021-11-03,4.187,2022-01-21,4.101,-2.05,ST flip,0
SMCI,long,2022-04-19,4.465,2022-06-16,4.291,-3.9,ST flip,0
SMCI,long,2022-07-21,5.163,2022-09-19,5.797,12.28,ST flip,0
SMCI,long,2022-10-25,6.704,2023-01-19,7.086,5.7,ST flip,0
SMCI,long,2023-02-10,9.002,2023-08-09,26.613,195.63,ST flip,0
SMCI,long,2023-10-10,31.031,2023-10-26,23.946,-22.83,ST flip,0
SMCI,long,2023-11-20,30.46,2024-04-19,71.365,134.29,ST flip,0
SMCI,long,2025-05-14,45.0,2025-08-06,46.79,3.98,ST flip,0
SMCI,long,2025-09-30,47.94,2025-11-04,47.4,-1.13,ST flip,0
SMCI,long,2026-08-12,37.61,OPEN,,,,0
SPY,long,2018-06-06,244.506,2018-06-27,238.4766,-2.47,ST flip,0
SPY,long,2018-07-18,248.8444,2018-10-10,247.5161,-0.53,ST flip,0
SPY,long,2019-06-10,259.6454,2019-08-02,264.2038,1.76,ST flip,0
SPY,long,2019-09-11,271.0927,2019-10-02,261.2877,-3.62,ST flip,0
SPY,long,2019-10-28,275.1112,2020-01-27,294.8765,7.18,ST flip,0
SPY,long,2020-02-11,305.5959,2020-02-24,293.8922,-3.83,ST flip,0
SPY,long,2020-10-12,325.857,2020-10-28,302.03,-7.31,ST flip,0
SPY,long,2020-11-09,327.8264,2021-05-12,377.6731,15.21,ST flip,0
SPY,long,2021-06-25,398.7228,2021-09-20,406.9668,2.07,ST flip,0
SPY,long,2021-10-20,424.1909,2021-11-30,427.1444,0.7,ST flip,0
SPY,long,2021-12-23,442.7965,2022-01-18,429.5202,-3.0,ST flip,0
SPY,long,2022-03-29,435.6303,2022-04-22,402.1146,-7.69,ST flip,0
SPY,long,2023-02-01,392.8003,2023-03-10,369.0009,-6.06,ST flip,0
SPY,long,2023-04-03,394.4435,2023-08-16,423.5486,7.38,ST flip,0
SPY,long,2023-11-06,421.2237,2024-04-15,491.1995,16.61,ST flip,0
SPY,long,2024-05-14,509.5543,2024-07-24,528.7135,3.76,ST flip,0
SPY,long,2024-08-19,546.6685,2024-12-18,574.4784,5.09,ST flip,0
SPY,long,2025-01-23,599.4869,2025-02-27,575.2026,-4.05,ST flip,0
SPY,long,2025-05-12,574.9015,2025-11-20,647.1683,12.57,ST flip,0
SPY,long,2026-01-09,690.401,2026-03-06,668.8256,-3.13,ST flip,0
SPY,long,2026-04-08,674.2729,2026-06-10,723.5659,7.31,ST flip,0
SPY,long,2026-08-04,771.33,OPEN,,,,0
SZG.DE,long,2018-04-18,40.449,2018-06-15,38.8869,-3.86,ST flip,0
SZG.DE,long,2020-11-16,13.7918,2021-06-18,22.1074,60.29,ST flip,0
SZG.DE,long,2021-07-26,27.869,2021-09-20,25.6785,-7.86,ST flip,0
SZG.DE,long,2021-10-29,29.2864,2021-11-25,25.7337,-12.13,ST flip,0
SZG.DE,long,2021-12-23,28.5317,2022-01-24,28.2003,-1.16,ST flip,0
SZG.DE,long,2022-02-25,35.0295,2022-04-26,35.2688,0.68,ST flip,0
SZG.DE,long,2023-06-13,34.0251,2023-07-20,29.4135,-13.55,ST flip,0
SZG.DE,long,2025-07-07,22.3521,2025-07-18,20.7171,-7.31,ST flip,0
SZG.DE,long,2025-09-23,24.2464,2025-10-21,27.2572,12.42,ST flip,0
SZG.DE,long,2025-11-26,33.8771,2026-03-12,44.4051,31.08,ST flip,0
SZG.DE,long,2026-04-08,44.7042,2026-06-10,54.15,21.13,ST flip,0
SZG.DE,long,2026-07-14,55.05,OPEN,,,,0
TSLA,long,2018-08-02,23.3027,2018-09-04,19.2633,-17.33,ST flip,0
TSLA,long,2018-10-26,22.06,2018-12-20,21.0253,-4.69,ST flip,0
TSLA,long,2020-04-14,47.326,2020-09-08,110.07,132.58,ST flip,0
TSLA,long,2020-11-18,162.2133,2021-02-22,238.1667,46.82,ST flip,0
TSLA,long,2021-06-28,229.5733,2021-11-09,341.1667,48.61,ST flip,0
TSLA,long,2022-01-03,399.9267,2022-01-25,306.1333,-23.45,ST flip,0
TSLA,long,2022-03-22,331.3267,2022-04-26,292.14,-11.83,ST flip,0
TSLA,long,2023-08-29,257.18,2023-10-19,220.11,-14.41,ST flip,0
TSLA,long,2023-11-15,242.84,2024-01-11,227.22,-6.43,ST flip,0
TSLA,long,2024-09-23,250.0,2024-10-11,217.8,-12.88,ST flip,0
TSLA,long,2024-10-24,260.48,2025-01-02,379.28,45.61,ST flip,0
TSLA,long,2025-05-12,318.38,2025-06-05,284.7,-10.58,ST flip,0
TSLA,long,2025-09-11,368.81,2026-02-04,406.01,10.09,ST flip,0
TSLA,long,2026-05-07,411.79,2026-06-24,375.53,-8.81,ST flip,0
VERX,long,2023-02-02,15.38,2023-06-23,18.95,23.21,ST flip,0
VERX,long,2023-08-21,21.75,2024-01-11,23.74,9.15,ST flip,0
VERX,long,2024-02-29,33.58,2024-04-23,27.94,-16.8,ST flip,0
VERX,long,2024-05-20,33.17,2024-08-07,34.62,4.37,ST flip,0
VERX,long,2024-10-02,41.1,2025-02-12,50.54,22.97,ST flip,0
VRSN,long,2018-02-16,118.401,2018-04-02,113.6767,-3.99,ST flip,0
VRSN,long,2018-04-18,124.3824,2018-10-08,148.0921,19.06,ST flip,0
VRSN,long,2018-11-02,162.0782,2018-12-24,137.0524,-15.44,ST flip,0
VRSN,long,2019-01-16,158.7487,2019-08-05,196.7293,23.93,ST flip,0
VRSN,long,2020-01-03,197.299,2020-02-24,196.8373,-0.23,ST flip,0
VRSN,long,2020-04-16,202.4455,2020-09-08,193.3015,-4.52,ST flip,0
VRSN,long,2020-12-14,208.3288,2021-01-06,195.9534,-5.94,ST flip,0
VRSN,long,2021-04-15,204.6063,2021-07-28,212.3851,3.8,ST flip,0
VRSN,long,2021-09-08,218.7496,2021-09-28,201.9937,-7.66,ST flip,0
VRSN,long,2021-10-25,215.6067,2022-01-10,232.3822,7.78,ST flip,0
VRSN,long,2022-04-01,221.2542,2022-04-22,202.1803,-8.62,ST flip,0
VRSN,long,2022-10-28,199.7446,2022-11-04,173.5402,-13.12,ST flip,0
VRSN,long,2022-12-01,200.9232,2023-02-17,201.0607,0.07,ST flip,0
VRSN,long,2023-03-30,202.4259,2023-07-11,209.9199,3.7,ST flip,0
VRSN,long,2023-10-17,210.4503,2023-10-27,189.196,-10.1,ST flip,0
VRSN,long,2023-11-22,210.3422,2023-12-19,201.483,-4.21,ST flip,0
VRSN,long,2024-11-27,188.2138,2025-04-07,230.3098,22.37,ST flip,0
VRSN,long,2025-04-25,267.9271,2025-07-29,273.2668,1.99,ST flip,0
VRSN,long,2026-07-29,290.0685,OPEN,,,,0
