ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
ASML.AS,long,2023-01-05,522.6705,2023-02-24,561.7261,7.47,ST flip,0
ASML.AS,long,2023-03-22,582.8759,2023-04-17,564.9277,-3.08,ST flip,0
ASML.AS,long,2023-05-05,569.836,2023-05-24,604.9644,6.16,ST flip,0
ASML.AS,long,2023-05-25,635.0325,2023-06-21,628.6103,-1.01,ST flip,0
ASML.AS,long,2023-07-14,666.4631,2023-07-20,603.4075,-9.46,ST flip,0
ASML.AS,long,2024-01-18,660.9638,2024-02-21,816.8961,23.59,ST flip,0
ASML.AS,long,2024-02-22,858.8183,2024-03-11,866.3605,0.88,ST flip,0
ASML.AS,long,2024-03-21,904.3645,2024-04-17,834.9188,-7.68,ST flip,0
ASML.AS,long,2024-05-23,860.2322,2024-07-17,854.8337,-0.63,ST flip,0
ASML.AS,long,2024-08-15,818.167,2024-09-03,769.7849,-5.91,ST flip,0
ASML.AS,long,2025-06-24,685.092,2025-07-04,653.384,-4.63,ST flip,0
ASML.AS,long,2025-07-15,699.6578,2025-07-16,620.0905,-11.37,ST flip,0
ASML.AS,long,2025-09-05,655.9116,2025-10-10,808.6132,23.28,ST flip,0
ASML.AS,long,2025-10-20,893.1603,2025-11-07,866.6705,-2.97,ST flip,0
ASML.AS,long,2025-11-26,904.988,2025-12-16,904.2913,-0.08,ST flip,0
ASML.AS,long,2026-01-02,981.6228,2026-02-04,1135.191,15.64,ST flip,0
ASML.AS,long,2026-02-20,1251.3229,2026-03-03,1157.8424,-7.47,ST flip,0
ASML.AS,long,2026-04-08,1208.4694,2026-04-28,1170.3906,-3.15,ST flip,0
ASML.AS,long,2026-05-06,1303.4303,2026-05-19,1247.4977,-4.29,ST flip,0
ASML.AS,long,2026-05-22,1407.3052,2026-06-23,1558.9227,10.77,ST flip,0
ASML.AS,long,2026-06-30,1719.3295,2026-07-07,1507.984,-12.29,ST flip,0
ASML.AS,long,2026-08-11,1554.0,2026-08-27,1486.4,-4.35,ST flip,0
BWXT,long,2018-01-11,56.1328,2018-02-05,54.7527,-2.46,ST flip,0
BWXT,long,2018-02-14,57.2513,2018-04-02,56.6163,-1.11,ST flip,0
BWXT,long,2018-04-13,60.1972,2018-04-27,61.7706,2.61,ST flip,0
BWXT,long,2018-07-09,57.9274,2018-08-07,58.1721,0.42,ST flip,0
BWXT,long,2019-08-06,51.2867,2019-09-27,53.2769,3.88,ST flip,0
BWXT,long,2019-10-24,52.8716,2019-12-02,54.4795,3.04,ST flip,0
BWXT,long,2019-12-06,55.8927,2020-01-31,58.7377,5.09,ST flip,0
BWXT,long,2020-02-11,62.063,2020-02-25,56.1236,-9.57,ST flip,0
BWXT,long,2020-05-18,53.7243,2020-06-12,54.7013,1.82,ST flip,0
BWXT,long,2020-09-04,54.6369,2020-10-05,52.4432,-4.02,ST flip,0
BWXT,long,2020-10-12,54.8982,2020-10-20,52.4338,-4.49,ST flip,0
BWXT,long,2020-11-18,53.1713,2020-12-21,55.7095,4.77,ST flip,0
BWXT,long,2021-02-11,54.8478,2021-05-05,61.6762,12.45,ST flip,0
BWXT,long,2021-06-14,60.6142,2021-06-17,56.9932,-5.97,ST flip,0
BWXT,long,2022-06-24,50.965,2022-07-18,50.8213,-0.28,ST flip,0
BWXT,long,2022-08-01,54.4828,2022-08-11,51.636,-5.23,ST flip,0
BWXT,long,2022-09-07,52.0391,2022-09-21,50.0758,-3.77,ST flip,0
BWXT,long,2022-10-04,51.5483,2022-12-15,56.6875,9.97,ST flip,0
BWXT,long,2023-01-24,56.7262,2023-03-17,59.1844,4.33,ST flip,0
BWXT,long,2023-04-12,61.9962,2023-05-24,62.7159,1.16,ST flip,0
BWXT,long,2023-06-02,61.2857,2023-07-27,66.5201,8.54,ST flip,0
BWXT,long,2023-08-04,71.8519,2023-08-17,69.2865,-3.57,ST flip,0
BWXT,long,2023-09-01,72.1949,2023-10-02,70.9749,-1.69,ST flip,0
BWXT,long,2023-10-09,75.611,2023-10-23,73.2002,-3.19,ST flip,0
BWXT,long,2023-11-02,75.0546,2023-12-14,75.6896,0.85,ST flip,0
BWXT,long,2024-01-10,76.463,2024-03-14,97.4768,27.48,ST flip,0
BWXT,long,2024-04-26,94.1801,2024-05-07,85.3989,-9.32,ST flip,0
BWXT,long,2024-05-31,90.6332,2024-07-24,98.395,8.56,ST flip,0
BWXT,long,2024-08-08,95.9848,2024-09-03,97.5512,1.63,ST flip,0
BWXT,long,2024-09-20,101.417,2024-11-04,118.024,16.37,ST flip,0
BWXT,long,2024-11-11,124.7595,2024-12-09,120.7388,-3.22,ST flip,0
BWXT,long,2025-01-15,117.0929,2025-01-27,110.1272,-5.95,ST flip,0
BWXT,long,2025-09-11,169.1308,2025-10-22,190.0807,12.39,ST flip,0
BWXT,long,2025-10-29,212.4724,2025-11-05,196.9911,-7.29,ST flip,0
BWXT,long,2026-01-05,188.2104,2026-02-04,189.2858,0.57,ST flip,0
BWXT,long,2026-02-19,208.1745,2026-03-30,191.0327,-8.23,ST flip,0
BWXT,long,2026-04-08,231.1058,2026-04-21,216.0298,-6.52,ST flip,0
BWXT,long,2026-06-17,202.7504,2026-06-29,188.9521,-6.81,ST flip,0
DELL,long,2018-02-28,18.9395,2018-03-22,18.9828,0.23,ST flip,0
DELL,long,2018-07-02,23.5055,2018-09-19,24.3366,3.54,ST flip,0
DELL,long,2018-10-16,24.3876,2018-10-24,22.9064,-6.07,ST flip,0
DELL,long,2018-11-07,24.9484,2018-12-24,20.5227,-17.74,ST flip,0
DELL,long,2019-03-14,26.3269,2019-03-25,26.3775,0.19,ST flip,0
DELL,long,2019-04-02,28.21,2019-05-13,29.4854,4.52,ST flip,0
DELL,long,2019-05-16,32.1374,2019-05-31,27.4181,-14.68,ST flip,0
DELL,long,2020-06-24,24.4484,2020-10-26,29.8077,21.92,ST flip,0
DELL,long,2020-11-05,29.7018,2021-01-13,32.7958,10.42,ST flip,0
DELL,long,2021-02-02,35.5307,2021-05-04,44.4399,25.07,ST flip,0
DELL,long,2021-05-07,46.5302,2021-05-12,43.321,-6.9,ST flip,0
DELL,long,2021-06-01,47.3543,2021-06-17,45.881,-3.11,ST flip,0
DELL,long,2021-06-29,47.0551,2021-07-12,44.7207,-4.96,ST flip,0
DELL,long,2021-07-23,44.4537,2021-08-18,44.6425,0.42,ST flip,0
DELL,long,2021-08-23,46.0974,2021-08-27,44.6379,-3.17,ST flip,0
DELL,long,2021-09-15,46.2447,2021-10-27,49.9051,7.92,ST flip,0
DELL,long,2021-11-24,52.052,2021-12-13,50.6167,-2.76,ST flip,0
DELL,long,2021-12-27,51.4161,2022-01-20,52.1428,1.41,ST flip,0
DELL,long,2022-02-01,53.2057,2022-02-22,51.8975,-2.46,ST flip,0
DELL,long,2022-03-25,49.7719,2022-03-31,45.5932,-8.4,ST flip,0
DELL,long,2023-02-02,39.8036,2023-02-27,38.4712,-3.35,ST flip,0
DELL,long,2023-05-01,41.4732,2023-05-31,42.4102,2.26,ST flip,0
DELL,long,2023-06-13,46.1865,2023-07-28,50.1388,8.56,ST flip,0
DELL,long,2023-08-08,54.8754,2023-10-05,63.081,14.95,ST flip,0
DELL,long,2023-10-11,67.036,2023-10-20,62.8141,-6.3,ST flip,0
DELL,long,2023-11-03,66.619,2023-12-01,68.9384,3.48,ST flip,0
DELL,long,2023-12-14,69.4175,2024-02-21,78.3534,12.87,ST flip,0
DELL,long,2024-02-22,84.5146,2024-03-13,105.896,25.3,ST flip,0
DELL,long,2024-04-01,115.1763,2024-04-12,113.3664,-1.57,ST flip,0
DELL,long,2024-04-29,123.4137,2024-05-31,134.8756,9.29,ST flip,0
DELL,long,2024-06-18,144.1437,2024-07-16,129.7535,-9.98,ST flip,0
DELL,long,2024-08-15,106.8802,2024-09-06,98.9182,-7.45,ST flip,0
DELL,long,2024-09-16,111.9134,2024-10-01,109.7411,-1.94,ST flip,0
DELL,long,2024-10-10,121.0294,2024-10-22,117.1773,-3.18,ST flip,0
DELL,long,2024-10-30,125.9364,2024-11-27,121.0507,-3.88,ST flip,0
DELL,long,2025-01-06,121.3232,2025-01-10,111.698,-7.93,ST flip,0
DELL,long,2025-09-17,128.7,2025-11-05,151.0285,17.35,ST flip,0
DELL,long,2025-12-02,134.7177,2025-12-17,126.7307,-5.93,ST flip,0
DELL,long,2026-02-27,147.3797,2026-03-31,163.3538,10.84,ST flip,0
DELL,long,2026-04-08,184.5929,2026-06-09,381.1502,106.48,ST flip,0
DELL,long,2026-07-09,449.4773,2026-07-16,390.7343,-13.07,ST flip,0
DELL,long,2026-08-04,467.27,OPEN,,,,0
GE,long,2019-06-04,48.2027,2019-07-11,48.7798,1.2,ST flip,0
GE,long,2019-07-23,51.3852,2019-08-01,48.635,-5.35,ST flip,0
GE,long,2019-12-12,55.2566,2020-01-22,54.9683,-0.52,ST flip,0
GE,long,2020-01-29,62.5584,2020-02-21,59.2226,-5.33,ST flip,0
GE,long,2020-11-03,38.1084,2021-01-04,50.8741,33.5,ST flip,0
GE,long,2021-01-06,55.1986,2021-01-29,51.8945,-5.99,ST flip,0
GE,long,2021-02-12,56.9965,2021-03-11,59.6643,4.68,ST flip,0
GE,long,2021-05-27,69.7785,2021-06-14,65.4995,-6.13,ST flip,0
GE,long,2021-07-21,63.6514,2021-08-19,60.4762,-4.99,ST flip,0
GE,long,2021-08-27,64.5334,2021-09-14,61.0601,-5.38,ST flip,0
GE,long,2021-09-24,63.1896,2021-11-11,65.1376,3.08,ST flip,0
GE,long,2022-12-21,50.7771,2023-04-26,75.4859,48.66,ST flip,0
GE,long,2023-05-01,79.3854,2023-08-17,87.1231,9.75,ST flip,0
GE,long,2023-08-29,90.5543,2023-09-22,87.3508,-3.54,ST flip,0
GE,long,2023-10-11,88.993,2023-10-18,84.5221,-5.02,ST flip,0
GE,long,2023-10-24,89.2759,2023-10-27,83.5635,-6.4,ST flip,0
GE,long,2023-11-08,89.4566,2024-01-03,97.5402,9.04,ST flip,0
GE,long,2024-01-09,101.2512,2024-05-13,157.4112,55.47,ST flip,0
GE,long,2024-05-24,165.1386,2024-06-13,153.6511,-6.96,ST flip,0
GE,long,2024-06-17,161.0923,2024-08-02,158.4487,-1.64,ST flip,0
GE,long,2024-08-15,167.9983,2024-09-03,162.3338,-3.37,ST flip,0
GE,long,2024-09-13,176.243,2024-10-22,174.9002,-0.76,ST flip,0
GE,long,2024-11-08,182.969,2024-12-05,171.1876,-6.44,ST flip,0
GE,long,2024-12-26,170.4351,2025-02-21,198.1617,16.27,ST flip,0
GE,long,2025-03-19,204.2331,2025-03-28,198.5801,-2.77,ST flip,0
GE,long,2025-04-09,186.0521,2025-06-10,240.4261,29.23,ST flip,0
GE,long,2025-06-23,246.1983,2025-08-19,264.5863,7.47,ST flip,0
GE,long,2025-09-04,280.8438,2025-11-18,294.8742,5.0,ST flip,0
GE,long,2025-12-12,298.6596,2026-01-20,311.4974,4.3,ST flip,0
GE,long,2026-02-06,320.134,2026-03-06,322.2383,0.66,ST flip,0
GE,long,2026-04-08,307.6765,2026-04-21,286.373,-6.92,ST flip,0
GE,long,2026-05-06,305.4492,2026-05-15,281.1795,-7.95,ST flip,0
GE,long,2026-05-26,314.0984,2026-07-08,356.03,13.35,ST flip,0
GE,long,2026-07-28,363.59,2026-08-13,360.64,-0.81,ST flip,0
HIMS,long,2020-08-10,10.59,2020-08-20,10.5,-0.85,ST flip,0
HIMS,long,2020-09-09,10.86,2020-09-24,10.65,-1.93,ST flip,0
HIMS,long,2020-09-29,11.6,2020-10-01,10.8,-6.9,ST flip,0
HIMS,long,2020-11-27,10.45,2021-01-21,15.43,47.66,ST flip,0
HIMS,long,2021-01-28,16.56,2021-02-18,19.01,14.79,ST flip,0
HIMS,long,2022-09-09,6.68,2022-09-16,5.88,-11.98,ST flip,0
HIMS,long,2022-11-08,5.53,2022-12-22,6.51,17.72,ST flip,0
HIMS,long,2023-01-10,6.77,2023-03-02,10.35,52.88,ST flip,0
HIMS,long,2023-03-16,9.95,2023-05-09,10.65,7.04,ST flip,0
HIMS,long,2023-06-29,9.09,2023-07-07,8.27,-9.02,ST flip,0
HIMS,long,2024-01-02,9.64,2024-01-04,8.47,-12.14,ST flip,0
HIMS,long,2024-02-06,9.42,2024-04-04,14.68,55.84,ST flip,0
HIMS,long,2024-05-14,13.74,2024-06-27,20.02,45.71,ST flip,0
HIMS,long,2024-07-16,23.11,2024-07-18,20.37,-11.86,ST flip,0
HIMS,long,2024-07-25,23.25,2024-08-01,18.51,-20.39,ST flip,0
HIMS,long,2024-09-12,15.82,2024-10-30,19.04,20.35,ST flip,0
HIMS,long,2024-11-06,23.42,2024-11-14,20.85,-10.97,ST flip,0
HIMS,long,2024-11-25,31.35,2024-12-19,26.36,-15.92,ST flip,0
HIMS,long,2025-01-21,29.81,2025-02-21,49.28,65.31,ST flip,0
HIMS,long,2025-04-29,35.04,2025-05-29,52.4,49.54,ST flip,0
HIMS,long,2025-06-20,64.22,2025-06-23,41.98,-34.63,ST flip,0
HIMS,long,2025-07-23,58.02,2025-08-05,55.52,-4.31,ST flip,0
HIMS,long,2025-09-04,48.11,2025-10-17,49.78,3.47,ST flip,0
HIMS,long,2026-08-04,32.16,OPEN,,,,0
HOOD,long,2023-03-31,9.71,2023-04-25,9.09,-6.39,ST flip,0
HOOD,long,2023-08-29,11.02,2023-09-20,10.22,-7.26,ST flip,0
HOOD,long,2024-02-09,11.55,2024-04-09,18.3,58.44,ST flip,0
HOOD,long,2024-05-17,20.09,2024-07-24,21.41,6.57,ST flip,0
HOOD,long,2024-08-12,18.54,2024-09-04,19.11,3.07,ST flip,0
HOOD,long,2024-09-12,21.64,2024-10-31,23.49,8.55,ST flip,0
HOOD,long,2024-11-06,29.86,2024-12-19,36.94,23.71,ST flip,0
HOOD,long,2025-01-06,42.71,2025-02-20,56.06,31.26,ST flip,0
HOOD,long,2025-03-24,48.36,2025-04-03,38.26,-20.89,ST flip,0
HOOD,long,2025-04-09,42.21,2025-08-27,102.92,143.83,ST flip,0
HOOD,long,2025-09-08,117.28,2025-10-14,134.95,15.07,ST flip,0
HOOD,long,2025-10-27,145.86,2025-11-06,127.08,-12.88,ST flip,0
HOOD,long,2025-11-26,128.2,2025-12-12,119.5,-6.79,ST flip,0
HOOD,long,2026-07-02,112.73,2026-07-17,99.96,-11.33,ST flip,0
HOOD,long,2026-08-21,108.13,OPEN,,,,0
IBKR,long,2018-02-14,15.8116,2018-03-01,15.7937,-0.11,ST flip,0
IBKR,long,2018-03-06,16.932,2018-03-22,16.174,-4.48,ST flip,0
IBKR,long,2018-04-05,16.8013,2018-05-29,17.6022,4.77,ST flip,0
IBKR,long,2018-07-17,15.3938,2018-07-27,14.6037,-5.13,ST flip,0
IBKR,long,2019-06-06,12.9944,2019-07-15,12.2442,-5.77,ST flip,0
IBKR,long,2020-02-03,12.3156,2020-02-24,12.9847,5.43,ST flip,0
IBKR,long,2020-10-05,12.0104,2020-10-26,11.6883,-2.68,ST flip,0
IBKR,long,2020-11-10,12.3397,2021-01-27,15.3149,24.11,ST flip,0
IBKR,long,2021-02-02,16.5764,2021-03-26,17.7332,6.98,ST flip,0
IBKR,long,2021-04-19,18.7924,2021-04-22,17.2207,-8.36,ST flip,0
IBKR,long,2021-11-01,18.1285,2021-12-20,18.3161,1.03,ST flip,0
IBKR,long,2021-12-23,19.5189,2022-01-05,18.6503,-4.45,ST flip,0
IBKR,long,2022-02-01,17.1352,2022-02-18,17.1181,-0.1,ST flip,0
IBKR,long,2022-09-06,15.9027,2022-09-22,16.1748,1.71,ST flip,0
IBKR,long,2022-10-05,16.7067,2022-11-11,18.0305,7.92,ST flip,0
IBKR,long,2022-11-29,19.5627,2022-12-09,18.522,-5.32,ST flip,0
IBKR,long,2022-12-23,18.0998,2023-03-10,19.7304,9.01,ST flip,0
IBKR,long,2023-03-21,20.2341,2023-04-25,19.406,-4.09,ST flip,0
IBKR,long,2023-05-05,18.8113,2023-06-12,18.9434,0.7,ST flip,0
IBKR,long,2023-06-29,20.3755,2023-07-19,20.1688,-1.01,ST flip,0
IBKR,long,2023-07-27,21.3695,2023-09-18,22.3243,4.47,ST flip,0
IBKR,long,2024-01-02,20.8538,2024-04-04,27.4102,31.44,ST flip,0
IBKR,long,2024-04-23,28.3138,2024-06-06,30.3284,7.12,ST flip,0
IBKR,long,2024-07-01,31.3525,2024-07-11,29.9426,-4.5,ST flip,0
IBKR,long,2024-08-08,28.5648,2024-09-06,30.3709,6.32,ST flip,0
IBKR,long,2024-09-13,31.7415,2024-10-16,36.3786,14.61,ST flip,0
IBKR,long,2024-10-30,38.2275,2024-12-09,44.7126,16.96,ST flip,0
IBKR,long,2025-01-06,47.1695,2025-02-21,54.282,15.08,ST flip,0
IBKR,long,2025-04-09,42.4195,2025-04-21,38.1433,-10.08,ST flip,0
IBKR,long,2025-05-02,45.1105,2025-08-13,63.1991,40.1,ST flip,0
IBKR,long,2025-09-23,65.2731,2025-10-17,66.0107,1.13,ST flip,0
IBKR,long,2025-11-03,72.838,2025-11-13,66.818,-8.26,ST flip,0
IBKR,long,2025-12-10,66.5311,2026-02-05,69.3452,4.23,ST flip,0
IBKR,long,2026-02-09,78.2566,2026-03-03,69.3298,-11.41,ST flip,0
IBKR,long,2026-04-08,72.2368,2026-04-23,75.8232,4.96,ST flip,0
IBKR,long,2026-05-04,81.6373,2026-05-22,81.2677,-0.45,ST flip,0
IBKR,long,2026-05-29,86.882,2026-06-26,89.82,3.38,ST flip,0
IBKR,long,2026-07-06,95.99,2026-07-29,86.26,-10.14,ST flip,0
IBKR,long,2026-08-17,94.33,OPEN,,,,0
MBB.DE,long,2018-07-19,82.9013,2018-08-10,81.6398,-1.52,ST flip,0
MBB.DE,long,2018-08-27,83.8024,2018-09-04,81.9101,-2.26,ST flip,0
MBB.DE,long,2020-08-18,60.9748,2020-10-15,71.4949,17.25,ST flip,0
MBB.DE,long,2020-11-05,72.0462,2021-02-23,116.7075,61.99,ST flip,0
MBB.DE,long,2021-03-09,130.4919,2021-03-23,117.6265,-9.86,ST flip,0
MBB.DE,long,2021-04-21,125.5295,2021-05-04,117.2589,-6.59,ST flip,0
MBB.DE,long,2021-05-20,118.7292,2021-06-17,121.7433,2.54,ST flip,0
MBB.DE,long,2021-07-12,126.9555,2021-07-19,121.1848,-4.55,ST flip,0
MBB.DE,long,2021-07-26,129.5616,2021-08-19,123.2325,-4.89,ST flip,0
MBB.DE,long,2021-08-30,132.7262,2021-09-20,124.3494,-6.31,ST flip,0
MBB.DE,long,2021-10-14,126.7694,2021-11-17,122.3017,-3.52,ST flip,0
MBB.DE,long,2022-01-20,131.9816,2022-01-24,117.6479,-10.86,ST flip,0
MBB.DE,long,2024-02-01,91.2927,2024-03-05,87.8332,-3.79,ST flip,0
MBB.DE,long,2024-03-08,90.5239,2024-04-17,96.2897,6.37,ST flip,0
MBB.DE,long,2024-04-30,100.3258,2024-06-13,105.8995,5.56,ST flip,0
MBB.DE,long,2024-07-15,103.8098,2024-08-01,97.9887,-5.61,ST flip,0
MBB.DE,long,2024-08-14,100.8992,2024-08-27,95.5632,-5.29,ST flip,0
MBB.DE,long,2024-09-23,98.7648,2024-11-13,99.929,1.18,ST flip,0
MBB.DE,long,2024-11-22,99.929,2024-12-10,95.4662,-4.47,ST flip,0
MBB.DE,long,2025-01-07,99.735,2025-05-21,151.1548,51.56,ST flip,0
MBB.DE,long,2025-07-02,140.8151,2025-08-14,163.8539,16.36,ST flip,0
MBB.DE,long,2025-08-22,165.84,2025-10-14,173.983,4.91,ST flip,0
MBB.DE,long,2025-10-21,183.1191,2025-11-06,185.8997,1.52,ST flip,0
MBB.DE,long,2025-12-04,184.9066,2026-01-16,200.5969,8.49,ST flip,0
MBB.DE,long,2026-01-26,209.5344,2026-02-23,204.0726,-2.61,ST flip,0
MBB.DE,long,2026-04-08,185.8997,2026-05-12,194.44,4.59,ST flip,0
MRNA,long,2020-01-13,20.26,2020-02-05,20.05,-1.04,ST flip,0
MRNA,long,2020-02-07,23.24,2020-02-12,19.01,-18.2,ST flip,0
MRNA,long,2020-02-25,23.76,2020-03-10,22.34,-5.98,ST flip,0
MRNA,long,2020-03-18,31.58,2020-05-21,67.05,112.32,ST flip,0
MRNA,long,2020-06-15,66.57,2020-07-24,73.21,9.97,ST flip,0
MRNA,long,2020-09-15,66.88,2020-10-19,70.96,6.1,ST flip,0
MRNA,long,2020-11-09,77.74,2020-12-16,137.03,76.27,ST flip,0
MRNA,long,2021-01-21,132.98,2021-02-22,159.37,19.85,ST flip,0
MRNA,long,2021-03-16,156.02,2021-03-29,123.42,-20.89,ST flip,0
MRNA,long,2021-04-09,140.92,2021-05-05,162.84,15.55,ST flip,0
MRNA,long,2021-05-26,175.59,2021-08-11,385.33,119.45,ST flip,0
MRNA,long,2021-09-07,436.39,2021-09-28,384.21,-11.96,ST flip,0
MRNA,long,2021-11-22,282.69,2021-12-01,310.61,9.88,ST flip,0
MRNA,long,2022-12-13,197.54,2022-12-27,180.17,-8.79,ST flip,0
MRNA,long,2023-01-18,197.02,2023-01-31,176.06,-10.64,ST flip,0
MRNA,long,2024-04-09,111.6,2024-05-29,147.92,32.54,ST flip,0
MRNA,long,2025-12-05,27.7,2025-12-26,31.2,12.64,ST flip,0
MRNA,long,2026-01-06,35.66,2026-01-27,45.45,27.45,ST flip,0
MRNA,long,2026-02-18,46.6,2026-04-27,48.7,4.51,ST flip,0
MRNA,long,2026-05-08,54.35,2026-05-19,45.72,-15.88,ST flip,0
MRNA,long,2026-06-04,51.59,2026-07-10,68.27,32.33,ST flip,0
MRNA,long,2026-08-12,63.67,OPEN,,,,0
MSFT,long,2018-02-15,85.0823,2018-03-21,84.917,-0.19,ST flip,0
MSFT,long,2018-03-26,86.1107,2018-06-25,90.7353,5.37,ST flip,0
