ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,457.88,222.6328,364.7623,up,83.66,100.0,2
HPE,SPY,LONG,54.68,30.1607,45.9698,up,66.59,99.0,0
CERT,SPY,LONG,8.07,7.4541,7.0566,up,64.07,98.0,1
ASAN,SPY,LONG,9.23,9.1933,7.391,up,57.24,97.0,2
U,SPY,LONG,43.1,31.4784,35.604,up,55.88,96.0,8
TOST,SPY,LONG,35.69,30.3021,31.0024,up,55.42,95.0,6
DLTR,SPY,LONG,129.37,114.471,118.499,up,44.64,95.0,1
RDNT,SPY,LONG,77.28,66.3367,63.3675,up,41.46,94.0,3
ANGO,SPY,LONG,15.75,11.8856,14.0985,up,40.89,93.0,6
NTNX,SPY,LONG,64.46,49.046,56.8827,up,40.45,92.0,6
PTGX,SPY,LONG,150.0,99.2478,132.099,up,39.99,91.0,5
FTNT,SPY,LONG,164.21,102.9276,145.6367,up,35.12,90.0,2
APH,SPY,LONG,167.7,143.0689,149.3414,up,30.34,89.0,0
PLTR,SPY,LONG,175.23,152.2468,146.5166,up,30.33,88.0,6
MTX.DE,^GDAXI,LONG,375.7,343.5945,344.0934,up,28.72,87.0,0
DBX,SPY,LONG,34.59,27.1833,30.8333,up,27.62,86.0,3
HIMS,SPY,SHORT,31.77,29.6425,35.2184,down,27.2,85.0,0
EXLS,SPY,LONG,35.07,33.7995,30.6298,up,24.72,85.0,4
RTX,SPY,LONG,223.3779,188.1428,209.2726,up,21.95,84.0,7
LYFT,SPY,LONG,17.26,16.3503,15.3066,up,21.76,83.0,0
MSFT,SPY,LONG,505.1091,430.9778,458.5286,up,20.75,82.0,7
AMGN,SPY,LONG,414.776,341.9968,372.1213,up,20.53,81.0,6
GE,SPY,LONG,366.7,316.6102,351.5456,up,20.18,80.0,0
HOOD,SPY,SHORT,94.52,98.0775,105.7623,down,18.75,79.0,0
AIR.DE,^GDAXI,LONG,214.55,188.2467,199.3731,up,17.57,78.0,1
HAG.DE,^GDAXI,LONG,92.04,79.0075,79.9279,up,17.54,77.0,6
CSCO,SPY,SIGNAL,122.57,90.4255,111.6682,up,16.36,76.0,0
ABBV,SPY,SHORT,247.97,222.1486,264.8603,down,15.37,75.0,0
ARQT,SPY,SHORT,25.92,25.4631,29.264,down,15.1,75.0,0
CRM,SPY,SHORT,197.51,202.5366,168.8877,up,15.0,74.0,4
ASML.AS,SPY,SHORT,1513.8,1222.1512,1614.6837,down,14.94,73.0,0
BC8.DE,^GDAXI,LONG,36.62,34.3356,34.2822,up,14.91,72.0,0
MRNA,SPY,SHORT,59.81,45.7532,65.6268,down,14.22,71.0,0
LMT,SPY,LONG,603.16,543.386,551.1002,up,12.36,70.0,5
CSF.DE,^GDAXI,LONG,267.5,239.4663,247.8307,up,11.39,69.0,6
MLB1.DE,^GDAXI,SHORT,1594.8,1620.2265,1677.1305,down,10.37,68.0,0
8RMY.DE,^GDAXI,LONG,10.8,9.8928,10.1285,up,10.27,67.0,6
LUV,SPY,SHORT,44.9,41.9183,50.3163,down,10.02,66.0,2
GMED,SPY,SIGNAL,86.15,84.616,75.2533,up,9.59,65.0,0
WIX,SPY,SHORT,62.425,80.4892,52.6359,up,8.44,65.0,1
V,SPY,LONG,360.65,329.5919,344.1767,up,8.4,64.0,0
IBM,SPY,SHORT,236.31,265.0998,242.6433,down,6.48,63.0,0
IESC,SPY,LONG,751.09,531.0948,609.0351,up,6.41,62.0,0
KO,SPY,LONG,86.87,75.9428,83.2182,up,4.53,61.0,1
ESLT,SPY,LONG,846.04,724.8209,787.0105,up,4.28,60.0,0
HBH.DE,^GDAXI,LONG,84.6,79.7126,80.221,up,3.28,59.0,1
MU,SPY,SHORT,861.0,538.1545,1044.515,down,2.75,58.0,0
IBKR,SPY,SHORT,90.66,76.5326,96.9743,down,2.21,57.0,0
IOS.DE,^GDAXI,SHORT,31.92,27.169,34.3439,down,1.17,56.0,0
AMD,SPY,SHORT,469.56,319.4462,557.3343,down,0.99,55.0,0
ADN1.DE,^GDAXI,SHORT,61.6,68.5216,55.2232,up,0.81,55.0,2
DE,SPY,LONG,609.28,550.1459,583.9641,up,0.8,54.0,0
NOC,SPY,SHORT,577.89,601.8824,534.5474,up,0.78,53.0,7
