ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MRNA,SPY,LONG,149.66,50.6054,102.007,up,223.67,100.0,0
PTGX,SPY,LONG,151.5,103.8486,142.4654,up,58.35,99.0,0
RDNT,SPY,LONG,76.47,66.1477,68.201,up,43.33,98.0,0
ANGO,SPY,LONG,15.69,12.1095,14.4567,up,42.56,97.0,0
U,SPY,LONG,44.38,31.9633,40.9765,up,36.7,96.0,0
AMGN,SPY,LONG,440.34,350.2584,412.6714,up,33.32,95.0,3
CERT,SPY,LONG,8.22,7.2289,7.5251,up,33.06,95.0,0
TOST,SPY,LONG,36.97,30.2079,33.2702,up,32.02,94.0,6
WIX,SPY,LONG,82.29,76.8096,70.1927,up,30.33,93.0,2
ABBV,SPY,LONG,262.9,224.5517,247.8686,up,23.09,92.0,0
EXLS,SPY,LONG,37.5,33.5601,34.3056,up,21.33,91.0,5
RTX,SPY,SHORT,211.99,190.7035,222.7438,down,20.7,90.0,0
22UA.DE,^GDAXI,LONG,95.9,84.1275,85.1622,up,19.84,89.0,0
DBX,SPY,LONG,34.8,27.4994,31.447,up,19.12,88.0,2
MTX.DE,^GDAXI,SHORT,365.7,343.4231,381.7178,down,18.38,87.0,0
HOOD,SPY,LONG,108.54,95.6711,90.9739,up,18.38,87.0,0
V,SPY,LONG,383.9,331.3202,363.2245,up,17.91,85.0,6
DLTR,SPY,LONG,132.18,116.2525,122.7186,up,17.45,85.0,0
NOV.DE,^GDAXI,LONG,40.6,32.0378,37.3759,up,16.68,84.0,0
HPE,SPY,LONG,55.23,32.078,51.5695,up,16.6,83.0,1
DE,SPY,LONG,634.54,559.296,588.2887,up,16.03,82.0,0
ARQT,SPY,SHORT,25.14,25.6131,28.1827,down,15.84,81.0,0
NTNX,SPY,LONG,65.39,48.8337,61.4205,up,15.79,80.0,0
LYFT,SPY,LONG,17.39,16.1703,15.6756,up,15.77,79.0,0
AIR.DE,^GDAXI,LONG,206.1,188.4088,202.6107,up,15.71,78.0,0
KO,SPY,LONG,90.08,77.2196,87.318,up,14.03,77.0,0
