ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,403.4134,169.6847,363.2541,up,141.39,100.0,1
AMD,SPY,SHORT,507.29,257.5258,565.8813,down,136.28,99.0,0
MU,SPY,SHORT,1020.603,390.8616,1108.7238,down,125.78,98.0,0
HPE,SPY,SHORT,48.38,25.8006,56.2529,down,109.46,97.0,0
EXTR,SPY,LONG,31.51,18.8851,27.506,up,98.52,96.0,4
2GB.DE,^GDAXI,SHORT,62.6693,39.2059,72.0707,down,83.58,95.0,0
FTNT,SPY,LONG,147.02,89.2293,129.8564,up,64.92,95.0,2
SZG.DE,^GDAXI,SHORT,57.25,41.2496,64.4287,down,52.96,94.0,0
QCOM,SPY,SHORT,214.07,164.6768,251.372,down,49.71,93.0,0
NOV.DE,^GDAXI,SHORT,34.0339,30.4484,36.184,down,48.37,92.0,0
IESC,SPY,LONG,695.81,476.8183,620.2636,up,43.55,91.0,0
RKLB,SPY,SHORT,104.63,73.205,139.2721,down,39.94,90.0,0
CSCO,SPY,LONG,119.1244,81.3289,114.2561,up,39.13,89.0,0
U,SPY,SHORT,28.06,33.2854,26.4016,up,36.89,88.0,0
CRNC,SPY,SHORT,10.27,10.0248,13.1059,down,34.46,87.0,0
JBL,SPY,LONG,375.4289,258.8549,339.024,up,32.4,86.0,0
QUBT,SPY,SHORT,10.12,11.8568,12.5322,down,29.71,85.0,0
PUM.DE,^GDAXI,LONG,28.55,22.3397,25.8514,up,29.19,85.0,3
HIMS,SPY,SHORT,31.47,33.4396,23.9398,up,27.23,84.0,1
IBKR,SPY,LONG,93.1,71.7278,82.7012,up,26.66,83.0,5
SMCI,SPY,SHORT,29.22,35.6694,41.232,down,26.64,82.0,0
ASML.AS,SPY,LONG,1589.286,1074.4508,1444.3641,up,22.43,81.0,3
HOOD,SPY,SHORT,96.71,102.7487,80.0562,up,20.73,80.0,2
GFT.DE,^GDAXI,LONG,22.2954,18.1465,20.3538,up,17.6,79.0,3
SIX2.DE,^GDAXI,LONG,71.2029,68.9316,67.2613,up,12.12,78.0,1
ORCL,SPY,SHORT,187.6771,203.7381,225.1586,down,10.57,77.0,1
APH,SPY,LONG,158.5708,135.5167,139.8584,up,9.86,76.0,4
QQQ,SPY,SHORT,729.0588,625.4146,749.0883,down,9.86,76.0,0
KTN.DE,^GDAXI,LONG,23.5,23.2186,21.8859,up,9.02,75.0,1
GOOG,SPY,SHORT,371.1,308.7262,383.8414,down,8.59,74.0,0
IOS.DE,^GDAXI,SHORT,27.44,28.5515,30.2552,down,6.96,73.0,0
GE,SPY,LONG,351.2921,303.7704,315.7582,up,6.95,72.0,5
NTNX,SPY,SHORT,48.32,52.4896,47.0909,up,6.7,71.0,0
AIR.DE,^GDAXI,SHORT,185.32,186.5705,185.7085,down,6.01,70.0,0
AVGO,SPY,SHORT,376.1147,357.5313,448.4277,down,5.88,69.0,1
LUV,SPY,LONG,47.43,38.9019,41.9996,up,5.19,68.0,5
NVDA,SPY,SHORT,207.41,189.3302,228.4627,down,4.55,67.0,0
