ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,400.1088,161.8317,363.2541,up,156.88,100.0,1
AMD,SPY,LONG,490.33,247.5992,454.6619,up,136.68,99.0,0
MU,SPY,SHORT,949.134,364.8212,1108.7238,down,123.0,98.0,0
HPE,SPY,LONG,49.7245,25.0357,47.3121,up,121.3,97.0,2
EXTR,SPY,LONG,29.57,18.6022,25.2423,up,96.08,96.0,3
2GB.DE,^GDAXI,LONG,66.9037,38.4806,59.7552,up,85.29,95.0,0
FTNT,SPY,LONG,143.04,87.256,129.8564,up,58.19,95.0,1
IESC,SPY,LONG,734.91,465.7757,607.0008,up,57.46,94.0,3
QCOM,SPY,LONG,217.77,163.0895,199.5047,up,55.37,93.0,0
RKLB,SPY,SHORT,113.65,71.3604,147.1984,down,54.94,92.0,0
CSCO,SPY,LONG,123.6873,79.7306,114.2561,up,49.28,91.0,1
CRNC,SPY,LONG,11.04,10.0297,10.206,up,45.09,90.0,0
NOV.DE,^GDAXI,LONG,32.8877,30.4073,32.5013,up,40.15,89.0,0
U,SPY,SHORT,28.8,33.6366,26.4016,up,36.94,88.0,0
JBL,SPY,LONG,363.8714,253.9116,337.6798,up,33.09,87.0,0
SMCI,SPY,LONG,43.99,36.0241,40.5386,up,31.08,86.0,0
QUBT,SPY,SHORT,10.45,12.0157,12.5322,down,29.26,85.0,1
SZG.DE,^GDAXI,LONG,62.15,40.2111,57.8481,up,28.51,85.0,0
IOS.DE,^GDAXI,LONG,29.76,28.8891,26.9295,up,26.97,84.0,1
ORCL,SPY,LONG,211.0856,204.9734,208.9869,up,22.26,83.0,0
NTNX,SPY,SHORT,51.85,53.0487,47.0909,up,21.22,82.0,0
PUM.DE,^GDAXI,LONG,26.9,22.1112,25.8514,up,20.64,81.0,0
IBKR,SPY,LONG,87.35,70.9104,79.7133,up,19.37,80.0,1
GFT.DE,^GDAXI,LONG,21.4172,18.0194,20.3538,up,17.28,79.0,0
ASML.AS,SPY,LONG,1512.7782,1046.6309,1322.5929,up,17.03,78.0,4
VRSN,SPY,SHORT,282.5805,256.2939,312.779,down,9.56,77.0,0
SIX2.DE,^GDAXI,LONG,70.1495,69.3105,67.2613,up,8.82,76.0,0
