ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
FTNT,SPY,LONG,160.36,97.4421,145.362,up,79.52,100.0,0
DELL,SPY,LONG,381.25,201.6414,363.2541,up,73.3,99.0,0
MU,SPY,SHORT,865.46,486.4008,1110.5031,down,72.95,98.0,0
EXTR,SPY,LONG,30.28,19.9379,28.3642,up,67.63,97.0,0
AMD,SPY,LONG,503.57,298.3951,456.1043,up,61.33,96.0,0
HPE,SPY,SHORT,44.56,28.2683,50.9157,down,52.14,95.0,2
NTNX,SPY,LONG,55.11,49.9359,49.484,up,28.31,95.0,0
2GB.DE,^GDAXI,SHORT,64.0143,43.1646,72.0707,down,26.25,94.0,0
NOV.DE,^GDAXI,LONG,39.8467,31.101,37.3302,up,24.05,93.0,0
ABBV,SPY,LONG,253.38,220.0929,237.5572,up,22.66,92.0,2
PTGX,SPY,LONG,134.27,94.2882,122.865,up,22.6,91.0,0
QCOM,SPY,SHORT,170.32,167.8172,201.0874,down,21.02,90.0,4
DLTR,SPY,LONG,126.38,111.8635,115.2658,up,19.33,89.0,1
CSCO,SPY,SHORT,110.7,86.7962,122.0523,down,19.12,88.0,2
GE,SPY,SHORT,341.3,311.9408,376.3747,down,19.07,87.0,0
DBX,SPY,LONG,30.53,26.9527,27.8793,up,19.04,86.0,6
LUV,SPY,LONG,48.34,40.8668,46.2807,up,18.77,85.0,0
ANGO,SPY,LONG,13.71,11.6454,12.492,up,18.57,85.0,1
ASML.AS,SPY,LONG,1518.9708,1175.7691,1507.3004,up,17.49,84.0,0
GFT.DE,^GDAXI,SHORT,21.1,18.6082,22.226,down,15.58,83.0,0
SZG.DE,^GDAXI,LONG,55.75,44.5403,46.7824,up,14.31,82.0,0
PUM.DE,^GDAXI,LONG,29.3,23.1939,26.0604,up,14.23,81.0,2
ASAN,SPY,SHORT,7.6,9.6501,7.7921,down,13.95,80.0,0
IOS.DE,^GDAXI,LONG,30.6,27.3039,27.4277,up,13.38,79.0,1
IBKR,SPY,SHORT,91.68,74.9723,98.2139,down,12.88,78.0,0
MTX.DE,^GDAXI,SHORT,334.1,345.1947,369.1889,down,12.84,77.0,0
AIR.DE,^GDAXI,SHORT,191.7,187.5933,205.7498,down,12.54,76.0,0
V,SPY,LONG,359.9014,328.18,334.7131,up,11.46,75.0,2
ARQT,SPY,LONG,27.53,24.9773,25.458,up,11.31,75.0,0
U,SPY,SHORT,29.81,31.7106,26.8603,up,10.84,74.0,0
HIMS,SPY,LONG,32.7,31.5361,29.5844,up,8.11,73.0,0
HOOD,SPY,SHORT,99.28,101.5271,95.0614,up,7.66,72.0,0
KO,SPY,LONG,82.12,74.4561,79.2032,up,6.14,71.0,0
KTN.DE,^GDAXI,LONG,22.92,22.8979,22.253,up,4.73,70.0,0
CERT,SPY,SHORT,6.94,7.8199,6.0112,up,4.17,69.0,0
BC8.DE,^GDAXI,SHORT,30.38,34.3828,33.1548,down,3.95,68.0,1
RTX,SPY,LONG,193.7962,184.1733,187.2101,up,3.32,67.0,0
MRNA,SPY,SHORT,59.49,43.5607,74.6151,down,2.39,66.0,0
LYFT,SPY,SHORT,15.43,16.7191,14.2338,up,2.25,65.0,0
IESC,SPY,SHORT,621.04,509.731,733.5088,down,2.06,65.0,0
SIX2.DE,^GDAXI,LONG,70.95,67.5115,64.8649,up,1.89,64.0,0
QQQ,SPY,SHORT,696.06,640.0154,740.306,down,1.76,63.0,3
AMGN,SPY,LONG,362.0542,334.7005,341.5904,up,1.46,62.0,0
MLB1.DE,^GDAXI,SHORT,1617.8,1637.5775,1503.5472,up,0.96,61.0,1
HAG.DE,^GDAXI,SHORT,75.2,80.4689,69.2405,up,0.65,60.0,0
RDNT,SPY,SHORT,60.68,67.1656,60.4048,up,0.32,59.0,0
TOST,SPY,LONG,30.85,30.6461,27.0574,up,0.11,58.0,5
SPY,SPY,SHORT,742.09,693.847,759.2122,down,0.0,57.0,2
GOOG,SPY,SHORT,351.37,321.1704,374.0294,down,-0.51,56.0,0
VERX,SPY,SHORT,12.89,16.3751,11.1199,up,-0.99,55.0,0
HBH.DE,^GDAXI,LONG,80.3,80.0134,75.1557,up,-1.11,55.0,3
ODD,SPY,SHORT,16.29,27.3605,13.9627,up,-1.12,54.0,0
VRSN,SPY,LONG,276.7974,254.6978,257.0628,up,-1.45,53.0,0
APH,SPY,SHORT,150.51,140.3465,169.6599,down,-2.85,52.0,0
DUK,SPY,LONG,124.7531,121.9724,121.0037,up,-3.26,51.0,0
DE,SPY,LONG,586.0,538.1025,572.2057,up,-3.31,50.0,0
NVDA,SPY,SHORT,203.28,192.2833,214.1479,down,-4.11,49.0,0
8RMY.DE,^GDAXI,SHORT,9.503,9.9354,9.9846,down,-4.91,48.0,0
CRNC,SPY,SHORT,8.6,9.9591,10.7038,down,-4.96,47.0,7
CSF.DE,^GDAXI,SHORT,224.5,240.0409,235.7782,down,-5.18,46.0,0
AMZN,SPY,LONG,249.99,234.2146,230.9895,up,-6.71,45.0,0
ADN1.DE,^GDAXI,SHORT,56.0,71.2845,50.5425,up,-7.14,45.0,0
HLT,SPY,SHORT,323.2828,302.6428,344.8926,down,-7.63,44.0,0
RBC,SPY,SHORT,568.9,520.4911,627.9906,down,-7.98,43.0,3
META,SPY,LONG,645.85,639.0762,591.2602,up,-8.8,42.0,0
UBER,SPY,SHORT,72.17,79.7904,67.7541,up,-9.12,41.0,0
TSLA,SPY,SHORT,369.57,416.6724,427.4504,down,-9.24,40.0,0
TIMA.DE,^GDAXI,SHORT,44.1,47.0811,45.9378,down,-9.55,39.0,0
KGX.DE,^GDAXI,SHORT,39.86,52.6528,39.5207,up,-9.77,38.0,0
STO3.DE,^GDAXI,SHORT,94.8,109.4611,98.1384,down,-11.36,37.0,0
MSFT,SPY,SHORT,401.5341,436.4743,362.1308,up,-11.48,36.0,0
ST5.DE,^GDAXI,SHORT,18.9,21.0901,20.0112,down,-12.01,35.0,1
LMT,SPY,SHORT,509.54,537.4631,497.1294,up,-12.27,35.0,0
22UA.DE,^GDAXI,SHORT,81.05,84.9543,84.5186,down,-12.37,34.0,0
CRM,SPY,SHORT,173.79,207.1694,151.7743,up,-12.81,33.0,0
MBB.DE,^GDAXI,SHORT,172.2,190.452,179.3045,down,-13.13,32.0,0
JBL,SPY,SHORT,305.8439,273.2495,348.3031,down,-13.65,31.0,2
NEM.DE,^GDAXI,SHORT,55.9,75.0478,58.4836,down,-14.07,30.0,0
WH,SPY,SHORT,76.57,78.1622,84.459,down,-14.29,29.0,0
DUE.DE,^GDAXI,SHORT,18.22,20.1462,18.8582,down,-14.55,28.0,0
MCD,SPY,SHORT,267.64,298.8567,284.99,down,-14.81,27.0,2
AVGO,SPY,SHORT,378.16,362.7318,416.7578,down,-15.0,26.0,0
RBLX,SPY,SHORT,53.25,73.4778,47.0315,up,-15.32,25.0,0
NOC,SPY,SHORT,523.96,606.3949,504.8178,up,-15.36,25.0,0
