ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
AIR.DE,^GDAXI,LONG,193.32,186.8496,175.4027,up,10.46,74.0,0
GOOG,SPY,SHORT,346.08,311.4145,380.945,down,9.34,73.0,3
AVGO,SPY,SHORT,380.15,359.4308,447.2366,down,9.04,72.0,1
NTNX,SPY,SHORT,47.89,52.0744,52.6742,down,7.38,71.0,0
SIX2.DE,^GDAXI,LONG,70.55,68.7581,67.5736,up,7.22,70.0,0
BC8.DE,^GDAXI,SHORT,30.86,34.9758,33.1563,down,5.11,69.0,0
ARQT,SPY,LONG,26.27,24.1033,23.3307,up,3.37,68.0,0
NVDA,SPY,SHORT,200.04,190.0187,224.4479,down,2.94,67.0,2
DBX,SPY,SHORT,26.56,27.1599,24.7978,up,2.63,66.0,0
PTGX,SPY,LONG,118.96,88.0789,103.5553,up,2.42,65.0,3
ORCL,SPY,SHORT,164.5874,202.8273,205.4949,down,2.04,65.0,5
RBC,SPY,LONG,633.44,500.3334,589.1174,up,1.38,64.0,0
IOS.DE,^GDAXI,SHORT,26.64,28.2945,29.853,down,0.45,63.0,0
MTX.DE,^GDAXI,SHORT,337.8,345.4326,304.0485,up,0.27,62.0,4
HLT,SPY,LONG,343.6735,296.8799,327.8477,up,0.01,61.0,0
SPY,SPY,SHORT,733.58,685.4837,759.2122,down,0.0,60.0,1
MRNA,SPY,LONG,61.0,39.5794,52.1158,up,-0.14,59.0,3
CRSP,SPY,SHORT,53.99,55.5462,47.4564,up,-0.47,58.0,1
AMZN,SPY,SHORT,234.11,232.8298,258.3383,down,-1.21,57.0,2
ABBV,SPY,LONG,233.1008,216.7857,212.838,up,-1.89,56.0,4
IBM,SPY,SHORT,263.053,268.7011,284.1875,down,-3.57,55.0,0
RZLV,SPY,SHORT,2.58,3.3831,2.9081,down,-4.22,55.0,0
ANGO,SPY,LONG,12.37,11.4235,11.2819,up,-4.25,54.0,2
22UA.DE,^GDAXI,SHORT,80.05,85.3657,81.8436,down,-5.51,53.0,0
KO,SPY,LONG,80.31,72.888,77.6236,up,-5.79,52.0,0
ASAN,SPY,SHORT,6.67,10.2384,8.2784,down,-6.08,51.0,0
DUE.DE,^GDAXI,SHORT,18.66,20.2624,20.9237,down,-6.23,50.0,5
V,SPY,LONG,327.8709,327.1299,311.813,up,-6.28,49.0,1
HAG.DE,^GDAXI,SHORT,71.3,82.764,81.4604,down,-6.86,48.0,0
DLTR,SPY,LONG,113.41,109.4474,99.9597,up,-7.01,47.0,0
LYFT,SPY,SHORT,13.82,17.2052,12.8523,up,-7.66,46.0,0
WH,SPY,LONG,84.65,78.2676,76.0849,up,-8.4,45.0,0
MLB1.DE,^GDAXI,SHORT,1402.8,1683.729,1492.3969,down,-11.24,44.0,2
META,SPY,SHORT,562.2,651.9257,621.7754,down,-11.24,44.0,2
TSLA,SPY,SHORT,381.61,417.534,440.2667,down,-11.46,43.0,2
BWXT,SPY,LONG,209.5596,196.3682,187.0811,up,-11.53,42.0,0
MSFT,SPY,SHORT,373.2374,447.3849,408.9588,down,-11.61,41.0,3
B,SPY,SHORT,38.18,40.2964,43.3246,down,-11.71,40.0,3
CSF.DE,^GDAXI,SHORT,234.0,,240.7683,down,-11.79,39.0,0
DE,SPY,LONG,590.4097,525.3826,545.4285,up,-11.86,38.0,1
8RMY.DE,^GDAXI,SHORT,9.575,10.1265,10.1808,down,-12.96,37.0,0
HBH.DE,^GDAXI,SHORT,75.0486,82.0231,78.7363,down,-12.97,36.0,1
MBB.DE,^GDAXI,SHORT,180.2,189.7796,186.3508,down,-13.36,35.0,0
BIDU,SPY,SHORT,110.14,127.8989,123.8148,down,-13.8,35.0,6
AMGN,SPY,LONG,344.9939,326.6675,325.2145,up,-15.01,34.0,0
VRSN,SPY,SHORT,246.4964,256.3339,273.6533,down,-15.18,33.0,7
UBER,SPY,SHORT,69.67,81.8554,74.7663,down,-15.26,32.0,2
ACHR,SPY,SHORT,5.25,7.6909,6.4759,down,-16.25,31.0,0
DUK,SPY,SHORT,123.9601,121.2671,125.1232,down,-16.52,30.0,0
RTX,SPY,LONG,185.7729,180.9013,175.072,up,-16.96,29.0,0
KGX.DE,^GDAXI,SHORT,40.92,54.1777,37.5463,up,-17.81,28.0,0
TIMA.DE,^GDAXI,SHORT,43.9,47.2311,47.5022,down,-18.96,27.0,2
RDNT,SPY,SHORT,56.2,68.1757,60.046,down,-19.41,26.0,0
ADN1.DE,^GDAXI,SHORT,50.4,75.4838,57.4289,down,-19.55,25.0,1
LRN,SPY,SHORT,82.98,93.607,94.7871,down,-19.56,25.0,0
ODD,SPY,SHORT,12.67,31.489,13.354,down,-19.6,24.0,0
STO3.DE,^GDAXI,SHORT,94.6,111.737,101.5058,down,-19.84,23.0,3
ST5.DE,^GDAXI,SHORT,19.06,21.5244,20.0819,down,-20.07,22.0,0
TOST,SPY,SHORT,24.51,31.5924,23.7505,up,-21.13,21.0,0
VERX,SPY,SHORT,10.92,17.5013,12.9074,down,-21.23,20.0,1
GMED,SPY,SHORT,80.04,81.1046,83.5589,down,-21.48,19.0,0
CEG,SPY,SHORT,269.8452,317.6048,278.2499,down,-22.31,18.0,0
NEM.DE,^GDAXI,SHORT,54.0,80.0231,61.269,down,-23.8,17.0,0
MCD,SPY,SHORT,271.66,301.3386,288.4903,down,-25.48,16.0,4
CERT,SPY,SHORT,5.4,8.246,4.9882,up,-26.06,15.0,0
FIGR,SPY,SHORT,27.98,,34.4089,down,-26.41,15.0,1
RBLX,SPY,SHORT,47.11,80.7053,41.6977,up,-26.53,14.0,0
ESLT,SPY,SHORT,772.45,677.67,870.6221,down,-27.03,13.0,0
EXLS,SPY,SHORT,26.16,36.0016,28.974,down,-27.87,12.0,4
RHM.DE,^GDAXI,SHORT,1166.6,1578.7186,1314.2272,down,-28.03,11.0,2
EVTL,SPY,SHORT,2.02,4.1862,2.5242,down,-29.49,10.0,2
LHX,SPY,SHORT,293.77,313.7206,317.0838,down,-29.58,9.0,2
CRM,SPY,SHORT,153.42,214.2699,173.302,down,-30.95,8.0,2
BABA,SPY,SHORT,102.6,147.5734,113.1687,down,-31.45,7.0,8
LMT,SPY,SHORT,503.67,532.9493,543.0527,down,-33.2,6.0,0
PLTR,SPY,SHORT,116.7,159.5358,138.1192,down,-34.92,5.0,5
NOC,SPY,SHORT,513.22,610.9074,556.0697,down,-39.52,5.0,4
XPEV,SPY,SHORT,12.76,19.1333,14.7671,down,-41.55,4.0,5
PEGA,SPY,SHORT,29.7336,48.2902,34.2041,down,-43.18,3.0,5
WIX,SPY,SHORT,40.43,97.8946,52.1604,down,-68.84,2.0,6
NEGG,SPY,SHORT,16.3,46.6218,22.2082,down,-74.38,1.0,5
