ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,LONG,1145.1039,430.6704,935.6566,up,197.96,100.0,0
AMD,SPY,SHORT,539.49,272.3654,565.8813,down,143.26,99.0,0
DELL,SPY,LONG,413.926,181.447,363.2541,up,132.16,98.0,0
EXTR,SPY,LONG,31.98,19.266,27.815,up,97.02,97.0,3
FTNT,SPY,LONG,155.42,92.0143,137.5419,up,78.14,96.0,5
HPE,SPY,SHORT,44.41,26.7694,52.6305,down,72.36,95.0,3
2GB.DE,^GDAXI,SHORT,66.2063,40.6872,72.0707,down,66.23,95.0,0
HIMS,SPY,LONG,33.39,32.9223,27.2144,up,54.92,94.0,1
CRNC,SPY,SHORT,10.85,10.0499,12.3547,down,46.89,93.0,0
CSCO,SPY,SHORT,117.2613,83.4058,126.764,down,38.47,92.0,0
RKLB,SPY,SHORT,98.01,75.1454,111.6721,down,36.21,91.0,0
IESC,SPY,LONG,722.97,491.6321,633.6282,up,36.04,90.0,0
QUBT,SPY,SHORT,9.92,11.6436,12.0798,down,36.02,89.0,0
QCOM,SPY,SHORT,188.72,166.6428,240.8762,down,35.44,88.0,2
HOOD,SPY,SHORT,101.83,102.5007,87.4327,up,31.86,87.0,1
NOV.DE,^GDAXI,LONG,38.0571,30.6404,34.7674,up,28.4,86.0,0
MRNA,SPY,LONG,69.7,40.3713,53.7416,up,25.94,85.0,6
JBL,SPY,LONG,373.4993,265.4284,339.024,up,24.02,85.0,0
ASML.AS,SPY,LONG,1610.061,1117.4506,1507.3004,up,22.66,84.0,1
LUV,SPY,LONG,51.6,39.6469,46.2807,up,22.18,83.0,6
NTNX,SPY,SHORT,51.06,51.5615,52.6742,down,20.85,82.0,0
APH,SPY,LONG,166.42,137.5904,147.7935,up,17.14,81.0,3
IBKR,SPY,LONG,88.2,72.9621,87.1206,up,16.63,80.0,0
GFT.DE,^GDAXI,SHORT,21.35,18.3439,22.5425,down,16.27,79.0,0
U,SPY,SHORT,28.31,32.7008,26.4016,up,15.54,78.0,2
GE,SPY,LONG,373.2448,307.221,339.8867,up,14.31,77.0,6
KTN.DE,^GDAXI,SHORT,23.02,23.174,22.2106,up,13.51,76.0,0
SMCI,SPY,SHORT,28.15,35.2681,39.3192,down,11.68,75.0,1
PUM.DE,^GDAXI,LONG,26.88,22.6608,25.8514,up,11.63,75.0,0
QQQ,SPY,SHORT,724.08,631.3911,749.0883,down,10.68,74.0,0
AIR.DE,^GDAXI,LONG,191.62,187.0473,180.176,up,10.54,73.0,0
MTX.DE,^GDAXI,LONG,359.1,345.4647,323.0493,up,7.03,72.0,5
ABBV,SPY,LONG,252.5126,217.5843,230.082,up,5.9,71.0,7
GOOG,SPY,SHORT,351.28,313.5467,374.0294,down,5.81,70.0,0
AVGO,SPY,SHORT,372.45,360.0395,425.2147,down,5.62,69.0,1
DBX,SPY,LONG,27.4,27.0765,24.7978,up,5.39,68.0,2
IOS.DE,^GDAXI,SHORT,27.64,28.0825,29.1615,down,3.98,67.0,0
PTGX,SPY,LONG,121.63,89.3562,109.7591,up,3.94,66.0,3
CERT,SPY,SHORT,6.36,8.1495,4.9882,up,2.26,65.0,5
CRSP,SPY,LONG,56.35,55.5679,47.4564,up,2.07,65.0,5
IBM,SPY,SHORT,276.02,269.0435,284.1875,down,1.8,64.0,0
SZG.DE,^GDAXI,SHORT,42.4,42.4977,51.6767,down,1.75,63.0,7
RBC,SPY,LONG,634.78,505.4862,598.0013,up,1.62,62.0,0
LYFT,SPY,SHORT,15.25,17.1366,12.86,up,1.37,61.0,4
V,SPY,LONG,341.0165,327.0368,318.9139,up,1.31,60.0,5
BC8.DE,^GDAXI,SHORT,31.22,34.8644,33.1563,down,1.24,59.0,0
AMZN,SPY,SHORT,240.14,232.8167,253.4696,down,0.66,58.0,0
SPY,SPY,SHORT,741.0,687.3207,759.2122,down,0.0,57.0,0
DLTR,SPY,LONG,122.62,109.8892,108.0113,up,-0.57,56.0,3
22UA.DE,^GDAXI,SHORT,81.15,85.1632,81.8436,down,-1.19,55.0,0
SIX2.DE,^GDAXI,SHORT,65.0,68.461,72.3601,down,-1.84,55.0,0
NVDA,SPY,SHORT,194.97,190.5174,214.1479,down,-2.31,54.0,2
ARQT,SPY,LONG,26.76,24.2925,23.7662,up,-2.34,53.0,0
ASAN,SPY,SHORT,7.0,10.1014,7.7921,down,-2.8,52.0,0
ANGO,SPY,LONG,13.2,11.4717,12.0957,up,-2.83,51.0,3
DE,SPY,LONG,625.01,528.3166,564.5709,up,-3.58,50.0,3
KO,SPY,LONG,82.65,73.2015,78.1774,up,-4.04,49.0,2
MLB1.DE,^GDAXI,SHORT,1487.6,1673.019,1492.3969,down,-4.98,48.0,0
TOST,SPY,SHORT,28.16,31.3136,24.1461,up,-5.36,47.0,6
TSLA,SPY,SHORT,411.84,418.285,424.6375,down,-5.36,47.0,0
