ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,LONG,1048.3488,415.2475,935.6566,up,177.71,100.0,0
AMD,SPY,SHORT,519.74,266.7311,565.8813,down,141.38,99.0,0
DELL,SPY,LONG,433.3439,177.1599,363.2541,up,137.49,98.0,4
HPE,SPY,SHORT,48.75,26.447,56.2529,down,88.3,97.0,0
EXTR,SPY,LONG,30.93,19.1232,27.815,up,86.75,96.0,0
2GB.DE,^GDAXI,SHORT,67.2026,40.2227,72.0707,down,71.6,95.0,0
FTNT,SPY,LONG,145.28,90.9292,129.8564,up,69.85,95.0,0
HIMS,SPY,SHORT,32.7,33.1481,27.2144,up,52.8,94.0,1
CRNC,SPY,SHORT,9.88,10.0353,12.5092,down,47.1,93.0,0
IESC,SPY,LONG,747.49,486.1278,620.2636,up,41.81,92.0,1
QCOM,SPY,SHORT,197.41,166.081,247.7683,down,39.95,91.0,1
CSCO,SPY,LONG,119.2838,82.6514,114.2561,up,34.69,90.0,0
SMCI,SPY,SHORT,32.45,35.4501,39.5813,down,31.77,89.0,0
HOOD,SPY,SHORT,97.19,102.7969,87.4327,up,31.28,88.0,0
QUBT,SPY,SHORT,9.7,11.7368,12.5322,down,29.71,87.0,2
IBKR,SPY,LONG,92.79,72.5373,87.1206,up,28.74,86.0,0
SZG.DE,^GDAXI,SHORT,48.48,42.1621,58.6183,down,27.44,85.0,5
JBL,SPY,LONG,371.7197,263.0623,339.024,up,26.5,85.0,0
NOV.DE,^GDAXI,LONG,37.7581,30.5424,33.8521,up,25.84,84.0,0
RKLB,SPY,SHORT,85.41,74.5338,120.2421,down,24.24,83.0,5
U,SPY,SHORT,27.15,32.955,26.4016,up,23.65,82.0,0
LUV,SPY,LONG,50.94,39.3319,44.8903,up,21.01,81.0,7
ASML.AS,SPY,LONG,1551.9312,1103.7716,1507.3004,up,19.9,80.0,0
GFT.DE,^GDAXI,SHORT,20.3927,18.2754,22.7147,down,16.5,79.0,0
APH,SPY,LONG,162.78,136.8343,147.7935,up,15.94,78.0,2
GE,SPY,LONG,365.4245,305.8149,329.8665,up,13.44,77.0,6
PUM.DE,^GDAXI,LONG,26.66,22.552,25.8514,up,13.23,76.0,0
ARQT,SPY,LONG,27.37,24.1544,23.7292,up,13.05,75.0,3
AIR.DE,^GDAXI,LONG,195.04,186.9226,178.0077,up,12.81,75.0,1
AVGO,SPY,SHORT,382.07,359.6788,443.4409,down,11.34,74.0,1
KTN.DE,^GDAXI,LONG,23.22,23.1976,22.2106,up,11.01,73.0,0
MTX.DE,^GDAXI,LONG,357.9,345.4336,312.4936,up,10.99,72.0,6
QQQ,SPY,SHORT,710.62,629.3149,749.0883,down,10.52,71.0,1
NTNX,SPY,SHORT,47.5,51.9623,52.6742,down,10.36,70.0,0
GOOG,SPY,SHORT,345.04,311.9672,380.945,down,10.18,69.0,3
PTGX,SPY,LONG,122.15,88.387,107.7193,up,7.49,68.0,4
MRNA,SPY,LONG,60.42,39.7558,52.1158,up,5.98,67.0,3
RBC,SPY,LONG,638.94,501.5907,589.1174,up,4.11,66.0,0
BC8.DE,^GDAXI,SHORT,30.52,34.9457,33.1563,down,3.48,65.0,0
IOS.DE,^GDAXI,SHORT,27.0,28.247,29.6927,down,3.23,65.0,0
NVDA,SPY,SHORT,199.0,190.1797,220.9586,down,3.0,64.0,2
DBX,SPY,SHORT,26.33,27.1422,24.7978,up,2.94,63.0,0
ANGO,SPY,LONG,12.95,11.4346,11.4572,up,2.87,62.0,5
AMZN,SPY,SHORT,234.27,232.8395,258.3383,down,1.59,61.0,2
CRSP,SPY,SHORT,53.55,55.5396,47.4564,up,1.11,60.0,0
HLT,SPY,LONG,343.2637,297.2374,327.8477,up,0.91,59.0,0
SPY,SPY,SHORT,733.24,685.9491,759.2122,down,0.0,58.0,1
SIX2.DE,^GDAXI,SHORT,66.85,68.6907,74.9718,down,-2.21,57.0,0
ORCL,SPY,SHORT,156.9839,202.4613,196.0538,down,-2.75,56.0,6
ABBV,SPY,LONG,233.2299,216.921,215.1637,up,-2.83,55.0,4
V,SPY,LONG,331.614,327.0855,311.813,up,-3.28,55.0,3
IBM,SPY,SHORT,261.0871,268.7954,284.1875,down,-3.85,54.0,0
LYFT,SPY,SHORT,14.4,17.1939,12.8523,up,-3.96,53.0,1
22UA.DE,^GDAXI,SHORT,79.65,85.278,81.8436,down,-4.1,52.0,0
DLTR,SPY,LONG,119.35,109.5385,101.7709,up,-4.39,51.0,3
MLB1.DE,^GDAXI,SHORT,1469.8,1681.0505,1492.3969,down,-5.37,50.0,0
RZLV,SPY,SHORT,2.62,3.3749,2.9081,down,-6.31,49.0,0
WH,SPY,LONG,85.81,78.2739,76.9836,up,-7.31,48.0,0
HAG.DE,^GDAXI,SHORT,68.96,82.6596,80.0904,down,-7.53,47.0,2
ASAN,SPY,SHORT,6.65,10.2044,8.1896,down,-8.15,46.0,0
DUE.DE,^GDAXI,SHORT,18.28,20.2585,20.3396,down,-8.76,45.0,6
KO,SPY,LONG,80.6,72.9606,77.6236,up,-8.79,45.0,0
UBER,SPY,SHORT,73.85,81.7697,74.7663,down,-9.18,44.0,0
HBH.DE,^GDAXI,SHORT,76.4061,81.9106,78.7363,down,-9.52,43.0,0
DE,SPY,LONG,599.1969,526.0415,550.3572,up,-9.6,42.0,3
META,SPY,SHORT,557.67,650.9641,619.0448,down,-9.76,41.0,3
MBB.DE,^GDAXI,SHORT,180.2,189.8752,186.3508,down,-10.57,40.0,0
TSLA,SPY,SHORT,375.53,417.6574,431.1455,down,-12.15,39.0,3
RDNT,SPY,SHORT,58.16,68.1094,60.046,down,-12.35,38.0,0
MSFT,SPY,SHORT,364.7733,446.7539,407.4982,down,-13.28,37.0,4
