ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,LONG,1032.1213,440.0651,935.6566,up,159.79,100.0,0
DELL,SPY,LONG,424.5485,184.4872,363.2541,up,132.84,99.0,1
AMD,SPY,LONG,540.88,276.4031,456.1043,up,132.18,98.0,0
EXTR,SPY,LONG,31.43,19.3592,28.0867,up,89.83,97.0,0
FTNT,SPY,LONG,158.98,92.7745,138.0986,up,79.73,96.0,5
2GB.DE,^GDAXI,SHORT,71.437,41.0745,72.0707,down,75.17,95.0,0
HIMS,SPY,LONG,37.57,32.7472,28.2591,up,71.33,95.0,5
HPE,SPY,SHORT,43.95,26.9718,52.1369,down,65.86,94.0,3
HOOD,SPY,LONG,108.65,102.3814,87.4327,up,42.23,93.0,3
CRNC,SPY,SHORT,11.53,10.0631,12.3547,down,39.04,92.0,0
MRNA,SPY,LONG,72.5,40.8395,57.1483,up,35.19,91.0,7
RKLB,SPY,SHORT,100.07,75.6451,111.6721,down,34.41,90.0,0
ASML.AS,SPY,LONG,1639.6254,1126.9814,1507.3004,up,34.29,89.0,0
CSCO,SPY,SHORT,116.5739,83.9163,126.764,down,31.99,88.0,0
QCOM,SPY,SHORT,181.92,166.884,233.7628,down,31.76,87.0,3
IESC,SPY,LONG,699.98,495.033,633.6282,up,29.7,86.0,0
NOV.DE,^GDAXI,LONG,39.226,30.7112,35.4693,up,28.89,85.0,3
JBL,SPY,LONG,375.2589,267.0924,339.024,up,26.89,85.0,0
QUBT,SPY,SHORT,9.43,11.5747,12.0798,down,23.99,84.0,1
U,SPY,SHORT,30.19,32.5599,26.4016,up,23.82,83.0,5
APH,SPY,LONG,172.22,138.1504,151.6628,up,22.89,82.0,3
IBKR,SPY,SHORT,93.25,73.2305,98.2139,down,22.56,81.0,0
ANGO,SPY,LONG,13.08,11.4941,12.0957,up,19.46,80.0,1
LUV,SPY,LONG,50.47,39.8435,46.2807,up,19.3,79.0,1
GE,SPY,LONG,374.4732,308.1576,344.3772,up,16.41,78.0,6
NTNX,SPY,SHORT,51.2,51.2706,52.6742,down,16.09,77.0,0
KTN.DE,^GDAXI,LONG,23.48,23.1562,22.2106,up,14.99,76.0,1
AIR.DE,^GDAXI,LONG,198.26,187.1101,183.2658,up,14.96,75.0,3
GFT.DE,^GDAXI,SHORT,21.5,18.3941,22.5425,down,14.13,75.0,0
SZG.DE,^GDAXI,SHORT,47.34,42.7371,51.6767,down,12.7,74.0,0
SMCI,SPY,SHORT,27.65,35.1082,37.0509,down,11.93,73.0,2
PUM.DE,^GDAXI,LONG,27.0,22.7387,25.8514,up,11.89,72.0,0
MTX.DE,^GDAXI,LONG,369.7,345.5676,334.8302,up,10.23,71.0,6
QQQ,SPY,SHORT,725.17,632.8734,749.0883,down,9.89,70.0,0
CERT,SPY,SHORT,6.73,8.1049,5.5845,up,9.79,69.0,6
ABBV,SPY,LONG,249.2856,217.9532,230.7498,up,9.01,68.0,5
PTGX,SPY,LONG,125.17,90.0023,109.7591,up,8.19,67.0,5
TSLA,SPY,SIGNAL,425.3,418.6907,371.1288,up,7.07,66.0,0
GOOG,SPY,SHORT,357.89,314.6967,374.0294,down,6.84,65.0,0
DBX,SPY,LONG,28.41,27.0468,25.3012,up,6.15,65.0,4
RDNT,SPY,SHORT,65.62,67.8254,54.8492,up,5.71,64.0,2
IOS.DE,^GDAXI,SHORT,28.44,27.9772,29.1615,down,5.43,63.0,0
AVGO,SPY,SHORT,369.34,360.2037,422.3031,down,4.18,62.0,2
ASAN,SPY,SHORT,7.31,10.0379,7.7921,down,3.87,61.0,0
IBM,SPY,SIGNAL,284.2112,269.373,247.1974,up,3.4,60.0,0
V,SPY,LONG,350.429,327.1137,323.1967,up,2.51,59.0,7
BC8.DE,^GDAXI,SHORT,31.94,34.821,33.1563,down,1.64,58.0,0
AMZN,SPY,SHORT,241.7,232.9264,253.4696,down,0.12,57.0,0
SPY,SPY,SHORT,745.76,688.2802,759.2122,down,0.0,56.0,0
CRSP,SPY,LONG,55.62,55.5579,47.4564,up,-0.31,55.0,2
ODD,SPY,SHORT,17.01,30.033,12.6277,up,-0.89,55.0,1
RBC,SPY,LONG,620.47,508.0079,598.0013,up,-1.15,54.0,0
22UA.DE,^GDAXI,SHORT,81.5,85.1207,76.5302,up,-1.65,53.0,0
NVDA,SPY,SHORT,197.58,190.733,214.1479,down,-2.11,52.0,1
DE,SPY,LONG,627.63,529.9501,572.2057,up,-4.05,51.0,3
ARQT,SPY,LONG,25.84,24.3779,23.7662,up,-4.23,50.0,0
DLTR,SPY,LONG,121.15,110.1156,108.0113,up,-4.41,49.0,2
HLT,SPY,LONG,331.9688,298.6957,327.8477,up,-5.19,48.0,0
LYFT,SPY,SHORT,14.83,17.0991,12.9677,up,-5.22,47.0,1
MLB1.DE,^GDAXI,SHORT,1525.0,1668.012,1372.1882,up,-5.77,46.0,0
META,SPY,SHORT,612.91,646.303,542.815,up,-6.41,45.0,0
