ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,449.4773,191.7943,363.2541,up,128.11,100.0,4
MU,SPY,LONG,991.64,460.2255,935.6566,up,122.66,99.0,0
AMD,SPY,LONG,546.72,285.6732,456.1043,up,111.65,98.0,0
FTNT,SPY,LONG,163.73,94.7317,140.6186,up,98.09,97.0,3
HPE,SPY,SHORT,49.11,27.4702,50.9157,down,88.68,96.0,0
EXTR,SPY,LONG,32.87,19.5745,28.0867,up,76.49,95.0,3
HIMS,SPY,LONG,35.45,32.3149,29.5844,up,57.77,95.0,0
HOOD,SPY,LONG,115.11,102.2578,94.5053,up,50.77,94.0,3
MRNA,SPY,LONG,76.56,42.1759,65.1829,up,41.22,93.0,2
NTNX,SPY,LONG,55.53,50.6611,47.8525,up,39.03,92.0,0
QCOM,SPY,SHORT,191.11,167.435,224.9711,down,36.31,91.0,0
2GB.DE,^GDAXI,SHORT,64.0641,42.0711,72.0707,down,34.99,90.0,1
CSCO,SPY,SHORT,118.31,85.1087,123.5837,down,34.36,89.0,0
PTGX,SPY,LONG,137.64,91.908,122.865,up,31.22,88.0,5
CRNC,SPY,SHORT,10.46,10.0387,12.3547,down,28.15,87.0,0
U,SPY,SHORT,30.73,32.1564,26.4016,up,24.94,86.0,4
ASML.AS,SPY,LONG,1600.8722,1150.6736,1507.3004,up,22.92,85.0,0
NOV.DE,^GDAXI,LONG,38.8454,30.8644,36.3746,up,22.75,85.0,0
DBX,SPY,LONG,29.41,26.982,26.3906,up,19.66,84.0,6
IBKR,SPY,SHORT,95.28,74.0035,98.2139,down,18.09,83.0,0
ASAN,SPY,SHORT,7.37,9.8736,7.7921,down,17.22,82.0,0
ANGO,SPY,LONG,12.92,11.5505,12.0957,up,16.33,81.0,0
QUBT,SPY,SHORT,9.15,11.3346,11.1799,down,16.01,80.0,0
LUV,SPY,LONG,49.22,40.2962,46.2807,up,15.47,79.0,0
IBM,SPY,LONG,293.1967,270.4265,267.3623,up,15.24,78.0,0
AIR.DE,^GDAXI,LONG,196.48,187.4941,193.4133,up,12.25,77.0,0
ABBV,SPY,LONG,248.1438,218.9435,234.7765,up,12.2,76.0,0
IOS.DE,^GDAXI,LONG,29.0,27.6286,26.8948,up,11.82,75.0,0
ODD,SPY,SHORT,17.33,28.8988,13.9627,up,11.43,75.0,1
ARQT,SPY,LONG,28.78,24.6314,25.458,up,9.48,74.0,6
IESC,SPY,SHORT,642.77,501.7583,758.6497,down,9.31,73.0,0
DLTR,SPY,LONG,120.92,110.7588,109.8208,up,8.55,72.0,0
PUM.DE,^GDAXI,LONG,28.0,22.9232,25.8514,up,7.81,71.0,2
KTN.DE,^GDAXI,SHORT,23.0,23.0585,22.2344,up,7.5,70.0,0
CERT,SPY,SHORT,6.79,7.9901,5.99,up,7.43,69.0,1
QQQ,SPY,SHORT,723.28,636.0047,749.0883,down,7.43,69.0,0
RDNT,SPY,SHORT,65.94,67.6226,60.4048,up,7.42,67.0,0
RKLB,SPY,SHORT,82.55,76.6378,110.7634,down,7.05,66.0,4
LYFT,SPY,SHORT,15.74,16.9446,13.6954,up,5.89,65.0,4
TSLA,SPY,SHORT,406.55,418.2721,371.1288,up,5.51,65.0,0
GE,SPY,LONG,359.04,310.0462,349.3488,up,5.41,64.0,0
MTX.DE,^GDAXI,LONG,362.0,345.9858,344.7164,up,5.06,63.0,0
GFT.DE,^GDAXI,SHORT,19.54,18.504,22.226,down,3.3,62.0,4
V,SPY,LONG,347.5544,327.4761,332.352,up,2.93,61.0,0
APH,SPY,LONG,162.24,139.2063,151.6628,up,2.01,60.0,0
GOOG,SPY,SHORT,356.24,317.4043,374.0294,down,1.82,59.0,0
VERX,SPY,SHORT,12.8,16.8062,11.1199,up,0.88,58.0,0
SPY,SPY,SHORT,751.71,690.6264,759.2122,down,0.0,57.0,0
JBL,SPY,SHORT,332.4382,269.9352,380.7816,down,-0.93,56.0,0
KO,SPY,LONG,82.63,73.8171,79.2032,up,-1.01,55.0,0
SMCI,SPY,SHORT,28.24,34.6589,34.1644,down,-1.1,55.0,0
BC8.DE,^GDAXI,SHORT,30.42,34.6602,33.1563,down,-2.02,54.0,2
NVDA,SPY,SHORT,202.78,191.3305,214.1479,down,-2.6,53.0,0
TOST,SPY,SHORT,28.85,30.902,26.2614,up,-3.58,52.0,2
AVGO,SPY,SHORT,401.11,360.9396,416.7578,down,-4.05,51.0,0
BIDU,SPY,SHORT,117.51,127.5741,103.0303,up,-4.93,50.0,0
AMGN,SPY,LONG,361.5073,331.5754,341.5904,up,-5.12,49.0,0
MLB1.DE,^GDAXI,SHORT,1579.0,1653.367,1457.311,up,-5.41,48.0,0
SZG.DE,^GDAXI,SHORT,48.0,43.5455,51.6767,down,-6.47,47.0,1
HLT,SPY,LONG,337.4963,300.4199,327.8477,up,-6.62,46.0,0
RZLV,SPY,SHORT,2.62,3.183,2.4232,up,-6.7,45.0,0
AMZN,SPY,SHORT,247.04,233.2447,253.4696,down,-6.86,45.0,0
UBER,SPY,SHORT,74.35,80.6721,67.5498,up,-7.07,44.0,0
CRSP,SPY,LONG,56.34,55.5325,50.9922,up,-7.09,43.0,0
