ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
BABA,SPY,SHORT,127.85,138.67,118.8383,up,-11.83,23.0,1
SZG.DE,^GDAXI,LONG,51.65,46.3667,47.545,up,-12.75,22.0,0
WH,SPY,SHORT,72.47,77.9153,79.1981,down,-12.91,21.0,3
RBC,SPY,SHORT,552.48,535.833,613.4127,down,-12.97,20.0,3
KGX.DE,^GDAXI,SHORT,41.15,51.4908,44.7445,down,-13.51,19.0,0
RHM.DE,^GDAXI,SHORT,1142.2,1439.1256,1070.2165,up,-13.53,18.0,0
LRN,SPY,SHORT,79.09,83.2223,92.1572,down,-13.79,17.0,0
ST5.DE,^GDAXI,SHORT,18.72,20.8318,19.7507,down,-16.54,16.0,0
NEM.DE,^GDAXI,SHORT,59.65,71.2619,65.9457,down,-16.67,15.0,0
GOOG,SPY,LONG,343.0,328.991,332.7636,up,-16.84,15.0,0
DUE.DE,^GDAXI,SHORT,18.08,20.049,18.8582,down,-17.23,14.0,0
NEGG,SPY,SHORT,18.97,41.4705,13.4972,up,-18.0,13.0,1
TIMA.DE,^GDAXI,SHORT,43.1,46.7468,45.9378,down,-18.51,12.0,3
RBLX,SPY,SHORT,36.22,66.4894,45.8648,down,-20.41,11.0,0
QCOM,SPY,SHORT,162.68,167.792,173.4363,down,-21.65,10.0,0
CRNC,SPY,SHORT,8.43,9.7012,10.1135,down,-22.36,9.0,3
BWXT,SPY,SHORT,169.4429,195.6421,185.9332,down,-22.7,8.0,0
QUBT,SPY,SHORT,8.95,9.9845,9.3209,down,-26.96,7.0,0
TSLA,SPY,SHORT,332.81,407.7064,354.9508,down,-28.18,6.0,0
ORCL,SPY,SHORT,145.48,176.9729,127.978,up,-28.63,5.0,0
BIDU,SPY,SHORT,105.94,125.2008,104.5709,up,-29.32,5.0,0
XPEV,SPY,SHORT,11.88,17.5987,13.0505,down,-29.56,4.0,1
FIGR,SPY,SHORT,27.84,37.2044,31.6043,down,-38.84,3.0,0
RKLB,SPY,LONG,80.01,78.1501,63.9093,up,-42.9,2.0,0
EVTL,SPY,SHORT,0.887,3.5322,1.413,down,-70.28,1.0,5
