ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,462.7,218.0952,364.7623,up,73.31,100.0,3
HPE,SPY,LONG,53.22,29.6993,44.1246,up,65.63,99.0,0
FTNT,SPY,LONG,164.13,101.7732,145.6367,up,39.26,98.0,2
TOST,SPY,LONG,34.8,30.3463,31.0024,up,34.29,97.0,6
PTGX,SPY,LONG,137.32,98.1837,122.865,up,33.57,96.0,1
DLTR,SPY,LONG,128.76,113.9933,118.0457,up,32.0,95.0,1
APH,SPY,LONG,172.24,142.41,149.3414,up,30.1,95.0,0
ANGO,SPY,LONG,15.04,11.8281,13.4187,up,29.66,94.0,4
ASAN,SPY,SHORT,8.88,9.2739,7.0206,up,29.31,93.0,1
NTNX,SPY,LONG,60.96,49.1348,55.0597,up,27.89,92.0,4
GE,SPY,LONG,381.22,315.5833,351.5456,up,23.82,91.0,0
ARQT,SPY,LONG,27.1,25.3869,25.458,up,23.38,90.0,0
MTX.DE,^GDAXI,LONG,377.0,343.5641,343.1483,up,22.84,89.0,0
CERT,SPY,LONG,8.01,7.5149,7.0566,up,22.31,88.0,2
RTX,SPY,LONG,221.5739,187.2244,204.1568,up,22.14,87.0,6
CSCO,SPY,SHORT,121.5,89.6434,122.0523,down,21.66,86.0,0
U,SPY,LONG,35.47,31.3778,30.1432,up,21.33,85.0,5
BC8.DE,^GDAXI,LONG,37.34,34.3078,33.8341,up,20.87,85.0,0
MLB1.DE,^GDAXI,LONG,1664.6,1623.8645,1542.9629,up,19.29,84.0,3
AMGN,SPY,LONG,405.4604,340.2621,364.0585,up,19.25,83.0,6
ABBV,SPY,SHORT,246.2,221.8443,265.6845,down,18.39,82.0,0
DBX,SPY,LONG,35.0,27.1047,30.6665,up,16.48,81.0,6
AIR.DE,^GDAXI,LONG,215.05,188.0722,199.3731,up,15.92,80.0,2
HOOD,SPY,SHORT,92.8,98.6727,105.7623,down,15.84,79.0,0
MU,SPY,SHORT,893.19,528.1085,1044.515,down,14.99,78.0,0
LUV,SPY,SHORT,48.79,41.7303,50.3163,down,13.99,77.0,0
