ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
IOS.DE,^GDAXI,LONG,30.24,27.4684,26.8948,up,4.63,70.0,0
MTX.DE,^GDAXI,LONG,350.8,345.9192,344.7164,up,4.18,69.0,0
KO,SPY,LONG,83.08,74.0943,79.2032,up,3.8,68.0,0
ARQT,SPY,LONG,26.81,24.7784,25.458,up,3.4,67.0,0
KTN.DE,^GDAXI,SHORT,22.96,22.9845,22.2344,up,3.11,66.0,0
ODD,SPY,SHORT,16.35,28.2459,13.9627,up,1.65,65.0,0
MLB1.DE,^GDAXI,SHORT,1632.0,1646.183,1503.5472,up,1.12,65.0,2
CERT,SPY,SHORT,6.67,7.9176,5.99,up,0.85,64.0,0
GOOG,SPY,SHORT,357.33,318.9616,374.0294,down,0.02,63.0,0
SPY,SPY,SHORT,751.83,692.0322,759.2122,down,0.0,62.0,0
NVDA,SPY,SHORT,211.8,191.7703,214.1479,down,-0.52,61.0,0
APH,SPY,LONG,158.37,139.7223,151.6628,up,-0.95,60.0,0
LYFT,SPY,SHORT,15.61,16.8452,13.8736,up,-1.38,59.0,2
JBL,SPY,SHORT,326.7494,271.3687,377.4945,down,-2.01,58.0,0
BC8.DE,^GDAXI,SHORT,30.6,34.5408,33.1563,down,-2.03,57.0,1
TOST,SPY,SHORT,30.0,30.7763,26.3447,up,-2.16,56.0,5
RDNT,SPY,SHORT,62.78,67.439,60.4048,up,-2.95,55.0,0
RBC,SPY,SHORT,588.18,516.6127,645.513,down,-4.53,55.0,0
AMGN,SPY,LONG,353.186,332.7943,341.5904,up,-4.98,54.0,0
VERX,SPY,SHORT,12.48,16.616,11.1199,up,-5.47,53.0,0
TSLA,SPY,SHORT,396.18,417.7514,371.1288,up,-5.55,52.0,0
DE,SPY,LONG,584.4,535.4045,572.2057,up,-7.13,51.0,0
HBH.DE,^GDAXI,SHORT,76.4,80.3635,73.5687,up,-7.94,50.0,0
SIX2.DE,^GDAXI,LONG,68.85,67.6874,63.8594,up,-8.08,49.0,0
RTX,SPY,LONG,192.7497,183.5214,187.2101,up,-8.27,48.0,0
AMZN,SPY,SHORT,247.49,233.6026,253.4696,down,-8.31,47.0,0
DUK,SPY,LONG,125.2686,121.8638,121.0037,up,-8.33,46.0,0
HLT,SPY,SHORT,325.7117,301.3771,348.3458,down,-8.75,45.0,0
VRSN,SPY,SHORT,268.0631,254.7991,273.6533,down,-8.99,45.0,0
TIMA.DE,^GDAXI,SHORT,44.7,47.1424,45.9378,down,-9.25,44.0,0
AVGO,SPY,SHORT,389.11,361.7484,416.7578,down,-9.62,43.0,0
META,SPY,LONG,661.04,640.7013,582.3371,up,-9.67,42.0,2
SMCI,SPY,SHORT,27.65,34.3767,33.8748,down,-10.07,41.0,1
RKLB,SPY,SHORT,78.81,77.0636,101.7501,down,-12.39,40.0,4
8RMY.DE,^GDAXI,SHORT,9.419,9.9881,10.0733,down,-12.75,39.0,0
UBER,SPY,SHORT,72.08,80.3016,67.7541,up,-13.18,38.0,0
HAG.DE,^GDAXI,SHORT,73.16,81.1102,69.2405,up,-13.6,37.0,0
PLTR,SPY,SHORT,133.72,156.3114,114.3408,up,-13.76,36.0,0
STO3.DE,^GDAXI,SHORT,95.4,109.8782,98.1384,down,-14.43,35.0,0
CRM,SPY,SHORT,167.56,208.5484,172.9017,down,-14.73,35.0,0
22UA.DE,^GDAXI,SHORT,78.4,85.047,84.5651,down,-14.75,34.0,0
RZLV,SPY,SHORT,2.51,3.1191,2.4232,up,-15.15,33.0,0
ADN1.DE,^GDAXI,SHORT,52.1,72.1161,54.4331,down,-15.16,32.0,0
ST5.DE,^GDAXI,SHORT,18.76,21.1738,20.0819,down,-15.21,31.0,4
MSFT,SPY,SHORT,384.2067,438.6966,393.6438,down,-15.63,30.0,0
MBB.DE,^GDAXI,SHORT,167.8,190.3667,179.3045,down,-15.89,29.0,1
CSF.DE,^GDAXI,SHORT,221.2,240.6765,236.8459,down,-16.52,28.0,0
KGX.DE,^GDAXI,SHORT,40.09,52.9686,39.5207,up,-16.81,27.0,0
CRSP,SPY,SHORT,50.46,55.3852,60.3328,down,-16.87,26.0,0
RBLX,SPY,SHORT,54.47,75.1337,46.8527,up,-17.3,25.0,0
NEM.DE,^GDAXI,SHORT,56.3,76.0774,58.4836,down,-17.42,25.0,0
LRN,SPY,SHORT,86.88,89.317,94.7871,down,-17.79,24.0,2
WH,SPY,SHORT,77.63,78.1967,86.057,down,-18.03,23.0,0
MCD,SPY,SHORT,268.94,299.4498,284.99,down,-19.22,22.0,3
QUBT,SPY,SHORT,8.32,11.1444,10.3895,down,-19.29,21.0,2
BIDU,SPY,SHORT,109.73,127.3017,104.5709,up,-19.66,20.0,0
IBM,SPY,SHORT,215.5239,270.4196,275.811,down,-20.31,19.0,0
EXLS,SPY,SHORT,27.32,34.8421,28.687,down,-20.64,18.0,0
B,SPY,SHORT,36.49,40.7678,40.3489,down,-21.0,17.0,1
CEG,SPY,SHORT,256.0364,312.7858,270.5774,down,-21.57,16.0,0
LMT,SPY,SHORT,514.99,536.8585,497.1294,up,-22.1,15.0,0
DUE.DE,^GDAXI,SHORT,17.46,20.1689,18.8582,down,-22.39,15.0,1
ESLT,SPY,SHORT,736.3,696.1843,811.3882,down,-22.66,14.0,3
FIGR,SPY,SHORT,29.96,38.5128,27.0089,up,-23.58,13.0,0
LHX,SPY,SHORT,290.01,314.7937,311.8571,down,-25.03,12.0,1
BABA,SPY,SHORT,112.32,143.8467,101.6939,up,-25.64,11.0,0
GMED,SPY,SHORT,75.82,82.6448,87.149,down,-25.69,10.0,0
ACHR,SPY,SHORT,4.85,7.3989,5.6094,down,-27.66,9.0,0
NOC,SPY,SHORT,528.67,607.728,504.8178,up,-28.5,8.0,0
BWXT,SPY,SHORT,179.547,197.8069,202.9948,down,-29.41,7.0,0
WIX,SPY,SHORT,52.71,89.1632,42.9455,up,-30.7,6.0,0
XPEV,SPY,SHORT,13.36,18.573,13.7343,down,-34.22,5.0,0
ORCL,SPY,SHORT,127.94,192.5244,154.498,down,-35.44,5.0,6
RHM.DE,^GDAXI,SHORT,979.9,1515.1438,964.453,up,-35.92,4.0,0
PEGA,SPY,SHORT,30.6012,46.3788,34.0068,down,-36.47,3.0,1
EVTL,SPY,SHORT,1.64,3.9404,2.0531,down,-58.32,2.0,3
NEGG,SPY,SHORT,14.08,44.6736,17.563,down,-74.03,1.0,4
