ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,484.5,225.7521,364.7623,up,95.77,100.0,3
CERT,SPY,LONG,8.01,7.4087,7.0566,up,74.02,99.0,0
HPE,SPY,LONG,58.79,30.4987,47.4295,up,73.36,98.0,4
U,SPY,LONG,44.53,31.5627,36.8578,up,59.18,97.0,8
PTGX,SPY,LONG,152.01,100.0119,133.0931,up,43.99,96.0,5
TOST,SPY,LONG,34.06,30.2623,31.281,up,42.99,95.0,0
RDNT,SPY,LONG,76.95,66.2856,66.247,up,42.1,95.0,2
ANGO,SPY,LONG,15.75,11.9224,14.3056,up,41.46,94.0,6
ASAN,SPY,SHORT,8.99,9.1397,7.5384,up,40.22,93.0,0
DLTR,SPY,LONG,128.61,114.7489,118.499,up,38.79,92.0,0
NTNX,SPY,LONG,64.65,48.9982,57.5935,up,34.74,91.0,6
APH,SPY,LONG,169.96,143.4407,149.9326,up,31.4,90.0,0
FTNT,SPY,LONG,160.84,103.6933,145.6367,up,26.22,89.0,0
RTX,SPY,LONG,222.0224,188.6075,209.2726,up,25.9,88.0,4
GE,SPY,LONG,365.33,317.2673,351.5456,up,25.15,87.0,0
MRNA,SPY,SHORT,63.67,46.1089,65.6268,down,25.06,86.0,0
MTX.DE,^GDAXI,LONG,377.4,343.525,347.0571,up,24.87,85.0,0
LYFT,SPY,LONG,16.58,16.3167,15.4004,up,23.06,85.0,0
PLTR,SPY,LONG,171.04,152.1968,147.9174,up,22.87,84.0,4
AMGN,SPY,LONG,413.762,343.2602,378.0739,up,22.76,83.0,5
MU,SPY,SHORT,911.29,545.0297,1044.515,down,21.0,82.0,0
WIX,SPY,SHORT,68.75,79.7873,53.6926,up,20.98,81.0,4
DBX,SPY,LONG,33.63,27.2288,30.8333,up,20.61,80.0,0
EXLS,SPY,LONG,34.33,33.7326,31.0378,up,20.15,79.0,1
ARQT,SPY,SHORT,26.28,25.5262,29.264,down,18.49,78.0,0
HOOD,SPY,SHORT,94.91,97.7162,105.7623,down,18.26,77.0,0
AIR.DE,^GDAXI,LONG,213.55,188.3362,199.4806,up,16.68,76.0,0
SMCI,SPY,LONG,37.61,31.9184,28.3049,up,16.39,75.0,6
HIMS,SPY,SHORT,29.97,29.4652,35.2184,down,14.86,75.0,0
