ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
TIMA.DE,^GDAXI,SHORT,43.9,46.7059,45.9378,down,-13.48,15.0,0
QUBT,SPY,SHORT,8.92,9.9164,9.3209,down,-13.77,15.0,0
CRNC,SPY,SHORT,8.61,9.6723,10.1135,down,-15.14,14.0,1
NEM.DE,^GDAXI,SHORT,56.95,70.8099,65.8231,down,-17.15,13.0,0
GOOG,SPY,LONG,343.94,329.8564,332.7636,up,-18.04,12.0,0
ST5.DE,^GDAXI,SHORT,18.66,20.8018,19.7507,down,-18.34,11.0,1
DUE.DE,^GDAXI,SHORT,17.8,20.0292,18.8582,down,-19.27,10.0,1
BWXT,SPY,SHORT,170.0819,195.3494,185.9332,down,-21.11,9.0,0
ORCL,SPY,SHORT,156.22,175.7304,133.4087,up,-21.58,8.0,2
TSLA,SPY,SHORT,339.96,406.6302,354.9508,down,-22.66,7.0,0
FIGR,SPY,SHORT,31.88,37.1172,25.1966,up,-22.95,6.0,0
QCOM,SPY,SHORT,164.79,167.762,173.4363,down,-24.36,5.0,0
RBLX,SPY,SHORT,37.95,65.5721,44.4363,down,-24.8,5.0,0
XPEV,SPY,SHORT,11.78,17.5009,12.8871,down,-27.36,4.0,2
BIDU,SPY,SHORT,104.68,125.0322,104.5709,up,-29.57,3.0,0
RKLB,SPY,LONG,80.1,78.3158,63.9093,up,-44.51,2.0,0
EVTL,SPY,SHORT,0.838,3.4931,1.3147,down,-71.1,1.0,5
