ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,SHORT,970.82,490.3456,1110.5031,down,95.67,100.0,0
FTNT,SPY,LONG,158.1,97.8067,145.362,up,85.14,99.0,0
DELL,SPY,LONG,404.15,202.9232,363.2541,up,84.93,98.0,0
EXTR,SPY,LONG,30.44,19.9857,28.3642,up,74.22,97.0,0
AMD,SPY,LONG,544.43,300.2972,456.1043,up,72.41,96.0,1
HPE,SPY,SHORT,46.72,28.3791,50.9157,down,61.87,95.0,0
NTNX,SPY,LONG,54.19,49.8292,49.484,up,32.52,95.0,0
PTGX,SPY,LONG,138.31,94.6597,122.865,up,28.88,94.0,1
ASML.AS,SPY,LONG,1591.4834,1179.2691,1507.3004,up,26.5,93.0,1
2GB.DE,^GDAXI,SHORT,65.2597,43.3312,72.0707,down,25.21,92.0,0
QCOM,SPY,SHORT,173.5,167.8647,201.0874,down,24.11,91.0,2
LUV,SPY,LONG,48.69,40.9509,46.2807,up,23.65,90.0,0
ABBV,SPY,LONG,256.1,220.1882,237.5572,up,22.46,89.0,4
HOOD,SPY,LONG,106.36,101.3632,95.0614,up,21.42,88.0,0
CSCO,SPY,SHORT,112.18,87.0204,122.0523,down,21.21,87.0,0
ANGO,SPY,LONG,14.22,11.6611,12.492,up,21.07,86.0,3
NOV.DE,^GDAXI,LONG,39.3438,31.1285,37.3302,up,19.32,85.0,0
IBKR,SPY,SHORT,94.42,75.1016,98.2139,down,18.63,85.0,0
ARQT,SPY,LONG,28.26,25.0198,25.458,up,17.73,84.0,1
DBX,SPY,LONG,29.42,26.9522,27.8793,up,17.2,83.0,0
DLTR,SPY,LONG,125.74,112.0406,115.2658,up,17.08,82.0,0
U,SPY,SHORT,29.87,31.6685,26.8603,up,16.98,81.0,0
ASAN,SPY,SHORT,7.39,9.6207,7.7921,down,15.25,80.0,0
GE,SPY,SHORT,340.7,312.1457,375.641,down,14.93,79.0,0
AIR.DE,^GDAXI,SHORT,194.54,187.5745,205.7498,down,13.65,78.0,0
