ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,SHORT,1043.0295,395.4826,1108.7238,down,145.04,100.0,0
DELL,SPY,LONG,418.6282,171.1747,363.2541,up,142.5,99.0,3
AMD,SPY,SHORT,512.48,259.275,565.8813,down,139.79,98.0,0
HPE,SPY,SHORT,48.2,25.9311,56.2529,down,104.92,97.0,0
2GB.DE,^GDAXI,SHORT,69.6934,39.3713,72.0707,down,103.49,96.0,0
EXTR,SPY,LONG,30.83,18.9324,27.506,up,90.17,95.0,2
FTNT,SPY,LONG,144.14,89.5562,129.8564,up,61.09,95.0,0
QCOM,SPY,SHORT,212.97,164.9546,251.372,down,53.48,94.0,0
NOV.DE,^GDAXI,SHORT,34.7271,30.459,36.184,down,49.58,93.0,0
SZG.DE,^GDAXI,SHORT,56.45,41.4208,64.4287,down,47.1,92.0,0
RKLB,SPY,SHORT,107.98,73.5019,139.2721,down,45.74,91.0,0
CSCO,SPY,LONG,116.8927,81.575,114.2561,up,36.61,90.0,0
ASML.AS,SPY,LONG,1654.4077,1079.6569,1444.3641,up,32.9,89.0,5
IESC,SPY,LONG,685.18,478.4977,620.2636,up,32.11,88.0,0
HOOD,SPY,LONG,105.2,102.7545,81.3058,up,32.07,87.0,5
CRNC,SPY,SHORT,10.0,10.0222,12.9768,down,29.39,86.0,0
HIMS,SPY,SHORT,31.89,33.3873,25.2993,up,28.93,85.0,2
U,SPY,SHORT,26.47,33.2207,26.4016,up,28.87,85.0,0
PUM.DE,^GDAXI,LONG,28.06,22.3725,25.8514,up,28.47,84.0,1
JBL,SPY,LONG,374.899,259.7064,339.024,up,27.81,83.0,0
IBKR,SPY,LONG,95.09,71.893,84.5454,up,27.25,82.0,6
QUBT,SPY,SHORT,9.77,11.8267,12.5322,down,20.05,81.0,1
GFT.DE,^GDAXI,LONG,22.4905,18.1734,20.3538,up,18.81,80.0,3
SMCI,SPY,SHORT,27.78,35.6006,39.5813,down,15.67,79.0,0
SIX2.DE,^GDAXI,LONG,72.4,68.8887,67.2613,up,14.38,78.0,2
BC8.DE,^GDAXI,SHORT,30.74,35.1063,33.3237,down,10.64,77.0,0
APH,SPY,LONG,160.8673,135.7805,142.6348,up,10.24,76.0,4
KTN.DE,^GDAXI,LONG,23.52,23.214,21.9816,up,9.82,75.0,1
QQQ,SPY,SHORT,721.7169,626.1849,749.0883,down,9.82,75.0,0
GE,SPY,LONG,356.5855,304.1843,322.986,up,9.41,74.0,5
AVGO,SPY,SHORT,392.2791,358.0165,448.4277,down,8.77,73.0,0
GOOG,SPY,SHORT,362.1,309.4721,383.8414,down,8.11,72.0,0
MRNA,SPY,LONG,61.8,39.0204,47.2759,up,7.46,71.0,7
AIR.DE,^GDAXI,SIGNAL,187.02,186.6261,170.8329,up,6.95,70.0,0
ORCL,SPY,SHORT,182.8937,203.5346,224.4966,down,6.27,69.0,2
ARQT,SPY,LONG,26.22,23.945,22.8563,up,4.57,68.0,0
NVDA,SPY,SHORT,204.65,189.4837,228.4627,down,3.59,67.0,0
RBC,SPY,LONG,625.73,496.5537,569.173,up,3.42,66.0,0
HLT,SPY,LONG,349.141,295.8415,327.8477,up,3.17,65.0,3
LUV,SPY,LONG,46.66,38.9738,42.0051,up,3.09,65.0,4
NTNX,SPY,SHORT,46.47,52.3859,54.1447,down,2.0,64.0,0
DUE.DE,^GDAXI,SHORT,19.52,20.276,20.9237,down,1.09,63.0,1
IOS.DE,^GDAXI,SHORT,27.24,28.4969,30.2552,down,0.23,62.0,0
CRSP,SPY,SHORT,53.09,55.5259,47.4564,up,0.19,61.0,0
PTGX,SPY,LONG,111.44,87.2274,97.7222,up,0.03,60.0,0
SPY,SPY,SHORT,739.056,683.9199,759.2122,down,0.0,59.0,0
AMZN,SPY,SHORT,237.5,232.7084,260.8598,down,-0.04,58.0,2
MTX.DE,^GDAXI,SHORT,330.3,346.147,292.478,up,-2.41,57.0,5
VRSN,SPY,SHORT,264.1446,256.6185,290.9943,down,-2.8,56.0,4
B,SPY,SHORT,41.29,40.1027,43.3246,down,-3.04,55.0,0
ANGO,SPY,LONG,11.74,11.398,11.1238,up,-3.44,55.0,0
WH,SPY,LONG,83.57,78.2794,76.0849,up,-4.15,54.0,0
ABBV,SPY,LONG,219.6664,216.4916,209.7253,up,-4.21,53.0,0
