ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,392.1,209.9122,363.2541,up,84.61,100.0,0
FTNT,SPY,LONG,149.98,99.4641,145.362,up,74.54,99.0,0
HPE,SPY,SHORT,45.59,28.9514,50.9157,down,55.57,98.0,2
MU,SPY,SHORT,820.53,508.5838,1067.0572,down,55.33,97.0,3
NTNX,SPY,LONG,59.05,49.3709,51.3378,up,41.06,96.0,5
PTGX,SPY,LONG,136.84,96.433,122.865,up,34.91,95.0,1
EXTR,SPY,LONG,29.99,20.2253,28.3642,up,32.41,95.0,0
DBX,SPY,LONG,32.06,26.9604,28.2594,up,28.63,94.0,5
ANGO,SPY,LONG,14.34,11.7213,12.492,up,27.72,93.0,3
DLTR,SPY,LONG,126.76,112.8995,115.2658,up,27.18,92.0,2
ASAN,SPY,SHORT,8.19,9.4458,6.3774,up,26.23,91.0,0
CERT,SPY,LONG,7.91,7.6429,6.8467,up,25.68,90.0,6
BC8.DE,^GDAXI,SIGNAL,37.08,34.2385,30.7437,up,24.9,89.0,0
AMD,SPY,SHORT,454.62,308.189,576.1237,down,24.89,88.0,0
HOOD,SPY,SHORT,92.76,100.1376,111.0155,down,23.91,87.0,0
CSCO,SPY,SHORT,115.58,88.1713,122.0523,down,23.43,86.0,0
MTX.DE,^GDAXI,SHORT,358.6,343.8669,365.395,down,22.51,85.0,0
GE,SPY,SHORT,363.59,313.5252,373.4939,down,22.21,85.0,0
ABBV,SPY,LONG,263.2,220.9883,245.7165,up,22.08,84.0,4
RTX,SPY,LONG,217.8563,185.4286,199.9059,up,21.31,83.0,8
LUV,SPY,SHORT,46.31,41.2959,50.652,down,19.3,82.0,0
ARQT,SPY,LONG,28.42,25.2003,25.458,up,19.04,81.0,2
MRNA,SPY,SHORT,55.805,44.4257,65.6268,down,18.12,80.0,1
IOS.DE,^GDAXI,LONG,33.88,27.2259,30.0345,up,17.78,79.0,6
U,SPY,LONG,31.83,31.4765,26.8603,up,17.12,78.0,4
PUM.DE,^GDAXI,LONG,29.2,23.3953,26.1904,up,16.76,77.0,2
ODD,SPY,SHORT,16.99,26.0532,13.9627,up,15.29,76.0,2
GFT.DE,^GDAXI,SIGNAL,22.65,18.7128,19.3358,up,15.18,75.0,0
AIR.DE,^GDAXI,LONG,212.05,187.7793,195.5548,up,14.91,75.0,0
NOV.DE,^GDAXI,LONG,40.4538,31.2449,37.3302,up,12.5,74.0,3
IBKR,SPY,SHORT,90.91,75.6467,98.2139,down,11.11,73.0,2
AMGN,SPY,LONG,390.8161,337.2307,357.7939,up,11.03,72.0,7
ASML.AS,SPY,SHORT,1388.4,1195.9567,1631.4931,down,10.48,71.0,0
TOST,SPY,LONG,32.34,30.4511,27.9601,up,10.04,70.0,5
LMT,SPY,LONG,581.31,539.2134,532.4543,up,9.61,69.0,6
KO,SPY,LONG,88.27,75.003,81.8274,up,9.44,68.0,5
RDNT,SPY,SHORT,63.22,66.6763,68.0729,down,8.44,67.0,0
V,SPY,LONG,365.9102,328.4884,343.9444,up,8.02,66.0,4
SIX2.DE,^GDAXI,LONG,71.75,67.3089,64.9964,up,6.39,65.0,1
SZG.DE,^GDAXI,LONG,54.2,45.1884,46.7824,up,5.92,65.0,0
LYFT,SPY,SHORT,15.45,16.5097,16.1984,down,5.83,64.0,0
DE,SPY,LONG,639.84,542.9317,583.9641,up,5.4,63.0,6
HIMS,SPY,SHORT,29.32,30.772,37.5199,down,4.56,62.0,0
HBH.DE,^GDAXI,LONG,83.0,79.7573,77.6007,up,4.14,61.0,5
