ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,404.81,212.2711,363.2541,up,88.02,100.0,0
FTNT,SPY,LONG,154.25,100.1553,145.362,up,69.28,99.0,0
HPE,SPY,SHORT,47.14,29.1599,50.9157,down,61.11,98.0,0
MU,SPY,SHORT,874.66,514.7843,1044.515,down,48.19,97.0,0
AMD,SPY,SHORT,485.39,310.5248,557.3343,down,38.55,96.0,0
PTGX,SPY,LONG,138.64,97.021,122.865,up,35.74,95.0,2
DLTR,SPY,LONG,128.57,113.304,115.2658,up,33.14,95.0,3
NTNX,SPY,LONG,59.26,49.2795,52.922,up,31.95,94.0,4
ANGO,SPY,LONG,14.77,11.7576,12.773,up,30.95,93.0,4
EXTR,SPY,LONG,29.84,20.3179,28.3642,up,27.08,92.0,0
DBX,SPY,LONG,32.11,27.0011,29.5305,up,24.47,91.0,2
GE,SPY,SHORT,355.04,314.1107,373.4939,down,23.16,90.0,0
CERT,SPY,LONG,7.78,7.5983,6.8668,up,22.12,89.0,2
ABBV,SPY,LONG,257.41,221.3552,247.0803,up,20.98,88.0,0
RTX,SPY,LONG,213.6702,185.9936,199.9059,up,20.94,87.0,4
CSCO,SPY,SHORT,113.56,88.6219,122.0523,down,19.49,86.0,0
MRNA,SPY,SHORT,57.92,44.7159,65.6268,down,18.89,85.0,0
AMGN,SPY,LONG,385.3878,338.2359,359.5407,up,17.04,85.0,4
BC8.DE,^GDAXI,LONG,36.16,34.2581,33.3154,up,16.78,84.0,0
U,SPY,LONG,33.34,31.4282,27.5033,up,16.71,83.0,6
LUV,SPY,SHORT,45.6,41.435,50.3163,down,15.86,82.0,0
ARQT,SPY,LONG,27.99,25.2757,25.458,up,15.59,81.0,0
KO,SPY,LONG,88.49,75.2372,83.2182,up,10.34,80.0,5
MTX.DE,^GDAXI,SHORT,358.2,343.6083,365.395,down,10.3,79.0,0
APH,SPY,SHORT,159.82,141.556,163.322,down,9.93,78.0,0
IOS.DE,^GDAXI,LONG,32.22,27.2245,30.2531,up,9.77,77.0,1
HOOD,SPY,SHORT,86.6,99.5627,108.7526,down,9.56,76.0,1
ASML.AS,SPY,SHORT,1440.0,1201.4256,1614.6837,down,9.26,75.0,0
V,SPY,LONG,365.5908,328.7305,343.9444,up,8.73,75.0,3
TOST,SPY,LONG,32.85,30.4192,28.5856,up,8.13,74.0,5
NOV.DE,^GDAXI,LONG,40.0052,31.3114,37.4712,up,8.04,73.0,0
LMT,SPY,LONG,574.11,539.9629,532.4543,up,7.96,72.0,3
PUM.DE,^GDAXI,LONG,28.2,23.4664,26.3844,up,7.79,71.0,0
AIR.DE,^GDAXI,LONG,203.95,187.864,195.5548,up,7.27,70.0,0
IBKR,SPY,SHORT,90.48,75.8246,98.2139,down,7.27,70.0,0
LYFT,SPY,SHORT,15.55,16.4698,16.1984,down,7.03,68.0,0
ASAN,SPY,SHORT,7.95,9.384,6.5997,up,6.55,67.0,0
HBH.DE,^GDAXI,LONG,85.0,79.7351,80.0436,up,6.01,66.0,7
MSFT,SPY,LONG,450.2524,431.6738,392.5165,up,5.73,65.0,7
HAG.DE,^GDAXI,LONG,83.98,79.3313,74.3391,up,4.77,65.0,5
EXLS,SPY,LONG,34.36,34.0172,29.9402,up,4.76,64.0,4
RDNT,SPY,SHORT,62.69,66.5894,68.0729,down,4.04,63.0,0
SIX2.DE,^GDAXI,LONG,71.65,67.2862,66.3351,up,3.5,62.0,1
2GB.DE,^GDAXI,SHORT,58.8832,44.2202,66.7818,down,3.41,61.0,0
GFT.DE,^GDAXI,LONG,23.0,18.7765,20.6522,up,3.3,60.0,0
VRSN,SPY,LONG,285.7412,255.0418,258.1421,up,1.25,59.0,2
CSF.DE,^GDAXI,LONG,243.3,239.1287,229.5038,up,1.05,58.0,0
KTN.DE,^GDAXI,LONG,23.62,22.7725,22.7637,up,1.04,57.0,4
DE,SPY,LONG,599.47,544.5112,583.9641,up,0.35,56.0,0
SPY,SPY,SHORT,741.69,696.9615,759.2122,down,0.0,55.0,0
HLT,SPY,SHORT,321.8734,305.2459,340.698,down,-0.1,55.0,0
RBLX,SPY,SHORT,48.67,70.344,47.0315,up,-1.25,54.0,0
8RMY.DE,^GDAXI,LONG,10.094,9.8942,9.5293,up,-1.8,53.0,0
QQQ,SPY,SHORT,683.55,643.3903,714.268,down,-1.87,52.0,0
SZG.DE,^GDAXI,LONG,51.4,45.3828,46.7824,up,-2.75,51.0,0
MLB1.DE,^GDAXI,SHORT,1601.8,1627.2705,1510.1224,up,-2.76,50.0,0
22UA.DE,^GDAXI,SHORT,80.15,84.5725,84.5186,down,-2.77,49.0,0
DUK,SPY,LONG,125.1695,122.2595,122.5749,up,-3.63,48.0,0
SMCI,SPY,SHORT,27.73,32.9077,24.2094,up,-4.24,47.0,0
HIMS,SPY,SHORT,27.04,30.4712,35.2184,down,-4.41,46.0,0
B,SPY,SHORT,37.7,40.97,38.948,down,-4.82,45.0,0
STO3.DE,^GDAXI,SHORT,95.4,108.356,98.1384,down,-5.0,45.0,0
NVDA,SPY,SHORT,195.04,192.8646,214.1479,down,-5.18,44.0,2
