ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,431.2574,190.1983,363.2541,up,133.72,100.0,2
MU,SPY,LONG,948.8,456.0796,935.6566,up,115.64,99.0,0
AMD,SPY,LONG,517.41,283.7266,456.1043,up,101.17,98.0,0
FTNT,SPY,LONG,156.71,94.3341,140.6186,up,94.33,97.0,1
HIMS,SPY,LONG,36.07,32.4268,29.5844,up,75.65,96.0,1
HPE,SPY,SHORT,44.67,27.3477,50.9157,down,70.01,95.0,0
EXTR,SPY,LONG,31.12,19.5217,28.0867,up,69.17,95.0,0
HOOD,SPY,LONG,113.53,102.3062,94.3086,up,54.1,94.0,3
NTNX,SPY,LONG,53.93,50.7689,47.8525,up,46.74,93.0,0
QCOM,SPY,SHORT,186.56,167.3012,224.9711,down,36.23,92.0,0
MRNA,SPY,LONG,73.8,41.9193,65.1829,up,34.83,91.0,1
2GB.DE,^GDAXI,SHORT,62.1213,41.9134,72.0707,down,34.27,90.0,3
PTGX,SPY,LONG,140.07,91.5308,121.9117,up,31.76,89.0,7
CSCO,SPY,SHORT,113.82,84.8513,123.5837,down,28.96,88.0,0
CRNC,SPY,SHORT,10.17,10.0488,12.3547,down,26.52,87.0,2
NOV.DE,^GDAXI,LONG,39.0266,30.8454,36.3746,up,26.32,86.0,0
U,SPY,SHORT,29.46,32.233,26.4016,up,26.28,85.0,2
IBM,SPY,LONG,299.8987,270.2588,267.3623,up,21.87,85.0,0
IBKR,SPY,SHORT,93.4,73.8512,98.2139,down,21.31,84.0,0
ANGO,SPY,LONG,12.81,11.5397,12.0957,up,20.73,83.0,0
DBX,SPY,LONG,28.83,26.988,26.3906,up,20.7,82.0,5
ASAN,SPY,SHORT,7.08,9.9077,7.7921,down,19.68,81.0,0
IOS.DE,^GDAXI,LONG,29.22,27.6933,26.8948,up,17.5,80.0,0
DLTR,SPY,LONG,123.61,110.6305,109.8208,up,14.18,79.0,2
QUBT,SPY,SHORT,8.75,11.4052,11.1799,down,13.95,78.0,3
LUV,SPY,LONG,48.66,40.2106,46.2807,up,13.55,77.0,0
AIR.DE,^GDAXI,LONG,197.28,187.4695,193.4133,up,12.7,76.0,0
ABBV,SPY,LONG,250.9538,218.7817,234.7765,up,12.57,75.0,1
RKLB,SPY,SHORT,83.35,76.464,111.6721,down,12.5,75.0,4
ASML.AS,SPY,LONG,1527.1609,1146.683,1507.3004,up,11.71,74.0,0
KTN.DE,^GDAXI,SHORT,23.06,23.0819,22.2344,up,10.5,73.0,0
PUM.DE,^GDAXI,LONG,27.61,22.8907,25.8514,up,9.33,72.0,1
RDNT,SPY,SHORT,65.59,67.6751,60.4048,up,8.34,71.0,0
CERT,SPY,SHORT,6.54,8.0136,5.99,up,7.85,70.0,0
VERX,SPY,SHORT,12.72,16.868,11.1199,up,7.79,69.0,0
GFT.DE,^GDAXI,SHORT,19.66,18.492,22.5425,down,7.77,68.0,3
ARQT,SPY,LONG,28.5,24.5744,24.4541,up,7.73,67.0,5
QQQ,SPY,SHORT,711.44,635.3707,749.0883,down,6.57,66.0,1
IESC,SPY,SHORT,619.29,500.4416,758.6497,down,6.25,65.0,0
GE,SPY,LONG,356.03,309.7491,349.3488,up,5.62,65.0,0
CRSP,SPY,LONG,59.2,55.5624,50.9922,up,5.59,64.0,2
LYFT,SPY,SHORT,15.17,16.9788,13.6954,up,4.68,63.0,1
V,SPY,LONG,346.8856,327.4328,332.352,up,4.43,62.0,0
ODD,SPY,SHORT,16.52,29.1247,13.9627,up,3.71,61.0,0
GOOG,SPY,SHORT,358.71,316.8968,374.0294,down,3.7,60.0,0
MTX.DE,^GDAXI,LONG,355.3,345.9687,344.7164,up,3.6,59.0,0
TSLA,SPY,SHORT,394.06,418.3698,371.1288,up,2.94,58.0,0
APH,SPY,LONG,158.22,139.0114,151.6628,up,2.59,57.0,0
TOST,SPY,SHORT,28.57,30.9634,26.2614,up,2.49,56.0,1
SMCI,SPY,SHORT,28.17,34.7467,34.1644,down,1.53,55.0,0
RZLV,SPY,SHORT,2.64,3.2032,2.4232,up,0.94,55.0,0
SPY,SPY,SHORT,745.4,690.1591,759.2122,down,0.0,54.0,0
JBL,SPY,SHORT,325.1397,269.3934,380.7816,down,-1.38,53.0,0
BC8.DE,^GDAXI,SHORT,30.5,34.692,33.1563,down,-1.47,52.0,2
BIDU,SPY,SHORT,117.62,127.6633,103.0303,up,-1.49,51.0,0
KO,SPY,LONG,83.4,73.7294,79.2032,up,-1.64,50.0,1
