ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
PLTR,SPY,SHORT,132.38,155.6365,114.3408,up,-15.15,31.0,0
22UA.DE,^GDAXI,SHORT,80.05,84.9873,84.5186,down,-15.26,30.0,0
NEM.DE,^GDAXI,SHORT,55.75,75.3041,58.4836,down,-15.5,29.0,1
JBL,SPY,SHORT,300.945,272.8049,348.3031,down,-15.61,28.0,4
DUE.DE,^GDAXI,SHORT,18.28,20.1519,18.8582,down,-16.11,27.0,0
LMT,SPY,SHORT,508.77,537.3637,497.1294,up,-16.31,26.0,0
MCD,SPY,SHORT,267.71,299.0104,284.99,down,-16.55,25.0,2
LRN,SPY,SHORT,87.32,88.3789,94.7871,down,-16.84,25.0,0
EXLS,SPY,SHORT,28.16,34.6096,25.1437,up,-17.48,24.0,0
RZLV,SPY,SHORT,2.31,3.0653,2.8655,down,-18.01,23.0,0
WH,SPY,SHORT,76.56,78.1725,85.8355,down,-18.36,22.0,0
BIDU,SPY,SHORT,107.24,126.9514,104.5709,up,-19.0,21.0,0
B,SPY,SHORT,34.93,40.7953,38.948,down,-19.12,20.0,3
CRSP,SPY,SHORT,47.78,55.195,57.0641,down,-19.81,19.0,0
ESLT,SPY,SHORT,741.55,699.865,803.8003,down,-20.05,18.0,1
NOC,SPY,SHORT,521.57,606.7864,504.8178,up,-20.12,17.0,0
BABA,SPY,SHORT,114.97,142.985,106.5426,up,-20.14,16.0,0
SMCI,SPY,SHORT,24.18,34.0633,30.4297,down,-20.79,15.0,6
RBLX,SPY,SHORT,51.68,73.9042,47.0315,up,-21.48,15.0,0
IBM,SPY,SHORT,211.1553,269.4906,262.7366,down,-22.05,14.0,0
LHX,SPY,SHORT,282.01,314.7123,305.8637,down,-22.63,13.0,5
QUBT,SPY,SHORT,7.8,10.9639,9.8303,down,-22.95,12.0,3
FIGR,SPY,SHORT,28.97,38.38,27.0089,up,-23.07,11.0,0
GMED,SPY,SHORT,77.0,82.9911,87.149,down,-23.78,10.0,0
PEGA,SPY,SHORT,32.0774,45.9863,34.0068,down,-23.91,9.0,0
BWXT,SPY,SHORT,170.9106,197.7333,193.5537,down,-26.73,8.0,3
XPEV,SPY,SHORT,13.53,18.4386,12.4825,up,-27.22,7.0,0
RKLB,SPY,SHORT,67.62,77.42,90.6632,down,-27.79,6.0,6
ACHR,SPY,SHORT,4.44,7.3262,5.4226,down,-31.09,5.0,3
RHM.DE,^GDAXI,SHORT,984.2,1500.3909,1116.2852,down,-32.15,5.0,0
ORCL,SPY,SHORT,126.41,190.2005,148.6122,down,-35.82,4.0,4
WIX,SPY,SHORT,51.45,87.2921,44.8826,up,-39.12,3.0,0
EVTL,SPY,SHORT,1.48,3.8804,1.8469,down,-50.2,2.0,4
NEGG,SPY,SHORT,12.99,44.2401,16.8789,down,-74.98,1.0,5
