ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DBX,SPY,LONG,33.38,27.3086,30.9987,up,16.61,77.0,0
IESC,SPY,LONG,793.96,540.316,630.8004,up,16.55,76.0,1
FTNT,SPY,LONG,155.85,104.8162,145.6367,up,15.38,75.0,0
ABBV,SPY,SHORT,250.33,222.8252,264.8603,down,14.25,75.0,0
IOS.DE,^GDAXI,SHORT,32.82,27.1814,34.3439,down,13.81,74.0,0
EXLS,SPY,LONG,34.56,33.6356,31.2913,up,12.92,73.0,0
BC8.DE,^GDAXI,LONG,34.74,34.3212,34.2822,up,10.95,72.0,0
CSF.DE,^GDAXI,LONG,267.3,239.9213,255.0546,up,10.78,71.0,1
SMCI,SPY,LONG,38.28,31.7437,31.8789,up,9.9,70.0,4
LMT,SPY,LONG,593.74,546.4773,558.6456,up,9.85,69.0,0
MSFT,SPY,LONG,479.4474,430.2151,458.5286,up,9.82,68.0,0
ASML.AS,SPY,SIGNAL,1621.2,1238.9715,1426.3372,up,9.57,67.0,0
AMD,SPY,SHORT,506.0,325.5704,557.3343,down,8.55,66.0,0
8RMY.DE,^GDAXI,LONG,11.058,9.9223,10.5173,up,8.38,65.0,5
IBKR,SPY,SHORT,94.33,77.1403,96.9743,down,8.19,65.0,0
CRSP,SPY,SIGNAL,54.28,53.1787,48.2342,up,7.29,64.0,0
NOV.DE,^GDAXI,SHORT,38.95,31.622,39.9423,down,7.22,63.0,0
ACHR,SPY,SHORT,6.39,6.674,5.1652,up,6.05,62.0,0
LUV,SPY,SHORT,43.35,42.2388,48.0854,down,5.16,61.0,4
V,SPY,LONG,358.84,330.047,344.1767,up,4.19,60.0,0
HAG.DE,^GDAXI,LONG,95.64,78.9559,84.2156,up,3.7,59.0,5
KO,SPY,LONG,86.98,76.4011,83.2182,up,2.84,58.0,0
DE,SPY,LONG,599.92,553.7909,583.9641,up,2.81,57.0,0
JBL,SPY,LONG,369.89,285.8913,323.7462,up,2.68,56.0,2
MLB1.DE,^GDAXI,SHORT,1539.8,1612.6205,1677.1305,down,2.18,55.0,1
2GB.DE,^GDAXI,SHORT,60.029,45.7085,65.4442,down,2.05,55.0,0
CRM,SPY,SHORT,190.97,201.0946,175.2354,up,1.8,54.0,0
HBH.DE,^GDAXI,LONG,80.7,79.6295,80.221,up,0.95,53.0,0
RZLV,SPY,SHORT,2.61,2.7699,2.3355,up,0.73,52.0,0
SPY,SPY,LONG,772.67,703.2094,755.6609,up,0.0,51.0,0
GFT.DE,^GDAXI,LONG,22.6,19.103,20.9774,up,-0.11,50.0,0
B,SPY,LONG,42.52,41.4502,38.8855,up,-0.21,49.0,0
NOC,SPY,SHORT,570.2,601.481,542.3177,up,-0.79,48.0,0
EXTR,SPY,SHORT,24.28,20.6408,28.3911,down,-1.1,47.0,0
QQQ,SPY,LONG,729.87,650.0219,698.2899,up,-2.05,46.0,0
IBM,SPY,SHORT,228.85,263.636,242.6433,down,-2.07,45.0,1
SIX2.DE,^GDAXI,LONG,71.4,67.2375,68.9694,up,-2.1,45.0,0
ESLT,SPY,SHORT,782.84,732.2771,857.005,down,-2.55,44.0,0
GMED,SPY,SHORT,85.12,85.1876,77.1323,up,-3.21,43.0,0
NVDA,SPY,LONG,225.01,194.8682,207.4053,up,-3.7,42.0,0
HLT,SPY,SHORT,325.9716,308.5393,336.7188,down,-3.77,41.0,0
DUK,SPY,SHORT,123.58,122.2321,128.9917,down,-3.82,40.0,0
UBER,SPY,SHORT,74.99,77.4907,70.1166,up,-3.98,39.0,0
22UA.DE,^GDAXI,SHORT,78.85,83.9463,84.5186,down,-4.81,38.0,2
ADN1.DE,^GDAXI,SHORT,57.9,67.6711,55.2232,up,-5.15,37.0,0
CSCO,SPY,SHORT,112.9,91.585,125.6908,down,-5.41,36.0,0
CEG,SPY,SHORT,277.773,301.0769,254.4442,up,-5.6,35.0,1
AMZN,SPY,LONG,261.31,237.8628,249.9177,up,-5.9,35.0,0
RHM.DE,^GDAXI,SHORT,1214.0,1428.3571,1070.2165,up,-6.12,34.0,3
FIGR,SPY,SHORT,35.755,37.0281,26.2403,up,-6.28,33.0,1
TIMA.DE,^GDAXI,SHORT,43.7,46.6733,45.9378,down,-6.84,32.0,0
RBC,SPY,SHORT,557.62,538.7794,606.0015,down,-6.86,31.0,1
MBB.DE,^GDAXI,SHORT,180.8,191.0729,176.641,up,-7.71,30.0,0
KTN.DE,^GDAXI,SHORT,22.16,22.5802,22.3553,down,-7.73,29.0,0
ODD,SPY,SHORT,12.09,23.555,15.1524,down,-7.86,28.0,1
STO3.DE,^GDAXI,SHORT,94.0,106.9762,91.0575,up,-9.0,27.0,0
MCD,SPY,SHORT,265.53,296.1312,279.196,down,-9.12,26.0,4
QUBT,SPY,SHORT,9.05,9.8536,9.3209,down,-9.84,25.0,0
NEM.DE,^GDAXI,SHORT,60.55,70.4157,65.8231,down,-10.3,25.0,0
META,SPY,SHORT,568.97,625.9232,611.3743,down,-10.38,24.0,2
AVGO,SPY,LONG,392.43,368.3534,378.34,up,-10.42,23.0,0
LRN,SPY,SHORT,83.43,81.8164,90.2155,down,-10.83,22.0,0
BABA,SPY,SHORT,124.71,137.6676,118.8383,up,-10.91,21.0,0
PEGA,SPY,SHORT,31.88,43.1363,28.6928,up,-11.42,20.0,0
PUM.DE,^GDAXI,SHORT,25.63,23.7921,28.7823,down,-11.71,19.0,0
VERX,SPY,SHORT,12.47,15.1015,11.0985,up,-12.21,18.0,0
CRNC,SPY,SHORT,8.52,9.6456,10.1135,down,-12.3,17.0,1
NEGG,SPY,SHORT,18.92,40.6322,14.1411,up,-12.53,16.0,0
WH,SPY,SHORT,72.94,77.9242,79.1981,down,-13.86,15.0,2
LHX,SPY,SHORT,278.38,314.3708,305.6355,down,-14.1,15.0,1
SZG.DE,^GDAXI,LONG,52.2,46.801,47.545,up,-14.16,14.0,0
VRSN,SPY,LONG,271.9716,257.1146,266.0669,up,-14.48,13.0,0
KGX.DE,^GDAXI,SHORT,40.2,51.1873,44.7445,down,-15.1,12.0,0
GOOG,SPY,LONG,341.45,330.5948,332.7636,up,-15.74,11.0,0
ST5.DE,^GDAXI,SHORT,18.72,20.7764,19.4679,down,-16.15,10.0,0
BWXT,SPY,SHORT,171.27,195.024,185.9332,down,-19.86,9.0,0
DUE.DE,^GDAXI,SHORT,17.64,20.0109,18.8582,down,-21.31,8.0,2
RBLX,SPY,SHORT,37.93,64.6518,44.4363,down,-21.67,7.0,0
TSLA,SPY,SHORT,339.3,405.4732,354.9508,down,-23.19,6.0,0
XPEV,SPY,SHORT,12.2,17.3886,12.8871,down,-23.93,5.0,0
QCOM,SPY,SHORT,162.18,167.586,173.4363,down,-24.13,5.0,0
ORCL,SPY,SHORT,146.65,174.4319,133.4087,up,-26.3,4.0,0
BIDU,SPY,SHORT,104.12,124.7937,112.0083,down,-27.51,3.0,0
RKLB,SPY,LONG,82.08,78.4806,65.2762,up,-43.38,2.0,0
EVTL,SPY,SHORT,0.802,3.4562,1.2108,down,-70.81,1.0,6
