ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
CSF.DE,^GDAXI,SHORT,237.7,241.2561,222.1734,up,-16.85,19.0,0
ACHR,SPY,SHORT,4.93,7.5217,5.8552,down,-17.59,18.0,0
MCD,SPY,SHORT,282.21,300.0281,284.99,down,-18.47,17.0,0
ST5.DE,^GDAXI,SHORT,19.24,21.2794,20.0819,down,-19.07,16.0,0
DUE.DE,^GDAXI,SHORT,17.98,20.2181,19.5773,down,-19.38,15.0,2
STO3.DE,^GDAXI,SHORT,93.3,110.4371,98.1384,down,-20.8,15.0,0
B,SPY,SHORT,36.86,40.6781,41.3134,down,-23.02,14.0,2
LMT,SPY,SHORT,535.38,535.6024,497.1294,up,-23.88,13.0,0
GMED,SPY,SHORT,78.83,82.1198,87.8256,down,-24.01,12.0,0
CEG,SPY,SHORT,239.3421,314.8282,271.8553,down,-24.59,11.0,3
ESLT,SPY,SHORT,777.93,689.6339,811.547,down,-26.27,10.0,0
LHX,SPY,SHORT,295.4,314.5532,315.2329,down,-27.4,9.0,0
BWXT,SPY,SHORT,185.7871,197.6175,214.8351,down,-29.34,8.0,0
PEGA,SPY,SHORT,32.1273,47.0849,34.0068,down,-29.39,7.0,0
NOC,SPY,SHORT,549.04,608.5552,504.8178,up,-30.4,6.0,0
RHM.DE,^GDAXI,SHORT,1111.6,1538.2314,964.453,up,-32.18,5.0,0
EVTL,SPY,SHORT,1.79,4.0452,2.1632,down,-32.43,5.0,1
BABA,SPY,SHORT,98.14,145.1686,104.8415,down,-32.69,4.0,1
XPEV,SPY,SHORT,13.17,18.7789,13.7343,down,-34.08,3.0,0
WIX,SPY,SHORT,50.36,92.4472,51.5869,down,-35.84,2.0,0
NEGG,SPY,SHORT,14.94,45.4931,18.768,down,-68.52,1.0,4
