ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
NVDA,SPY,SHORT,212.06,192.5018,214.1479,down,-3.02,53.0,0
HBH.DE,^GDAXI,LONG,80.1,79.9108,75.1557,up,-3.12,52.0,2
DUK,SPY,LONG,126.8348,122.0522,121.0037,up,-3.55,51.0,2
8RMY.DE,^GDAXI,SHORT,9.744,9.9089,9.9846,down,-3.67,50.0,0
LMT,SPY,SHORT,514.36,537.6742,497.1294,up,-4.12,49.0,0
TOST,SPY,SHORT,29.21,30.5853,27.358,up,-4.37,48.0,0
RBC,SPY,SHORT,591.5,522.5764,627.9906,down,-4.62,47.0,0
GOOG,SPY,SHORT,341.91,322.1559,374.0294,down,-5.02,46.0,3
TSLA,SPY,SHORT,374.01,415.9599,422.6697,down,-5.57,45.0,0
CSF.DE,^GDAXI,SHORT,225.5,239.6957,235.7782,down,-6.17,45.0,0
VRSN,SPY,LONG,261.8214,254.6158,257.0628,up,-7.15,44.0,0
CRSP,SPY,SHORT,47.24,54.8879,55.3606,down,-8.12,43.0,0
KGX.DE,^GDAXI,SHORT,41.24,52.4857,39.5207,up,-8.13,42.0,0
HLT,SPY,SHORT,324.0825,303.3089,344.8926,down,-8.31,41.0,0
ESLT,SPY,SHORT,792.69,703.9006,803.8003,down,-8.39,40.0,0
ADN1.DE,^GDAXI,SHORT,54.6,70.8707,50.5425,up,-9.69,39.0,0
MBB.DE,^GDAXI,SHORT,183.8,190.5062,165.3296,up,-9.72,38.0,0
UBER,SPY,SHORT,70.33,79.5337,67.7541,up,-10.73,37.0,0
AVGO,SPY,SHORT,396.81,363.3092,416.7578,down,-10.95,36.0,0
TIMA.DE,^GDAXI,SHORT,44.5,47.0472,45.9378,down,-11.04,35.0,0
22UA.DE,^GDAXI,SHORT,81.15,84.876,84.5186,down,-11.3,35.0,0
FIGR,SPY,SHORT,30.04,38.2624,27.0089,up,-11.52,34.0,0
STO3.DE,^GDAXI,SHORT,95.4,109.212,98.1384,down,-11.67,33.0,0
JBL,SPY,SHORT,318.2213,274.2847,348.3031,down,-11.77,32.0,0
META,SPY,SHORT,627.17,638.2279,591.2602,up,-11.96,31.0,0
DUE.DE,^GDAXI,SHORT,18.54,20.1329,18.8582,down,-12.16,30.0,0
AMZN,SPY,LONG,244.85,234.4614,230.9895,up,-12.21,29.0,0
MSFT,SPY,SHORT,389.6066,435.2723,363.5258,up,-12.83,28.0,0
NOC,SPY,SHORT,525.28,605.6006,504.8178,up,-13.22,27.0,0
CRM,SPY,SHORT,163.0,206.4777,151.7743,up,-13.23,26.0,0
B,SPY,SHORT,37.51,40.8456,38.948,down,-13.29,25.0,0
ST5.DE,^GDAXI,SHORT,18.8,21.0438,20.0112,down,-13.38,25.0,1
ACHR,SPY,SHORT,5.18,7.2572,5.4226,down,-14.08,24.0,0
LHX,SPY,SHORT,285.16,314.4719,297.3439,down,-14.78,23.0,0
IBM,SPY,SHORT,204.3044,268.4461,249.5294,down,-15.6,22.0,0
MCD,SPY,SHORT,263.57,298.5465,281.4522,down,-16.32,21.0,3
WH,SPY,SHORT,75.68,78.1245,83.3633,down,-16.35,20.0,1
RBLX,SPY,SHORT,49.64,72.6507,47.0315,up,-16.46,19.0,0
QUBT,SPY,SHORT,7.91,10.7973,9.8303,down,-16.48,18.0,2
EXLS,SPY,SHORT,26.83,34.3655,25.1437,up,-16.7,17.0,0
VERX,SPY,SHORT,11.05,16.2453,13.9288,down,-16.7,17.0,0
RZLV,SPY,SHORT,2.31,3.0186,2.8434,down,-16.79,15.0,0
NEM.DE,^GDAXI,SHORT,54.2,74.4975,58.4836,down,-16.8,15.0,3
CEG,SPY,SHORT,274.4781,310.4483,240.019,up,-17.14,14.0,0
RKLB,SPY,SHORT,69.75,77.7013,88.8338,down,-17.42,13.0,3
PLTR,SPY,SHORT,124.57,154.8248,114.3408,up,-17.9,12.0,0
BABA,SPY,SHORT,116.56,142.0302,107.0073,up,-18.35,11.0,0
LRN,SPY,SHORT,84.22,87.4581,94.7828,down,-19.12,10.0,3
BIDU,SPY,SHORT,107.52,126.532,104.5709,up,-21.42,9.0,0
GMED,SPY,SHORT,75.5,83.2591,85.0248,down,-25.38,8.0,1
BWXT,SPY,SHORT,174.8943,197.548,192.3159,down,-26.35,7.0,0
XPEV,SPY,SHORT,12.85,18.2808,12.4825,up,-27.83,6.0,0
RHM.DE,^GDAXI,SHORT,1007.8,1486.1528,1116.2852,down,-28.95,5.0,0
ORCL,SPY,SHORT,125.84,187.8251,145.952,down,-32.08,5.0,2
PEGA,SPY,SHORT,25.9233,45.5721,32.1811,down,-35.27,4.0,6
EVTL,SPY,SHORT,1.63,3.8227,1.8469,down,-36.18,3.0,0
WIX,SPY,SHORT,48.66,85.6324,44.8826,up,-40.65,2.0,0
NEGG,SPY,SHORT,15.67,43.8029,16.4895,down,-64.63,1.0,0
