ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
EXLS,SPY,SHORT,29.67,36.8643,30.9726,down,-12.26,39.0,0
DUK,SPY,SHORT,123.1374,121.0203,125.1232,down,-12.99,38.0,0
DLTR,SPY,SHORT,108.8,109.363,97.1715,up,-13.28,37.0,0
CRM,SPY,SHORT,185.1821,218.9049,175.0625,up,-13.47,36.0,0
TSLA,SPY,SHORT,391.0,414.1419,452.5647,down,-13.47,36.0,0
ADN1.DE,^GDAXI,SHORT,55.8,77.3623,55.1995,up,-13.85,35.0,0
BWXT,SPY,SHORT,185.6573,194.498,206.7639,down,-14.34,34.0,3
UBER,SPY,SHORT,70.71,83.1655,77.1072,down,-15.03,33.0,0
8RMY.DE,^GDAXI,SHORT,9.459,10.1976,9.4551,up,-15.62,32.0,0
ESLT,SPY,LONG,822.2971,658.3628,772.8745,up,-15.81,31.0,0
AMGN,SPY,SIGNAL,347.5489,323.1737,325.2145,up,-16.08,30.0,0
VERX,SPY,SHORT,13.16,18.23,11.983,up,-16.21,29.0,0
MTX.DE,^GDAXI,SHORT,301.8,348.7183,280.1597,up,-16.67,28.0,0
MBB.DE,^GDAXI,SHORT,173.6,188.9624,190.0223,down,-16.76,27.0,5
GMED,SPY,SHORT,80.0,80.0976,86.0354,down,-17.57,26.0,0
META,SPY,SHORT,592.4509,661.1354,646.6224,down,-18.72,25.0,2
STO3.DE,^GDAXI,SHORT,95.2526,113.178,103.3792,down,-19.25,25.0,4
PLTR,SPY,SHORT,135.53,161.0736,160.5921,down,-19.95,24.0,0
BABA,SPY,SHORT,119.9583,148.3537,134.9959,down,-20.52,23.0,2
RDNT,SPY,SHORT,54.34,68.9778,60.046,down,-20.56,22.0,0
ARQT,SPY,SHORT,21.23,23.6037,23.2954,down,-20.71,21.0,0
RTX,SPY,SHORT,180.3907,179.3911,185.0169,down,-21.66,20.0,0
B,SPY,SHORT,39.46,39.52,45.0915,down,-22.14,19.0,2
KGX.DE,^GDAXI,SHORT,40.4,55.1442,45.3657,down,-22.55,18.0,0
MCD,SPY,SHORT,279.84,302.7695,288.6948,down,-22.72,17.0,0
ACHR,SPY,SHORT,5.54,7.8938,5.5361,up,-23.19,16.0,0
TOST,SPY,SHORT,24.64,32.626,23.7505,up,-23.5,15.0,0
CEG,SPY,SHORT,254.4389,320.3808,294.3291,down,-24.47,15.0,0
LHX,SPY,SHORT,307.83,311.9739,323.585,down,-24.5,14.0,0
MRNA,SPY,LONG,47.44,37.9893,43.4506,up,-24.59,13.0,0
XPEV,SPY,SHORT,15.95,19.5562,15.7732,up,-26.66,12.0,0
RZLV,SPY,SHORT,2.3,3.4309,2.9744,down,-27.79,11.0,0
LMT,SPY,SHORT,523.76,528.3262,544.6674,down,-28.18,10.0,0
CERT,SPY,SHORT,5.37,8.5431,4.9706,up,-28.72,9.0,0
RHM.DE,^GDAXI,SHORT,1209.8,1606.6283,1337.0446,down,-29.38,8.0,0
PEGA,SPY,SHORT,34.5862,49.4346,38.4574,down,-29.67,7.0,1
ODD,SPY,SHORT,9.81,34.1787,13.5084,down,-31.15,6.0,4
FIGR,SPY,SHORT,28.49,,37.1139,down,-34.53,5.0,3
NOC,SPY,SHORT,544.4,613.2113,567.5919,down,-34.77,5.0,0
RBLX,SPY,SHORT,41.82,85.0242,50.2824,down,-40.1,4.0,5
WIX,SPY,SHORT,52.39,102.9218,67.2947,down,-51.08,3.0,1
EVTL,SPY,SHORT,2.16,4.3372,2.8422,down,-55.62,2.0,0
NEGG,SPY,SHORT,17.34,49.3524,24.7273,down,-71.35,1.0,4
