ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,426.4054,194.7644,363.2541,up,134.36,100.0,0
AMD,SPY,LONG,534.39,289.5312,456.1043,up,99.72,99.0,0
MU,SPY,LONG,937.0,468.1545,935.6566,up,98.1,98.0,0
FTNT,SPY,LONG,160.62,95.4709,140.6186,up,94.37,97.0,1
HPE,SPY,SHORT,47.24,27.7036,50.9157,down,85.13,96.0,0
EXTR,SPY,LONG,32.91,19.6872,28.3642,up,82.37,95.0,2
CSCO,SPY,SHORT,119.25,85.6488,123.5837,down,38.02,95.0,0
NTNX,SPY,LONG,55.22,50.4538,49.484,up,37.02,94.0,0
HIMS,SPY,LONG,34.38,32.0902,29.5844,up,34.23,93.0,0
QCOM,SPY,SHORT,183.98,167.6301,220.9639,down,31.48,92.0,1
2GB.DE,^GDAXI,SHORT,62.2209,42.3765,72.0707,down,26.94,91.0,3
NOV.DE,^GDAXI,LONG,39.4253,30.9161,36.3746,up,23.32,90.0,1
ASAN,SPY,SHORT,7.69,9.8054,7.7921,down,19.17,89.0,0
HOOD,SPY,LONG,109.86,102.1115,94.5053,up,18.5,88.0,0
ASML.AS,SPY,LONG,1538.9468,1158.1341,1507.3004,up,18.36,87.0,0
DBX,SPY,LONG,29.58,26.9675,26.8168,up,17.55,86.0,5
DLTR,SPY,LONG,126.38,111.0696,113.6459,up,17.41,85.0,3
ANGO,SPY,LONG,12.78,11.5707,12.0957,up,16.29,85.0,0
MRNA,SPY,LONG,67.01,42.5905,65.1829,up,16.19,84.0,0
CRNC,SPY,SHORT,10.31,10.0203,12.3547,down,16.02,83.0,1
PTGX,SPY,LONG,129.89,92.5667,122.865,up,15.88,82.0,0
U,SPY,SHORT,30.68,32.0121,26.8603,up,14.15,81.0,3
IBM,SPY,LONG,288.1629,270.6457,267.3623,up,12.12,80.0,0
ABBV,SPY,LONG,246.2472,219.2474,234.7765,up,11.68,79.0,0
PUM.DE,^GDAXI,LONG,28.96,22.9936,25.8514,up,10.54,78.0,5
IBKR,SPY,SHORT,93.56,74.2953,98.2139,down,10.21,77.0,0
AIR.DE,^GDAXI,LONG,195.18,187.5502,193.4133,up,9.11,76.0,0
GFT.DE,^GDAXI,SHORT,21.0,18.5299,22.226,down,8.82,75.0,0
IOS.DE,^GDAXI,LONG,30.9,27.5184,26.8948,up,8.53,75.0,2
LUV,SPY,LONG,47.92,40.454,46.2807,up,8.11,74.0,0
IESC,SPY,SHORT,602.91,504.0152,745.7546,down,6.62,73.0,0
V,SPY,LONG,357.0866,327.615,332.352,up,6.17,72.0,4
GE,SPY,LONG,353.42,310.5917,349.3488,up,5.41,71.0,0
KO,SPY,LONG,84.25,74.0045,79.2032,up,5.28,70.0,2
QQQ,SPY,SHORT,711.74,637.2108,749.0883,down,4.48,69.0,1
CERT,SPY,SHORT,6.79,7.9416,5.99,up,3.1,68.0,1
ARQT,SPY,LONG,27.12,24.7309,25.458,up,3.02,67.0,0
MLB1.DE,^GDAXI,LONG,1649.6,1648.6005,1503.5472,up,2.9,66.0,4
KTN.DE,^GDAXI,SHORT,22.94,23.0069,22.2344,up,2.7,65.0,0
ODD,SPY,SHORT,16.55,28.4571,13.9627,up,2.22,65.0,0
MTX.DE,^GDAXI,LONG,353.5,345.9676,344.7164,up,1.64,64.0,0
RDNT,SPY,SHORT,63.31,67.5028,60.4048,up,1.43,63.0,0
SZG.DE,^GDAXI,SHORT,51.4,43.8155,51.6767,down,0.73,62.0,0
SPY,SPY,SHORT,749.17,691.5514,759.2122,down,0.0,61.0,0
LYFT,SPY,SHORT,15.67,16.8775,13.8736,up,-0.42,60.0,3
TOST,SPY,SHORT,29.96,30.814,26.3447,up,-0.92,59.0,5
VERX,SPY,SHORT,12.98,16.6782,11.1199,up,-0.92,59.0,0
APH,SPY,LONG,155.99,139.5428,151.6628,up,-1.02,57.0,0
BC8.DE,^GDAXI,SHORT,31.06,34.582,33.1563,down,-1.58,56.0,0
JBL,SPY,SHORT,321.8904,270.86,377.4945,down,-1.71,55.0,0
GOOG,SPY,SHORT,350.67,318.4117,374.0294,down,-2.4,55.0,2
AMGN,SPY,LONG,358.3558,332.3868,341.5904,up,-3.02,54.0,0
RKLB,SPY,SHORT,76.73,76.913,101.7501,down,-3.06,53.0,5
NVDA,SPY,SHORT,203.53,191.5951,214.1479,down,-4.85,52.0,0
DE,SPY,LONG,585.64,534.7982,572.2057,up,-5.49,51.0,0
SMCI,SPY,SHORT,27.66,34.4694,34.1644,down,-5.95,50.0,1
SIX2.DE,^GDAXI,LONG,69.8,67.7472,63.8594,up,-6.21,49.0,0
TSLA,SPY,SHORT,394.76,417.9845,371.1288,up,-6.59,48.0,0
DUK,SPY,LONG,125.7543,121.8347,121.0037,up,-7.33,47.0,0
RBC,SPY,SHORT,584.59,515.5645,645.513,down,-7.72,46.0,0
AMZN,SPY,SHORT,247.31,233.4662,253.4696,down,-7.79,45.0,0
RTX,SPY,LONG,195.7398,183.3528,187.2101,up,-7.9,45.0,1
HBH.DE,^GDAXI,SHORT,76.5,80.4712,73.5687,up,-8.08,44.0,0
TIMA.DE,^GDAXI,SHORT,44.5,47.1579,45.9378,down,-8.54,43.0,0
VRSN,SPY,SHORT,269.5188,254.8676,273.6533,down,-8.85,42.0,0
HLT,SPY,SHORT,322.3033,301.0619,352.1391,down,-9.23,41.0,0
LRN,SPY,SHORT,92.02,89.6056,94.7871,down,-9.43,40.0,0
META,SPY,LONG,656.73,641.1896,582.3371,up,-9.43,40.0,2
HAG.DE,^GDAXI,SHORT,73.5,81.2602,69.2405,up,-10.18,38.0,0
