ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
AMD,SPY,SHORT,547.26,255.8322,565.8813,down,151.89,100.0,0
DELL,SPY,LONG,408.3951,168.3294,363.2541,up,147.05,99.0,2
MU,SPY,SHORT,1087.8226,386.3676,1108.7238,down,130.28,98.0,0
HPE,SPY,SHORT,48.877,25.6721,56.2529,down,108.32,97.0,0
EXTR,SPY,LONG,31.67,18.838,27.1811,up,96.0,96.0,5
2GB.DE,^GDAXI,SHORT,62.9184,39.0774,72.0707,down,76.86,95.0,0
FTNT,SPY,LONG,149.49,88.8907,129.8564,up,65.13,95.0,4
QCOM,SPY,SHORT,220.81,164.3938,251.372,down,54.1,94.0,0
NOV.DE,^GDAXI,SHORT,34.6138,30.441,36.184,down,51.59,93.0,0
IESC,SPY,LONG,726.41,475.1509,620.2636,up,45.07,92.0,0
SZG.DE,^GDAXI,SHORT,59.0,41.0752,64.4287,down,40.06,91.0,0
QUBT,SPY,SHORT,11.1,11.8867,12.5322,down,39.67,90.0,0
CSCO,SPY,LONG,119.7221,81.0734,114.2561,up,39.18,89.0,0
CRNC,SPY,SHORT,10.875,10.0265,13.1059,down,38.02,88.0,0
RKLB,SPY,SHORT,109.25,72.9214,142.6637,down,37.17,87.0,0
U,SPY,SHORT,28.49,33.3459,26.4016,up,34.06,86.0,0
JBL,SPY,LONG,385.5467,258.0259,339.024,up,30.67,85.0,3
PUM.DE,^GDAXI,LONG,28.01,22.3003,25.8514,up,24.3,85.0,2
IOS.DE,^GDAXI,SHORT,27.56,28.6068,30.2552,down,23.47,84.0,0
IBKR,SPY,LONG,92.76,71.5747,82.7012,up,22.46,83.0,5
ASML.AS,SPY,LONG,1620.2488,1069.6642,1444.3641,up,22.07,82.0,6
GFT.DE,^GDAXI,LONG,21.9539,18.1209,20.3538,up,17.7,81.0,2
HOOD,SPY,SHORT,98.12,102.7836,80.0562,up,17.59,80.0,3
SIX2.DE,^GDAXI,LONG,71.7296,68.9861,67.2613,up,14.5,79.0,2
QQQ,SPY,SHORT,743.1833,624.6409,749.0883,down,10.9,78.0,0
HIMS,SPY,SHORT,30.17,33.5029,22.4036,up,10.16,77.0,0
ORCL,SPY,SHORT,191.9721,203.9878,225.1586,down,9.59,76.0,0
AVGO,SPY,SHORT,393.3175,357.1827,449.357,down,8.71,75.0,0
APH,SPY,LONG,158.3511,135.2798,136.8712,up,6.91,75.0,3
NTNX,SPY,SHORT,49.4,52.5783,47.0909,up,5.68,74.0,0
GOOG,SPY,SHORT,367.11,307.9295,383.8414,down,5.43,73.0,0
NVDA,SPY,SHORT,212.45,189.1928,228.4627,down,4.4,72.0,0
AIR.DE,^GDAXI,SHORT,183.76,186.5211,185.7085,down,4.04,71.0,0
KTN.DE,^GDAXI,LONG,23.5,23.2256,21.8859,up,3.48,70.0,1
AMZN,SPY,SHORT,246.02,232.5939,260.8598,down,3.13,69.0,0
GE,SPY,LONG,341.8339,303.387,312.6823,up,2.65,68.0,3
HLT,SPY,LONG,346.952,295.1012,324.2928,up,1.89,67.0,3
DUE.DE,^GDAXI,SHORT,19.74,20.2872,20.9237,down,0.63,66.0,0
SPY,SPY,SHORT,752.8904,682.8815,759.2122,down,0.0,65.0,0
VRSN,SPY,SHORT,272.161,256.6257,299.0369,down,-0.51,65.0,2
RBC,SPY,SIGNAL,616.95,494.263,554.3939,up,-0.64,64.0,0
LUV,SPY,LONG,46.08,38.8266,41.3562,up,-1.48,63.0,5
ANGO,SPY,LONG,11.98,11.3805,11.1238,up,-2.02,62.0,0
CRSP,SPY,SHORT,52.61,55.5247,47.4564,up,-2.66,61.0,0
ARQT,SPY,LONG,25.58,23.8406,21.3697,up,-3.06,60.0,0
BC8.DE,^GDAXI,SHORT,30.5445,35.1811,33.3237,down,-3.29,59.0,0
ASAN,SPY,SHORT,7.43,10.4241,6.9724,up,-3.49,58.0,0
PTGX,SPY,LONG,112.46,86.703,96.5218,up,-4.11,57.0,0
B,SPY,SHORT,41.83,39.9418,43.3246,down,-4.98,56.0,0
22UA.DE,^GDAXI,SHORT,79.2,85.585,81.8436,down,-6.11,55.0,0
ABBV,SPY,LONG,220.0239,216.3174,209.7253,up,-6.38,55.0,0
V,SPY,SHORT,323.2195,327.6144,311.813,up,-6.45,54.0,0
DBX,SPY,LONG,27.23,27.224,24.7978,up,-6.53,53.0,0
RZLV,SPY,SHORT,2.78,3.4141,2.9081,down,-6.54,52.0,0
IBM,SPY,SHORT,266.7961,268.2055,305.7365,down,-6.6,50.0,0
TSLA,SPY,SHORT,411.15,416.0022,444.6,down,-6.6,50.0,0
KO,SPY,LONG,80.91,72.5618,77.6236,up,-6.93,49.0,0
MTX.DE,^GDAXI,SHORT,325.2,346.6482,291.947,up,-7.59,48.0,5
DLTR,SPY,LONG,112.88,109.3431,99.9597,up,-7.78,47.0,0
