ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MRNA,SPY,SIGNAL,174.38,47.5948,102.007,up,268.56,100.0,0
U,SPY,LONG,47.11,31.7863,40.9765,up,80.83,99.0,7
CERT,SPY,LONG,8.36,7.3101,7.1806,up,56.14,98.0,4
PTGX,SPY,LONG,154.94,101.9832,142.4654,up,52.8,97.0,2
TOST,SPY,LONG,35.16,30.2102,31.5526,up,48.41,96.0,2
DELL,SPY,LONG,437.55,233.5939,397.6039,up,45.06,95.0,0
WIX,SPY,SHORT,77.89,78.2418,63.2111,up,43.03,95.0,4
ASAN,SPY,LONG,9.57,9.0184,7.7141,up,41.16,94.0,2
HPE,SPY,LONG,53.13,31.3296,51.5695,up,38.39,93.0,0
RDNT,SPY,LONG,75.54,66.185,67.4438,up,35.45,92.0,0
NTNX,SPY,LONG,65.42,48.9262,60.6622,up,35.43,91.0,1
DLTR,SPY,LONG,131.84,115.4804,122.5511,up,35.4,90.0,4
ANGO,SPY,LONG,16.07,12.0118,14.4567,up,31.41,89.0,5
HIMS,SPY,SHORT,31.09,29.0111,34.2642,down,27.5,88.0,0
AMGN,SPY,LONG,439.7898,346.702,400.5498,up,26.97,87.0,7
HOOD,SPY,SHORT,95.77,96.5348,105.7623,down,26.64,86.0,0
PLTR,SPY,LONG,175.19,151.7746,151.0571,up,24.58,85.0,3
ARQT,SPY,SHORT,26.46,25.6048,29.2365,down,23.44,85.0,0
EXLS,SPY,LONG,37.02,33.6043,32.6413,up,22.04,84.0,5
LYFT,SPY,LONG,17.43,16.2432,15.4004,up,21.99,83.0,1
RTX,SPY,LONG,220.35,189.772,210.7214,up,21.49,82.0,0
MU,SPY,SHORT,937.11,563.5323,1044.515,down,21.39,81.0,0
ABBV,SPY,SIGNAL,265.97,223.2353,244.9289,up,20.78,80.0,0
DBX,SPY,LONG,33.99,27.3621,30.9987,up,20.51,79.0,0
IOS.DE,^GDAXI,SHORT,32.54,27.1957,34.3439,down,17.61,78.0,0
AIR.DE,^GDAXI,LONG,208.0,188.4808,202.6107,up,16.05,77.0,0
CRSP,SPY,LONG,59.81,53.1243,49.985,up,15.36,76.0,4
APH,SPY,LONG,156.04,144.1265,150.619,up,14.93,75.0,0
GE,SPY,LONG,356.23,318.6883,351.5456,up,14.37,75.0,0
MTX.DE,^GDAXI,LONG,365.9,343.5526,354.4283,up,13.87,74.0,0
22UA.DE,^GDAXI,SIGNAL,95.1,83.917,77.7008,up,13.78,73.0,0
MSFT,SPY,LONG,483.4,429.7427,458.5286,up,12.3,72.0,0
BC8.DE,^GDAXI,LONG,35.26,34.3157,34.2822,up,11.81,71.0,0
CRM,SPY,LONG,206.09,200.5821,175.2354,up,11.34,70.0,3
FTNT,SPY,LONG,152.85,105.5284,145.6367,up,10.72,69.0,0
NOV.DE,^GDAXI,SHORT,39.91,31.7263,39.9423,down,10.15,68.0,0
KO,SPY,LONG,90.35,76.6241,84.9049,up,8.2,67.0,6
CSF.DE,^GDAXI,LONG,260.0,240.1166,255.0546,up,8.1,66.0,0
IBKR,SPY,SHORT,90.54,77.3596,96.9743,down,8.0,65.0,0
B,SPY,LONG,45.13,41.5662,39.6078,up,8.0,65.0,4
V,SPY,LONG,365.54,330.2916,345.9214,up,7.95,64.0,1
LMT,SPY,LONG,589.15,547.677,559.7458,up,7.8,63.0,0
8RMY.DE,^GDAXI,LONG,10.782,9.9345,10.5173,up,7.14,62.0,0
ASML.AS,SPY,LONG,1507.6,1245.0398,1426.3372,up,6.92,61.0,0
DE,SPY,SHORT,580.63,554.9851,633.9962,down,6.61,60.0,0
HAG.DE,^GDAXI,LONG,92.56,78.9751,84.2156,up,5.27,59.0,0
UBER,SPY,LONG,78.04,77.2929,70.1166,up,5.25,58.0,1
FIGR,SPY,SHORT,36.85,36.9738,29.0162,up,5.14,57.0,2
MLB1.DE,^GDAXI,SHORT,1593.0,1607.7935,1677.1305,down,4.95,56.0,0
GFT.DE,^GDAXI,LONG,22.8,19.1564,20.9774,up,3.81,55.0,0
ODD,SPY,SHORT,13.1,23.231,15.1019,down,2.92,55.0,0
IESC,SPY,LONG,697.38,543.4612,630.8004,up,2.31,54.0,0
NOC,SPY,SHORT,582.84,601.5902,543.0256,up,1.96,53.0,1
HBH.DE,^GDAXI,LONG,80.9,79.5965,80.221,up,0.93,52.0,0
HLT,SPY,SHORT,334.5777,309.2524,336.7188,down,0.84,51.0,0
GMED,SPY,LONG,88.34,85.4505,80.0302,up,0.76,50.0,1
SPY,SPY,LONG,769.06,704.112,755.6609,up,0.0,49.0,0
SMCI,SPY,LONG,36.58,31.5983,31.8789,up,-0.6,48.0,1
ADN1.DE,^GDAXI,SHORT,59.9,67.3452,55.2232,up,-0.77,47.0,0
LUV,SPY,SHORT,41.42,42.3586,46.3003,down,-1.59,46.0,6
ACHR,SPY,SHORT,6.45,6.6271,5.1652,up,-1.99,45.0,0
NVDA,SPY,LONG,217.56,195.0076,207.4053,up,-2.25,45.0,0
SIX2.DE,^GDAXI,LONG,71.45,67.2204,68.9694,up,-2.81,43.0,0
VERX,SPY,SHORT,13.52,15.0041,11.0985,up,-2.81,43.0,3
BABA,SPY,SHORT,128.9,137.1995,118.8383,up,-3.34,42.0,2
QQQ,SPY,LONG,716.08,650.9037,698.2899,up,-3.5,41.0,0
NEM.DE,^GDAXI,SHORT,62.45,70.0439,65.8231,down,-3.55,40.0,0
AMZN,SPY,LONG,265.84,238.2234,249.9177,up,-3.59,39.0,0
AMD,SPY,SHORT,466.42,327.7286,557.3343,down,-3.64,38.0,2
DUK,SPY,SHORT,123.6,122.2649,128.9917,down,-4.19,37.0,0
PEGA,SPY,SHORT,33.83,42.8363,28.6928,up,-4.57,36.0,1
ESLT,SPY,SHORT,752.3,735.2832,841.076,down,-5.3,35.0,1
MBB.DE,^GDAXI,SHORT,177.2,190.9502,176.641,up,-6.65,35.0,0
WH,SPY,SHORT,75.85,77.9492,79.176,down,-7.04,34.0,0
