ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,434.2524,193.2956,363.2541,up,127.48,100.0,1
AMD,SPY,LONG,557.89,287.6637,456.1043,up,109.73,99.0,0
MU,SPY,LONG,979.3,464.3002,935.6566,up,101.35,98.0,0
FTNT,SPY,LONG,157.51,95.0942,140.6186,up,91.15,97.0,0
HPE,SPY,SHORT,48.54,27.589,50.9157,down,89.96,96.0,0
EXTR,SPY,LONG,33.71,19.632,28.3642,up,83.31,95.0,4
HIMS,SPY,LONG,34.38,32.1983,29.5844,up,51.96,95.0,0
NTNX,SPY,LONG,54.79,50.5581,49.484,up,39.77,94.0,0
CSCO,SPY,SHORT,121.31,85.3834,123.5837,down,38.41,93.0,0
QCOM,SPY,SHORT,189.16,167.545,224.9711,down,33.93,92.0,0
HOOD,SPY,LONG,111.97,102.1932,94.5053,up,32.58,91.0,1
2GB.DE,^GDAXI,SHORT,63.4165,42.2263,72.0707,down,32.28,90.0,2
CRNC,SPY,SHORT,10.47,10.0285,12.3547,down,26.98,89.0,0
ASAN,SPY,SHORT,7.33,9.838,7.7921,down,24.53,88.0,0
U,SPY,SHORT,30.89,32.0813,26.8603,up,23.3,87.0,5
NOV.DE,^GDAXI,LONG,39.081,30.8887,36.3746,up,21.51,86.0,0
ASML.AS,SPY,LONG,1567.1128,1154.477,1507.3004,up,20.74,85.0,0
MRNA,SPY,LONG,68.27,42.3844,65.1829,up,20.21,85.0,0
DBX,SPY,LONG,29.19,26.9734,26.5753,up,19.6,84.0,4
PTGX,SPY,LONG,131.42,92.2426,122.865,up,16.51,83.0,0
DLTR,SPY,LONG,124.91,110.9109,110.5977,up,15.09,82.0,2
ANGO,SPY,LONG,12.79,11.5608,12.0957,up,13.17,80.0,0
IBKR,SPY,SHORT,94.09,74.1539,98.2139,down,13.17,80.0,0
AIR.DE,^GDAXI,LONG,197.12,187.5256,193.4133,up,13.16,79.0,0
IBM,SPY,LONG,285.5119,270.5316,267.3623,up,11.57,78.0,0
ABBV,SPY,LONG,246.3267,219.0957,234.7765,up,9.98,77.0,0
ODD,SPY,SHORT,17.08,28.6797,13.9627,up,9.37,76.0,0
LUV,SPY,LONG,48.43,40.3789,46.2807,up,8.9,75.0,0
PUM.DE,^GDAXI,LONG,28.18,22.9567,25.8514,up,8.14,75.0,3
MTX.DE,^GDAXI,LONG,362.1,345.9989,344.7164,up,7.48,74.0,0
CERT,SPY,SHORT,6.77,7.9656,5.99,up,7.33,73.0,1
QQQ,SPY,SHORT,725.51,636.6322,749.0883,down,6.55,72.0,0
IESC,SPY,SHORT,625.54,502.9372,758.6497,down,5.97,71.0,0
