ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
HLT,SPY,LONG,345.7926,294.745,321.97,up,5.05,74.0,2
VRSN,SPY,SHORT,279.0708,256.61,303.3276,down,5.02,73.0,0
GOOG,SPY,SHORT,358.16,307.132,383.8414,down,4.55,72.0,0
KTN.DE,^GDAXI,LONG,23.56,23.2272,21.8859,up,3.97,71.0,2
ANGO,SPY,LONG,12.1,11.3707,11.1238,up,3.9,70.0,1
HIMS,SPY,SHORT,26.82,33.5721,22.4036,up,3.4,69.0,0
AIR.DE,^GDAXI,SHORT,179.26,186.4777,185.7085,down,3.37,68.0,0
NVDA,SPY,SHORT,205.19,189.0373,228.4627,down,1.42,67.0,0
DUE.DE,^GDAXI,SHORT,19.36,20.2924,20.9237,down,1.24,66.0,2
AMZN,SPY,SHORT,238.55,232.5094,260.8598,down,1.22,65.0,1
LUV,SPY,LONG,45.47,38.7591,39.608,up,1.18,65.0,4
PTGX,SPY,LONG,109.78,86.4478,95.8962,up,0.62,64.0,0
SPY,SPY,SHORT,739.844,682.3148,759.2122,down,0.0,63.0,0
LRN,SPY,LONG,97.71,96.0228,91.876,up,-0.15,62.0,0
GE,SPY,LONG,334.8825,303.0377,300.87,up,-1.04,61.0,2
ABBV,SPY,LONG,226.1205,216.2263,209.7253,up,-2.24,60.0,4
RBC,SPY,SHORT,603.64,493.1759,614.3977,down,-2.26,59.0,0
ASAN,SPY,SHORT,7.39,10.4586,6.9724,up,-2.32,58.0,0
ARQT,SPY,LONG,24.38,23.7909,21.3018,up,-2.83,57.0,0
BC8.DE,^GDAXI,SHORT,29.9774,35.2215,33.3237,down,-3.35,56.0,0
IBM,SPY,SHORT,270.301,268.0647,311.3915,down,-3.45,55.0,0
KO,SPY,LONG,82.09,72.4919,77.6236,up,-3.7,55.0,0
DBX,SPY,SHORT,27.09,27.2319,24.7978,up,-4.35,54.0,0
V,SPY,SHORT,321.7922,327.7361,311.813,up,-4.41,53.0,0
22UA.DE,^GDAXI,SHORT,77.95,85.6315,81.8436,down,-6.25,52.0,0
DLTR,SPY,LONG,114.0,109.343,99.9597,up,-6.39,51.0,0
HBH.DE,^GDAXI,SHORT,76.4061,82.8633,78.7363,down,-7.6,50.0,0
CRSP,SPY,SHORT,49.8,55.5293,47.4564,up,-8.03,49.0,0
CSF.DE,^GDAXI,SHORT,234.6,,240.7683,down,-8.16,48.0,0
MTX.DE,^GDAXI,SHORT,312.0,346.9071,280.6133,up,-8.93,47.0,2
TSLA,SPY,SHORT,406.43,415.6944,444.6,down,-8.97,46.0,0
AMGN,SPY,LONG,353.1363,324.7105,325.2145,up,-10.63,45.0,0
WH,SPY,SHORT,78.96,78.3151,84.3014,down,-10.76,45.0,0
DE,SPY,LONG,575.9871,522.0266,541.8873,up,-11.02,44.0,0
HAG.DE,^GDAXI,SHORT,75.62,83.3793,88.293,down,-11.19,43.0,0
RZLV,SPY,SHORT,2.68,3.4158,2.9081,down,-11.32,42.0,0
TIMA.DE,^GDAXI,SHORT,44.0,47.1945,47.5022,down,-11.36,41.0,4
LYFT,SPY,SHORT,13.54,17.2759,12.8523,up,-11.86,40.0,0
SMCI,SPY,SHORT,30.46,35.8127,43.3994,down,-12.09,39.0,0
MLB1.DE,^GDAXI,SHORT,1365.4,1706.5735,1492.3969,down,-12.1,38.0,5
MSFT,SPY,SHORT,390.0058,451.024,423.0448,down,-12.5,37.0,2
B,SPY,SHORT,40.2,39.8618,43.3246,down,-12.67,36.0,0
STO3.DE,^GDAXI,SHORT,97.6702,112.5262,101.5058,down,-13.95,35.0,0
8RMY.DE,^GDAXI,SHORT,9.576,10.1708,9.4551,up,-14.38,35.0,0
MBB.DE,^GDAXI,SHORT,175.0,189.2208,186.3508,down,-14.45,34.0,0
ADN1.DE,^GDAXI,SHORT,53.1,76.6434,61.7048,down,-15.19,33.0,0
DUK,SPY,SHORT,123.8808,121.1019,125.1232,down,-16.04,32.0,0
MRNA,SPY,LONG,49.91,38.5421,43.4506,up,-17.2,31.0,2
BIDU,SPY,SHORT,115.77,127.3605,132.9544,down,-17.45,30.0,4
VERX,SPY,SHORT,12.28,17.9107,11.983,up,-17.7,29.0,0
EXLS,SPY,SHORT,28.84,36.5003,30.9726,down,-18.17,28.0,1
ST5.DE,^GDAXI,SHORT,19.1553,21.7149,20.7624,down,-18.52,27.0,4
GMED,SPY,SHORT,80.39,80.5755,86.0354,down,-19.6,26.0,0
BWXT,SPY,SHORT,193.1455,195.1449,206.7639,down,-19.76,25.0,0
META,SPY,SHORT,566.455,656.8202,621.7754,down,-20.36,25.0,5
RDNT,SPY,SHORT,56.71,68.6573,60.046,down,-20.97,24.0,0
MCD,SPY,SHORT,284.81,302.1819,288.6948,down,-21.63,23.0,0
NEM.DE,^GDAXI,SHORT,56.3,82.1328,67.1248,down,-21.94,22.0,0
RTX,SPY,SHORT,182.9223,180.0354,185.0169,down,-22.36,21.0,0
KGX.DE,^GDAXI,SHORT,37.28,54.6481,41.2453,down,-22.52,20.0,2
UBER,SPY,SHORT,68.85,82.5205,74.7663,down,-22.64,19.0,2
ESLT,SPY,LONG,852.9574,668.0845,778.7853,up,-22.79,18.0,0
TOST,SPY,SHORT,24.82,32.1589,23.7505,up,-23.33,17.0,0
CRM,SPY,SHORT,165.89,217.0947,189.8956,down,-26.65,16.0,0
BABA,SPY,SHORT,112.82,148.2233,124.0026,down,-27.75,15.0,5
LMT,SPY,LONG,540.33,530.7289,508.0357,up,-27.77,15.0,0
ACHR,SPY,SHORT,5.08,7.7916,6.4759,down,-27.92,14.0,0
LHX,SPY,SHORT,307.79,312.8409,323.585,down,-28.56,13.0,0
PLTR,SPY,SHORT,127.99,160.4179,148.3803,down,-28.67,12.0,1
RHM.DE,^GDAXI,SHORT,1205.6,1596.8068,1337.0446,down,-29.34,11.0,0
FIGR,SPY,SHORT,27.93,,34.515,down,-29.52,10.0,3
ODD,SPY,SHORT,11.72,32.9553,13.354,down,-30.78,9.0,0
CEG,SPY,SHORT,253.3705,318.8194,278.2499,down,-32.33,8.0,0
CERT,SPY,SHORT,5.2,8.4003,4.9706,up,-32.45,7.0,0
XPEV,SPY,SHORT,14.49,19.3604,16.4873,down,-35.25,6.0,0
NOC,SPY,SHORT,550.33,612.3025,567.5919,down,-36.19,5.0,0
PEGA,SPY,SHORT,32.6432,48.9723,37.0689,down,-36.32,5.0,4
RBLX,SPY,SHORT,43.31,83.0901,49.5387,down,-38.12,4.0,0
EVTL,SPY,SHORT,2.14,4.2675,2.7092,down,-54.46,3.0,0
WIX,SPY,SHORT,45.91,100.8371,57.1411,down,-61.68,2.0,3
NEGG,SPY,SHORT,18.53,47.402,24.0236,down,-62.37,1.0,0
