ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
PEGA,SPY,SHORT,31.6685,44.417,31.7459,down,-19.18,15.0,0
KGX.DE,^GDAXI,SHORT,40.64,51.837,44.7445,down,-19.41,15.0,0
CEG,SPY,SHORT,266.8398,305.6517,249.0199,up,-19.72,14.0,0
ACHR,SPY,SHORT,5.31,6.9075,5.4226,down,-21.15,13.0,0
DUE.DE,^GDAXI,SHORT,18.5,20.0818,18.8582,down,-21.25,11.0,0
VERX,SPY,SHORT,12.39,15.6876,11.0985,up,-21.25,11.0,0
WIX,SPY,SHORT,66.78,81.9221,50.2921,up,-22.58,10.0,5
RBLX,SPY,SHORT,37.0,68.89,48.4654,down,-23.08,9.0,0
BWXT,SPY,SHORT,172.1286,196.4837,185.9332,down,-23.46,8.0,0
QCOM,SPY,SHORT,162.67,167.8394,173.4363,down,-25.1,7.0,0
BIDU,SPY,SHORT,112.58,125.4688,104.5709,up,-25.22,6.0,4
TSLA,SPY,SHORT,327.35,410.5249,354.9508,down,-26.21,5.0,0
XPEV,SPY,SHORT,12.05,17.8353,13.5567,down,-28.21,5.0,1
ORCL,SPY,SHORT,145.74,180.3941,120.9961,up,-30.55,4.0,0
FIGR,SPY,SHORT,27.64,37.4758,31.6043,down,-32.02,3.0,0
NEGG,SPY,SHORT,15.3,42.2293,16.4895,down,-53.33,2.0,0
EVTL,SPY,SHORT,1.38,3.625,1.6846,down,-54.21,1.0,0
