ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,468.65,232.2039,397.6039,up,82.09,100.0,0
U,SPY,LONG,46.74,31.7314,39.9995,up,79.41,99.0,7
HPE,SPY,LONG,55.69,31.1842,51.5695,up,60.82,98.0,0
CERT,SPY,LONG,8.01,7.3251,7.0566,up,51.34,97.0,0
PTGX,SPY,LONG,157.34,101.5977,142.4654,up,50.64,96.0,5
TOST,SPY,LONG,34.95,30.2064,31.281,up,48.1,95.0,1
NTNX,SPY,LONG,65.83,48.9445,60.6622,up,43.71,95.0,2
ASAN,SPY,LONG,9.16,9.039,7.5886,up,40.43,94.0,0
WIX,SPY,SHORT,77.16,78.5287,61.1317,up,36.09,93.0,4
DLTR,SPY,LONG,130.48,115.3152,120.8818,up,32.73,92.0,2
RDNT,SPY,LONG,73.83,66.1878,67.4438,up,32.02,91.0,0
MRNA,SPY,SHORT,62.96,46.8636,65.6268,down,29.62,90.0,0
ANGO,SPY,LONG,15.82,11.9922,14.3056,up,28.68,89.0,4
RTX,SPY,LONG,225.49,189.5443,210.7214,up,25.5,88.0,4
APH,SPY,LONG,159.57,144.0381,150.619,up,24.4,87.0,0
ARQT,SPY,SHORT,26.54,25.5971,29.2365,down,22.72,86.0,0
AMGN,SPY,LONG,422.8091,345.9236,390.635,up,22.44,85.0,6
LYFT,SPY,LONG,16.93,16.2548,15.4004,up,22.0,85.0,0
PLTR,SPY,LONG,171.54,151.8714,151.0571,up,21.24,84.0,2
GE,SPY,LONG,375.09,318.4549,351.5456,up,20.86,83.0,1
DBX,SPY,LONG,33.87,27.336,30.9987,up,20.7,82.0,0
MU,SPY,SHORT,940.76,559.9657,1044.515,down,19.87,81.0,0
MTX.DE,^GDAXI,LONG,373.6,343.5921,354.4283,up,19.84,80.0,0
FTNT,SPY,LONG,158.01,105.1851,145.6367,up,18.46,79.0,0
AIR.DE,^GDAXI,LONG,209.8,188.4884,202.6107,up,18.0,78.0,0
ABBV,SPY,SHORT,258.92,223.0201,264.8603,down,17.97,77.0,0
EXLS,SPY,LONG,35.47,33.6203,31.6636,up,17.75,76.0,3
HOOD,SPY,SHORT,91.53,96.7463,105.7623,down,16.97,75.0,2
IOS.DE,^GDAXI,SHORT,32.62,27.1868,34.3439,down,14.79,75.0,0
BC8.DE,^GDAXI,LONG,35.16,34.3185,34.2822,up,13.54,74.0,0
LMT,SPY,LONG,607.17,547.133,559.7458,up,13.3,73.0,2
MSFT,SPY,LONG,480.725,429.933,458.5286,up,11.33,72.0,0
CSF.DE,^GDAXI,LONG,265.9,240.0278,255.0546,up,10.96,71.0,0
HIMS,SPY,SHORT,27.39,29.076,34.2642,down,10.48,70.0,3
IESC,SPY,LONG,738.79,541.92,630.8004,up,10.44,69.0,0
NOV.DE,^GDAXI,SHORT,39.56,31.6716,39.9423,down,9.95,68.0,0
ASML.AS,SPY,LONG,1541.8,1242.07,1426.3372,up,8.56,67.0,0
8RMY.DE,^GDAXI,LONG,10.912,9.929,10.5173,up,8.28,66.0,1
SMCI,SPY,LONG,37.41,31.6673,31.8789,up,8.21,65.0,2
CRM,SPY,SHORT,196.14,200.8264,175.2354,up,7.94,65.0,1
DE,SPY,LONG,588.72,554.3882,583.9641,up,7.49,64.0,0
MLB1.DE,^GDAXI,SHORT,1560.6,1609.9835,1677.1305,down,6.82,63.0,0
V,SPY,LONG,364.25,330.1754,344.1767,up,6.61,62.0,0
KO,SPY,LONG,88.82,76.5103,83.8432,up,6.54,61.0,4
HAG.DE,^GDAXI,LONG,94.14,78.9705,84.2156,up,5.69,60.0,3
IBKR,SPY,SHORT,90.56,77.2483,96.9743,down,4.54,59.0,0
AMD,SPY,SHORT,484.39,326.6707,557.3343,down,4.14,58.0,0
NOC,SPY,SHORT,589.14,601.5355,542.728,up,3.68,57.0,3
CRSP,SPY,SHORT,52.97,53.1307,48.2342,up,2.56,56.0,0
HBH.DE,^GDAXI,LONG,81.1,79.6123,80.221,up,2.26,55.0,0
GFT.DE,^GDAXI,LONG,22.8,19.1292,20.9774,up,1.99,55.0,0
LUV,SPY,SHORT,42.49,42.3,47.1459,down,1.05,54.0,5
ESLT,SPY,SHORT,795.71,733.8746,856.25,down,0.73,53.0,0
SPY,SPY,LONG,767.45,703.6379,755.6609,up,0.0,52.0,0
FIGR,SPY,SHORT,35.52,36.9929,28.0477,up,-0.28,51.0,0
ACHR,SPY,SHORT,6.32,6.6497,5.1652,up,-0.33,50.0,0
B,SPY,LONG,42.09,41.5031,38.8855,up,-1.2,49.0,0
