ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MRNA,SPY,LONG,145.13,48.7267,102.007,up,202.53,100.0,0
U,SPY,LONG,46.93,31.8764,40.9765,up,66.76,99.0,5
CERT,SPY,LONG,8.43,7.2792,7.5251,up,55.27,98.0,2
WIX,SPY,LONG,82.07,77.6206,67.403,up,51.22,97.0,5
PTGX,SPY,LONG,154.32,102.7354,142.4654,up,48.69,96.0,1
TOST,SPY,LONG,36.64,30.2107,32.2249,up,47.25,95.0,5
ASAN,SPY,LONG,9.58,8.9734,7.7619,up,47.16,95.0,2
NTNX,SPY,LONG,67.64,48.8841,60.7019,up,42.95,94.0,4
DELL,SPY,LONG,442.08,236.3822,397.6039,up,42.74,93.0,0
HPE,SPY,LONG,53.45,31.6205,51.5695,up,41.81,92.0,0
RDNT,SPY,LONG,76.82,66.1853,68.201,up,40.39,91.0,1
HOOD,SPY,SIGNAL,108.13,96.0816,85.4002,up,39.55,90.0,0
DLTR,SPY,LONG,131.48,115.7802,122.5511,up,34.85,89.0,2
PLTR,SPY,LONG,179.94,151.5059,154.5679,up,33.5,88.0,4
HIMS,SPY,SHORT,33.78,28.8901,34.2642,down,31.75,87.0,0
ANGO,SPY,LONG,15.75,12.0504,14.4567,up,30.73,86.0,0
DBX,SPY,LONG,34.47,27.411,30.9987,up,30.43,85.0,1
AMGN,SPY,LONG,439.33,348.1613,401.6791,up,29.2,85.0,5
EXLS,SPY,LONG,37.53,33.5859,33.7862,up,28.29,84.0,6
LYFT,SPY,LONG,17.47,16.2105,15.4004,up,25.22,83.0,1
ABBV,SPY,LONG,264.96,223.7689,245.1175,up,21.59,82.0,0
DE,SPY,SIGNAL,647.47,556.7505,563.9041,up,20.33,81.0,0
22UA.DE,^GDAXI,LONG,101.7,84.0032,85.1622,up,19.99,80.0,0
FTNT,SPY,LONG,153.51,106.1801,145.6367,up,17.7,79.0,0
RTX,SPY,SHORT,209.91,190.1313,226.3615,down,16.97,78.0,0
IOS.DE,^GDAXI,SHORT,33.94,27.2298,34.3439,down,16.5,77.0,0
ARQT,SPY,SHORT,25.08,25.6066,28.7146,down,16.29,76.0,1
CRM,SPY,LONG,209.17,200.0638,183.7151,up,15.84,75.0,4
MSFT,SPY,LONG,483.24,429.4327,458.5286,up,15.02,75.0,0
IBKR,SPY,SHORT,93.87,77.5633,96.9743,down,13.78,74.0,0
B,SPY,LONG,47.6,41.7117,42.2352,up,13.58,73.0,6
FIGR,SPY,LONG,39.1,36.9424,30.6298,up,12.4,72.0,4
V,SPY,LONG,371.04,330.6141,349.0907,up,11.17,71.0,4
MLB1.DE,^GDAXI,SHORT,1668.6,1604.046,1677.1305,down,10.6,70.0,0
KO,SPY,LONG,91.1,76.8615,86.0544,up,10.04,69.0,6
APH,SPY,LONG,157.01,144.2803,150.619,up,9.83,68.0,0
AIR.DE,^GDAXI,LONG,203.65,188.4273,202.6107,up,9.27,67.0,0
UBER,SPY,LONG,78.8,77.0986,70.6843,up,9.11,66.0,2
NOV.DE,^GDAXI,SIGNAL,40.15,31.8385,35.8431,up,8.98,65.0,0
CRSP,SPY,LONG,59.5,53.0826,52.2721,up,8.86,65.0,3
MTX.DE,^GDAXI,SHORT,352.4,343.4412,382.8808,down,8.37,64.0,0
GE,SPY,SHORT,348.37,319.0773,379.0423,down,7.66,63.0,0
ASML.AS,SPY,LONG,1506.0,1251.13,1426.3372,up,7.4,62.0,0
ODD,SPY,SHORT,13.22,22.914,15.1019,down,5.45,61.0,0
VERX,SPY,SHORT,13.47,14.9214,11.3407,up,5.12,60.0,2
BC8.DE,^GDAXI,LONG,35.5,34.322,34.2822,up,4.53,59.0,0
LMT,SPY,LONG,563.57,548.547,559.7458,up,4.5,58.0,0
GMED,SPY,LONG,86.91,85.7055,80.0302,up,3.0,57.0,0
NEM.DE,^GDAXI,SHORT,65.75,69.7169,65.8231,down,2.28,56.0,0
GFT.DE,^GDAXI,LONG,22.9,19.2174,20.9774,up,2.09,55.0,0
MU,SPY,SHORT,966.78,570.9477,1044.515,down,1.85,55.0,0
CSF.DE,^GDAXI,SHORT,252.5,240.2148,268.3851,down,1.54,54.0,0
8RMY.DE,^GDAXI,LONG,10.556,9.9434,10.5173,up,0.47,53.0,0
SPY,SPY,LONG,765.72,704.9827,755.6609,up,0.0,52.0,0
HBH.DE,^GDAXI,LONG,80.9,79.5808,80.221,up,-0.72,51.0,0
NVDA,SPY,LONG,214.72,195.1212,207.4053,up,-1.18,50.0,0
NOC,SPY,SHORT,551.03,601.4374,543.0256,up,-1.91,49.0,0
PEGA,SPY,SHORT,33.56,42.542,29.2786,up,-2.5,48.0,1
HAG.DE,^GDAXI,LONG,89.3,78.9473,84.2156,up,-3.11,47.0,0
ADN1.DE,^GDAXI,SHORT,60.2,67.0565,55.2232,up,-3.47,46.0,0
IESC,SPY,LONG,685.04,546.3654,630.8004,up,-3.62,45.0,0
MBB.DE,^GDAXI,SHORT,181.2,190.8216,192.762,down,-3.85,45.0,0
SIX2.DE,^GDAXI,LONG,73.2,67.2243,68.9694,up,-4.19,44.0,3
QQQ,SPY,LONG,713.44,651.7428,698.2899,up,-4.38,43.0,0
SMCI,SPY,LONG,37.24,31.4535,31.8789,up,-4.78,42.0,2
NEGG,SPY,SHORT,18.17,39.3979,14.2785,up,-4.82,41.0,0
MCD,SPY,SHORT,270.95,295.6148,279.196,down,-5.19,40.0,0
HLT,SPY,SHORT,326.63,309.9576,336.7188,down,-5.25,39.0,0
RZLV,SPY,SHORT,2.46,2.7353,2.3355,up,-5.83,38.0,0
DUK,SPY,SHORT,119.85,122.2798,128.0547,down,-5.84,37.0,4
ACHR,SPY,SHORT,6.3,6.5809,5.1652,up,-6.11,36.0,0
VRSN,SPY,LONG,281.8,257.9477,266.0669,up,-6.7,35.0,0
AMD,SPY,SHORT,473.25,329.8633,547.8184,down,-6.79,35.0,0
AMZN,SPY,LONG,258.63,238.326,249.9177,up,-7.16,34.0,0
CEG,SPY,SHORT,272.88,298.8606,254.4442,up,-7.62,33.0,0
TIMA.DE,^GDAXI,SHORT,43.4,46.5981,45.8096,down,-7.67,32.0,0
BABA,SPY,SHORT,119.34,136.7736,118.8383,up,-8.03,31.0,0
CSCO,SPY,SHORT,111.04,92.361,121.9721,down,-9.16,30.0,0
IBM,SPY,SHORT,235.68,262.3358,242.6433,down,-9.28,29.0,0
LUV,SPY,SHORT,40.38,42.4602,44.3652,down,-9.45,28.0,5
STO3.DE,^GDAXI,SHORT,95.7,106.5672,91.0575,up,-9.5,27.0,1
LRN,SPY,SHORT,84.36,82.1157,90.2155,down,-9.57,26.0,0
KTN.DE,^GDAXI,SHORT,21.92,22.5801,22.3553,down,-9.87,25.0,0
KGX.DE,^GDAXI,SHORT,41.1,50.7805,43.717,down,-10.38,25.0,0
WH,SPY,SHORT,74.62,77.9723,79.176,down,-12.66,24.0,0
ESLT,SPY,SHORT,741.33,737.9373,819.0269,down,-12.74,23.0,2
GOOG,SPY,LONG,341.75,331.8054,332.7636,up,-13.44,22.0,0
RBC,SPY,SHORT,505.63,540.8,554.6682,down,-14.73,21.0,7
RHM.DE,^GDAXI,SHORT,1155.4,1417.7049,1070.2165,up,-14.78,20.0,0
AVGO,SPY,SHORT,368.45,368.2967,410.4079,down,-14.82,19.0,0
LHX,SPY,SHORT,266.73,314.105,291.8395,down,-15.64,18.0,4
META,SPY,SHORT,549.9,623.3644,605.1589,down,-15.65,17.0,3
EXTR,SPY,SHORT,23.02,20.7285,26.3256,down,-15.98,16.0,1
ST5.DE,^GDAXI,SHORT,18.1,20.7392,19.2037,down,-16.16,15.0,3
SZG.DE,^GDAXI,LONG,52.75,47.2586,47.545,up,-17.94,14.0,1
JBL,SPY,SHORT,313.21,287.9277,364.3243,down,-17.94,14.0,0
PUM.DE,^GDAXI,SHORT,25.02,23.9383,27.4115,down,-18.04,13.0,0
RBLX,SPY,SHORT,38.37,63.078,44.4363,down,-18.21,12.0,0
2GB.DE,^GDAXI,SHORT,56.2,46.2737,64.495,down,-19.79,11.0,1
TSLA,SPY,SHORT,362.86,403.3204,316.2303,up,-19.9,10.0,0
DUE.DE,^GDAXI,SHORT,17.32,19.9701,18.364,down,-21.04,9.0,2
BWXT,SPY,SHORT,156.78,193.9661,176.1271,down,-23.37,8.0,5
QUBT,SPY,SHORT,8.92,9.7107,9.3209,down,-24.19,7.0,0
ORCL,SPY,SHORT,146.47,172.0946,133.4087,up,-25.33,6.0,0
XPEV,SPY,SHORT,12.19,17.1621,12.8871,down,-28.19,5.0,0
BIDU,SPY,SHORT,93.21,124.1808,103.6285,down,-30.55,5.0,2
CRNC,SPY,SHORT,8.06,9.5893,9.5423,down,-33.17,3.0,3
QCOM,SPY,SHORT,160.75,167.2703,173.4363,down,-33.17,3.0,1
RKLB,SPY,SHORT,72.57,78.7262,65.2762,up,-53.99,2.0,0
EVTL,SPY,SHORT,0.767,3.3836,1.1025,down,-74.51,1.0,5
