ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,LONG,1132.1559,425.6438,935.6566,up,222.79,100.0,0
AMD,SPY,SHORT,521.58,270.4657,565.8813,down,144.01,99.0,0
DELL,SPY,LONG,398.8309,179.9918,363.2541,up,131.77,98.0,0
EXTR,SPY,LONG,31.74,19.218,27.815,up,98.1,97.0,3
FTNT,SPY,LONG,151.35,91.6347,132.6688,up,72.82,96.0,3
HPE,SPY,SHORT,43.71,26.6671,53.495,down,71.73,95.0,4
2GB.DE,^GDAXI,SHORT,65.0107,40.5293,72.0707,down,63.38,95.0,1
CRNC,SPY,SHORT,10.61,10.0421,12.3547,down,55.76,94.0,0
HIMS,SPY,LONG,33.94,32.9942,27.2144,up,51.11,93.0,2
IESC,SPY,LONG,714.9,489.9232,633.6282,up,37.66,92.0,0
QCOM,SPY,SHORT,189.39,166.482,247.7683,down,35.23,91.0,2
CSCO,SPY,SHORT,113.346,83.1532,126.764,down,35.04,90.0,0
HOOD,SPY,SHORT,98.69,102.5788,87.4327,up,30.03,89.0,0
ASML.AS,SPY,LONG,1576.3016,1112.8269,1507.3004,up,28.94,88.0,0
NOV.DE,^GDAXI,LONG,38.2474,30.6091,34.4321,up,27.21,87.0,0
LUV,SPY,LONG,51.91,39.5424,46.2807,up,26.39,86.0,7
JBL,SPY,LONG,358.5226,264.6382,339.024,up,22.65,85.0,0
SMCI,SPY,SHORT,30.63,35.3469,39.5813,down,22.14,85.0,0
IBKR,SPY,LONG,89.82,72.8327,87.1206,up,21.67,84.0,0
QUBT,SPY,SHORT,9.18,11.671,12.0798,down,21.63,83.0,3
MRNA,SPY,LONG,67.27,40.1444,52.1158,up,20.04,82.0,5
RKLB,SPY,SHORT,84.54,74.8862,111.6721,down,19.26,81.0,3
NTNX,SPY,SHORT,49.72,51.692,52.6742,down,18.43,80.0,0
GE,SPY,LONG,368.5406,306.7646,339.5701,up,17.65,79.0,5
APH,SPY,LONG,163.72,137.3497,147.7935,up,17.39,78.0,2
