ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,369.2199,164.3065,363.2541,up,128.26,100.0,0
AMD,SPY,SHORT,452.4,250.5814,565.8813,down,121.41,99.0,0
HPE,SPY,SHORT,45.3573,25.2863,57.4159,down,100.81,98.0,0
MU,SPY,SHORT,891.7429,372.7931,1108.7238,down,93.23,97.0,0
EXTR,SPY,LONG,28.58,18.6856,25.2423,up,83.99,96.0,1
2GB.DE,^GDAXI,LONG,60.4773,38.7137,59.7552,up,76.93,95.0,0
FTNT,SPY,LONG,138.88,87.8535,129.8564,up,55.65,95.0,0
NOV.DE,^GDAXI,SHORT,34.2514,30.4125,36.184,down,49.07,94.0,0
CSCO,SPY,LONG,118.3572,80.2639,114.2561,up,42.66,93.0,0
IESC,SPY,LONG,678.2,469.4541,607.0008,up,41.24,92.0,0
QCOM,SPY,SHORT,191.2,163.5441,253.2222,down,39.59,91.0,0
RKLB,SPY,SHORT,105.05,71.9973,142.6637,down,38.59,90.0,0
CRNC,SPY,SHORT,9.95,10.0216,13.1059,down,30.63,89.0,0
SZG.DE,^GDAXI,SHORT,54.15,40.5453,64.6264,down,29.93,88.0,0
JBL,SPY,LONG,352.2839,255.4124,337.6798,up,27.88,87.0,0
U,SPY,SHORT,26.66,33.5349,26.4016,up,26.19,86.0,0
PUM.DE,^GDAXI,LONG,26.88,22.1963,25.8514,up,21.2,85.0,0
ORCL,SPY,SHORT,200.5622,204.6805,247.264,down,20.76,85.0,0
QUBT,SPY,SHORT,9.53,11.9582,12.5322,down,20.58,84.0,3
ASML.AS,SPY,LONG,1505.3871,1055.2464,1359.9883,up,18.22,83.0,3
IBKR,SPY,LONG,85.42,71.1477,79.7133,up,16.5,82.0,0
IOS.DE,^GDAXI,SHORT,27.1,28.7807,26.9295,up,16.46,81.0,0
GFT.DE,^GDAXI,LONG,20.783,18.057,20.3538,up,15.67,80.0,0
NTNX,SPY,SHORT,49.66,52.8671,47.0909,up,13.68,79.0,0
SIX2.DE,^GDAXI,LONG,70.0537,69.1631,67.2613,up,13.2,78.0,0
LRN,SPY,LONG,99.84,96.7177,91.876,up,11.61,77.0,0
VRSN,SPY,SHORT,287.2468,256.4698,308.6314,down,11.0,76.0,0
GOOG,SPY,SHORT,353.32,305.6381,387.5447,down,7.41,75.0,0
QQQ,SPY,SHORT,692.9285,622.2816,749.0883,down,6.96,75.0,0
ANGO,SPY,LONG,12.28,11.3471,11.1238,up,6.36,74.0,3
AVGO,SPY,SHORT,371.512,355.814,453.5632,down,6.03,73.0,2
HOOD,SPY,SHORT,86.36,102.9642,73.9926,up,5.95,72.0,0
HLT,SPY,LONG,338.0661,294.0477,320.8913,up,5.59,71.0,0
AMZN,SPY,SHORT,238.0,232.3924,263.1065,down,3.68,70.0,1
HIMS,SPY,SHORT,27.78,33.7353,22.4036,up,2.93,69.0,0
ASAN,SPY,SHORT,7.58,10.5253,6.9724,up,2.91,68.0,0
AIR.DE,^GDAXI,SHORT,174.74,186.4746,185.7085,down,2.58,67.0,0
IBM,SPY,SHORT,270.4201,267.6979,317.1353,down,1.35,66.0,0
NVDA,SPY,SHORT,200.42,188.7925,230.2664,down,0.79,65.0,0
PTGX,SPY,SHORT,105.77,85.9193,106.7121,down,0.6,65.0,0
APH,SPY,LONG,148.9952,134.5967,132.2371,up,0.57,64.0,0
SPY,SPY,SHORT,723.5659,681.3038,759.2122,down,0.0,63.0,1
DUE.DE,^GDAXI,SHORT,18.98,20.3158,21.3208,down,-0.2,62.0,5
DBX,SPY,LONG,27.65,27.2452,24.7978,up,-0.46,61.0,1
KTN.DE,^GDAXI,SHORT,22.4,23.2328,21.7731,up,-0.53,60.0,0
KO,SPY,SIGNAL,83.0538,72.3408,77.2912,up,-1.31,59.0,0
HAG.DE,^GDAXI,SHORT,77.9,83.4764,76.6952,up,-2.83,58.0,0
RBC,SPY,SHORT,576.74,491.1133,614.3977,down,-3.27,57.0,1
GE,SPY,LONG,318.3132,302.3906,297.6005,up,-3.89,56.0,0
V,SPY,SHORT,322.3611,328.0071,311.813,up,-4.37,55.0,0
BC8.DE,^GDAXI,SHORT,30.4271,35.3203,29.9279,up,-5.02,55.0,0
LUV,SPY,LONG,41.22,38.6338,38.4944,up,-5.82,54.0,0
ABBV,SPY,LONG,223.3602,215.9968,209.7253,up,-6.3,53.0,2
CRSP,SPY,SHORT,49.44,55.5742,47.4564,up,-6.62,52.0,0
ARQT,SPY,SHORT,23.23,23.7037,23.2954,down,-6.66,51.0,0
MLB1.DE,^GDAXI,SHORT,1397.8,1713.516,1496.3559,down,-6.83,50.0,2
WH,SPY,SHORT,76.2945,78.3927,84.4192,down,-6.88,49.0,3
HBH.DE,^GDAXI,SHORT,74.7577,83.1275,78.7363,down,-8.24,48.0,0
22UA.DE,^GDAXI,SHORT,74.35,85.761,81.8436,down,-8.72,47.0,3
MSFT,SPY,SHORT,396.6133,452.1164,437.7919,down,-9.16,46.0,1
LYFT,SPY,SHORT,13.39,17.3089,12.8523,up,-9.91,45.0,0
TIMA.DE,^GDAXI,SHORT,44.3,47.1929,47.5022,down,-10.11,45.0,3
CSF.DE,^GDAXI,SHORT,233.6,,240.7683,down,-10.37,44.0,0
DE,SPY,LONG,558.6021,521.1287,541.8873,up,-10.61,43.0,0
MBB.DE,^GDAXI,SHORT,172.2,189.1482,186.3508,down,-10.66,42.0,5
EXLS,SPY,SHORT,29.02,36.6504,30.9726,down,-11.6,41.0,1
MTX.DE,^GDAXI,SHORT,300.3,347.6026,280.1597,up,-12.14,40.0,0
VERX,SPY,SHORT,12.79,18.04,11.983,up,-12.2,39.0,0
DLTR,SPY,LONG,110.32,109.3175,97.1715,up,-12.26,38.0,0
TSLA,SPY,SHORT,381.59,415.1579,444.6,down,-12.26,38.0,0
BIDU,SPY,SHORT,117.48,127.1231,138.5765,down,-12.27,36.0,3
ST5.DE,^GDAXI,SHORT,19.3928,21.7792,21.4629,down,-12.87,35.0,6
8RMY.DE,^GDAXI,SHORT,9.506,10.1821,9.4551,up,-13.8,35.0,0
NEM.DE,^GDAXI,SHORT,61.3,82.7422,58.5108,up,-14.11,34.0,0
DUK,SPY,SHORT,123.9502,121.0571,125.1232,down,-14.23,33.0,0
GMED,SPY,SHORT,80.86,80.3872,86.0354,down,-14.44,32.0,0
ESLT,SPY,LONG,817.9127,663.9797,772.8745,up,-14.97,31.0,0
ADN1.DE,^GDAXI,SHORT,53.8,76.9351,61.8923,down,-14.99,30.0,0
STO3.DE,^GDAXI,SHORT,94.1889,112.7656,102.1737,down,-15.28,29.0,5
AMGN,SPY,LONG,335.7678,323.997,325.2145,up,-15.82,28.0,0
UBER,SPY,SHORT,68.61,82.787,75.7995,down,-16.83,27.0,3
SMCI,SPY,SHORT,29.27,35.9427,46.5098,down,-16.86,26.0,0
META,SPY,SHORT,570.4513,658.6607,639.4936,down,-17.73,25.0,5
RDNT,SPY,SHORT,58.16,68.7835,60.046,down,-17.99,25.0,0
BWXT,SPY,SHORT,182.712,194.8448,206.7639,down,-19.19,24.0,4
KGX.DE,^GDAXI,SHORT,37.77,54.8502,42.2431,down,-19.61,23.0,4
MCD,SPY,SHORT,282.52,302.3918,288.6948,down,-21.65,22.0,0
B,SPY,SHORT,37.19,39.7247,43.3246,down,-22.07,21.0,5
TOST,SPY,SHORT,24.3,32.3479,23.7505,up,-22.25,20.0,0
RTX,SPY,SHORT,176.8226,179.7589,185.0169,down,-22.27,19.0,0
CRM,SPY,SHORT,170.48,217.8704,200.0484,down,-22.34,18.0,0
