ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
GFT.DE,^GDAXI,LONG,25.95,19.3526,21.2486,up,9.18,69.0,7
AIR.DE,^GDAXI,LONG,203.3,188.3887,202.6107,up,9.14,68.0,0
NOV.DE,^GDAXI,LONG,39.39,32.0998,37.3759,up,8.47,67.0,0
LMT,SPY,SHORT,565.89,550.5616,604.6026,down,8.44,66.0,0
B,SPY,LONG,47.32,42.0289,43.4014,up,7.76,65.0,2
HAG.DE,^GDAXI,LONG,89.22,78.8922,84.2156,up,7.49,65.0,0
APH,SPY,LONG,161.38,144.7166,150.619,up,7.13,64.0,0
IBKR,SPY,LONG,96.55,78.0785,87.1141,up,7.05,63.0,0
DELL,SPY,LONG,472.26,242.4987,397.6039,up,6.89,62.0,2
GE,SPY,SHORT,342.73,319.934,373.8165,down,6.23,61.0,0
DE,SPY,LONG,622.66,560.0913,588.2887,up,5.99,60.0,0
UBER,SPY,LONG,76.95,76.8163,72.2323,up,5.66,59.0,0
HBH.DE,^GDAXI,LONG,81.4,79.5885,80.221,up,4.33,58.0,0
8RMY.DE,^GDAXI,SHORT,10.484,9.9634,11.0007,down,4.06,57.0,0
GMED,SPY,SHORT,82.54,86.025,80.0302,up,3.7,56.0,0
KGX.DE,^GDAXI,SHORT,44.63,50.4294,39.7829,up,3.42,55.0,0
CEG,SPY,SHORT,282.41,297.2906,256.1978,up,1.96,55.0,4
CSF.DE,^GDAXI,SHORT,246.2,240.4262,262.2366,down,1.86,54.0,0
VERX,SPY,SHORT,14.3,14.8037,12.2287,up,1.47,53.0,5
RZLV,SPY,LONG,2.94,2.7122,2.4053,up,1.38,52.0,4
MBB.DE,^GDAXI,SHORT,184.6,190.7369,192.762,down,0.76,51.0,0
NVDA,SPY,LONG,227.98,195.5713,207.4053,up,0.66,50.0,3
NEM.DE,^GDAXI,LONG,71.4,69.1842,60.0757,up,0.15,49.0,2
SPY,SPY,LONG,771.1,706.9557,755.6609,up,0.0,48.0,1
NOC,SPY,SHORT,545.13,601.0631,584.2955,down,-0.19,47.0,0
SIX2.DE,^GDAXI,LONG,72.9,67.2533,68.9694,up,-0.99,46.0,1
DUK,SPY,SHORT,120.84,122.3189,126.5831,down,-1.11,45.0,2
AMZN,SPY,LONG,256.26,238.5895,249.9177,up,-1.88,45.0,0
VRSN,SPY,LONG,294.73,259.0395,271.8154,up,-2.39,44.0,4
ASML.AS,SPY,LONG,1486.4,1263.4068,1426.3372,up,-2.77,43.0,0
PEGA,SPY,SHORT,35.89,42.0442,30.9556,up,-3.4,42.0,5
STO3.DE,^GDAXI,SHORT,97.4,106.2336,91.0575,up,-3.76,41.0,4
HLT,SPY,SHORT,325.68,311.2476,336.7188,down,-3.89,40.0,1
HPE,SPY,LONG,54.41,32.2346,51.5695,up,-4.59,39.0,0
QQQ,SPY,LONG,721.11,653.7155,698.2899,up,-5.03,38.0,1
ADN1.DE,^GDAXI,SHORT,60.3,66.4266,55.2232,up,-5.54,37.0,1
META,SPY,SHORT,571.1,622.2589,605.1589,down,-6.13,36.0,0
WH,SPY,SHORT,76.76,78.0561,79.176,down,-7.06,35.0,0
RHM.DE,^GDAXI,SHORT,1173.2,1406.0709,1070.2165,up,-7.13,35.0,1
LUV,SPY,SHORT,39.76,42.6518,44.0746,down,-7.46,34.0,5
GOOG,SPY,LONG,337.71,333.0009,332.7636,up,-7.49,33.0,0
MCD,SPY,SHORT,260.06,295.0473,278.0345,down,-7.68,32.0,5
KTN.DE,^GDAXI,SIGNAL,22.92,22.5778,20.9931,up,-7.92,31.0,0
ST5.DE,^GDAXI,SHORT,19.24,20.7236,17.8585,up,-8.72,30.0,0
AMD,SPY,SHORT,476.67,334.4428,536.72,down,-10.38,29.0,0
PUM.DE,^GDAXI,SHORT,26.02,24.1191,27.3231,down,-11.56,28.0,0
BABA,SPY,SHORT,116.31,135.8587,129.3348,down,-12.05,27.0,0
TIMA.DE,^GDAXI,SHORT,42.6,46.4955,45.1884,down,-13.09,26.0,2
NEGG,SPY,SHORT,17.68,38.0507,14.2785,up,-13.34,25.0,0
RBC,SPY,SHORT,509.0,542.2504,546.4146,down,-13.77,25.0,2
ACHR,SPY,SHORT,5.93,6.5192,5.1652,up,-13.8,24.0,0
CSCO,SPY,SHORT,112.15,93.1781,120.9074,down,-13.83,23.0,0
MU,SPY,SHORT,935.39,584.8793,1044.515,down,-13.86,22.0,0
LRN,SPY,SHORT,85.3,82.3904,90.2155,down,-14.66,21.0,0
LHX,SPY,SHORT,261.98,313.6522,281.148,down,-16.41,20.0,5
RBLX,SPY,SHORT,38.15,61.7735,44.2553,down,-17.0,19.0,0
ESLT,SPY,SHORT,718.69,743.0902,779.6115,down,-17.03,18.0,4
SZG.DE,^GDAXI,LONG,58.4,47.8097,50.1488,up,-17.95,17.0,5
TSLA,SPY,SHORT,354.81,401.4107,316.2303,up,-18.05,16.0,0
JBL,SPY,SHORT,312.22,289.8354,352.3019,down,-18.09,15.0,0
BWXT,SPY,SHORT,155.85,193.0998,168.4062,down,-18.42,15.0,1
DUE.DE,^GDAXI,SHORT,17.78,19.9451,18.364,down,-19.81,14.0,0
EXTR,SPY,SHORT,23.23,20.832,26.1019,down,-22.98,13.0,0
2GB.DE,^GDAXI,SHORT,55.45,46.8202,62.245,down,-24.45,12.0,0
AVGO,SPY,SHORT,371.54,368.4696,394.4548,down,-24.51,11.0,0
SMCI,SPY,LONG,38.46,31.3532,31.8789,up,-25.12,10.0,2
IBM,SPY,SHORT,238.79,261.0286,242.6433,down,-28.73,9.0,0
BIDU,SPY,SHORT,96.94,123.5532,102.816,down,-30.88,8.0,0
QUBT,SPY,SHORT,8.65,9.6096,9.3209,down,-31.17,7.0,0
QCOM,SPY,SHORT,164.78,167.0775,173.4363,down,-33.11,6.0,0
CRNC,SPY,SHORT,8.41,9.56,9.316,down,-37.58,5.0,0
XPEV,SPY,SHORT,11.33,16.9371,12.803,down,-38.45,5.0,2
ORCL,SPY,SHORT,151.94,170.1739,133.4087,up,-39.44,4.0,2
RKLB,SPY,SHORT,67.53,78.9995,65.2762,up,-47.02,3.0,0
IESC,SPY,SHORT,333.67,545.2935,543.0825,down,-52.66,2.0,0
EVTL,SPY,SHORT,0.74,3.3128,1.0278,down,-73.96,1.0,5
