ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
SZG.DE,^GDAXI,LONG,52.15,44.8753,46.7824,up,8.16,73.0,0
PUM.DE,^GDAXI,LONG,27.49,23.2956,26.1904,up,8.01,72.0,0
LMT,SPY,LONG,568.59,538.043,505.3969,up,8.0,71.0,6
HIMS,SPY,LONG,32.74,31.1883,29.5844,up,7.92,70.0,0
AMGN,SPY,LONG,369.3416,335.8391,341.5904,up,6.55,69.0,3
KTN.DE,^GDAXI,LONG,22.9,22.8419,22.3317,up,5.88,68.0,0
IESC,SPY,SHORT,663.7,513.8424,733.5088,down,5.86,67.0,0
U,SPY,SHORT,28.94,31.5746,26.8603,up,5.15,66.0,0
SIX2.DE,^GDAXI,LONG,69.05,67.3983,64.8649,up,4.97,65.0,0
KO,SPY,LONG,81.17,74.7051,79.2032,up,4.81,65.0,0
BC8.DE,^GDAXI,SHORT,30.62,34.2803,33.1548,down,4.62,64.0,0
DE,SPY,LONG,610.02,540.3029,572.2057,up,4.25,63.0,3
GFT.DE,^GDAXI,SHORT,19.84,18.654,22.226,down,3.64,62.0,3
APH,SPY,SHORT,157.43,140.868,169.6599,down,2.59,61.0,0
HAG.DE,^GDAXI,SHORT,79.12,79.9513,69.2405,up,2.41,60.0,3
RDNT,SPY,SHORT,60.98,66.9062,68.0729,down,2.11,59.0,0
CSF.DE,^GDAXI,SHORT,239.5,239.5494,217.8159,up,1.9,58.0,0
ASAN,SPY,SHORT,6.57,9.5524,7.7921,down,1.81,57.0,5
QQQ,SPY,SHORT,691.96,641.519,735.844,down,0.81,56.0,3
MLB1.DE,^GDAXI,SHORT,1559.2,1633.3475,1503.5472,up,0.74,55.0,0
SPY,SPY,SHORT,738.18,695.0644,759.2122,down,0.0,55.0,3
8RMY.DE,^GDAXI,SHORT,9.838,9.8976,9.9846,down,-0.75,54.0,0
DUK,SPY,LONG,128.1334,122.0961,121.0037,up,-0.9,53.0,4
HBH.DE,^GDAXI,SHORT,79.0,79.8583,75.1557,up,-1.66,52.0,0
RBC,SPY,SHORT,595.31,523.683,627.9906,down,-2.75,51.0,0
ODD,SPY,SHORT,15.53,26.6957,13.9627,up,-3.61,50.0,0
TOST,SPY,SHORT,28.4,30.5441,27.358,up,-4.36,49.0,0
ESLT,SPY,SIGNAL,808.6,705.382,732.5273,up,-4.7,48.0,0
CRNC,SPY,SHORT,8.81,9.9043,10.7038,down,-4.83,47.0,3
VRSN,SPY,LONG,260.8144,254.5718,257.0628,up,-5.58,46.0,0
MBB.DE,^GDAXI,SHORT,188.8,190.5595,169.6667,up,-5.68,45.0,0
LYFT,SPY,SHORT,14.02,16.6064,16.1984,down,-6.73,45.0,0
NVDA,SPY,SHORT,208.76,192.6087,214.1479,down,-7.0,44.0,0
HLT,SPY,SHORT,320.0343,303.6195,340.698,down,-7.13,43.0,0
TIMA.DE,^GDAXI,SHORT,45.3,47.0338,45.9378,down,-7.41,42.0,0
JBL,SPY,SHORT,321.9705,274.8853,348.3031,down,-8.97,41.0,0
KGX.DE,^GDAXI,SHORT,39.91,52.4023,39.5207,up,-9.27,40.0,0
AVGO,SPY,SHORT,392.47,363.5891,416.7578,down,-9.49,39.0,0
LHX,SPY,SHORT,299.67,314.5005,275.9632,up,-9.59,38.0,0
STO3.DE,^GDAXI,SHORT,94.1,109.0685,98.1384,down,-9.81,37.0,2
22UA.DE,^GDAXI,SHORT,80.35,84.8283,84.5186,down,-9.95,36.0,0
CRSP,SPY,SHORT,47.53,54.7869,55.1275,down,-10.27,35.0,0
NOC,SPY,SHORT,533.48,605.2555,504.8178,up,-10.34,35.0,0
ST5.DE,^GDAXI,SHORT,18.6,21.02,19.9373,down,-10.77,34.0,3
B,SPY,SHORT,37.16,40.8645,38.948,down,-11.73,33.0,0
ADN1.DE,^GDAXI,SHORT,52.9,70.654,50.5425,up,-11.76,32.0,0
GOOG,SPY,SHORT,318.34,322.5178,357.2358,down,-12.09,31.0,6
IBM,SPY,SHORT,205.1781,268.0667,242.6433,down,-12.2,30.0,0
MCD,SPY,SHORT,262.8,298.383,279.196,down,-12.31,29.0,3
DUE.DE,^GDAXI,SHORT,18.16,20.1243,18.8582,down,-12.92,28.0,0
UBER,SPY,SHORT,68.91,79.3952,67.7541,up,-13.13,27.0,0
MSFT,SPY,SHORT,380.863,434.611,363.5258,up,-13.47,26.0,0
AMZN,SPY,SHORT,233.66,234.5322,230.9895,up,-14.0,25.0,0
META,SPY,SHORT,606.1,637.7148,591.2602,up,-14.09,25.0,0
RZLV,SPY,SHORT,2.3,2.9962,2.7729,down,-14.34,24.0,0
FIGR,SPY,SHORT,29.24,38.2071,27.0089,up,-14.63,23.0,0
EXLS,SPY,SHORT,26.88,34.2846,25.1437,up,-15.0,22.0,0
LRN,SPY,SHORT,86.07,87.1707,94.7828,down,-15.47,21.0,0
CEG,SPY,SHORT,275.177,310.0342,247.0504,up,-15.9,20.0,0
CRM,SPY,SHORT,156.93,206.0686,151.7743,up,-16.16,19.0,0
BABA,SPY,SHORT,114.06,141.6689,107.0073,up,-16.62,18.0,0
NEM.DE,^GDAXI,SHORT,53.9,74.2238,58.4836,down,-16.63,17.0,4
VERX,SPY,SHORT,10.89,16.1745,13.2579,down,-16.78,16.0,0
ACHR,SPY,SHORT,5.11,7.2249,5.4226,down,-16.87,15.0,0
WH,SPY,SHORT,73.48,78.0909,81.685,down,-16.91,15.0,4
QUBT,SPY,SHORT,7.86,10.7135,9.652,down,-17.11,14.0,2
PLTR,SPY,SHORT,123.37,154.5763,114.3408,up,-17.27,13.0,0
RKLB,SPY,SHORT,69.99,77.7704,88.0698,down,-18.43,12.0,2
TSLA,SPY,SHORT,319.69,415.4092,387.9272,down,-19.06,11.0,3
BIDU,SPY,SHORT,107.39,126.3589,104.5709,up,-19.59,10.0,0
RBLX,SPY,SHORT,47.55,72.275,47.0315,up,-20.82,9.0,0
GMED,SPY,SHORT,75.42,83.3338,83.9028,down,-22.99,8.0,1
BWXT,SPY,SHORT,176.3919,197.5021,192.3159,down,-23.82,7.0,0
XPEV,SPY,SHORT,12.76,18.2293,12.4825,up,-26.43,6.0,0
RHM.DE,^GDAXI,SHORT,1017.0,1481.8863,1116.2852,down,-26.61,5.0,0
PEGA,SPY,SHORT,25.9432,45.4258,31.7459,down,-32.68,5.0,6
ORCL,SPY,SHORT,120.04,187.0107,143.4825,down,-33.84,4.0,4
WIX,SPY,SHORT,48.83,85.1177,44.8826,up,-39.68,3.0,0
EVTL,SPY,SHORT,1.51,3.8003,1.8469,down,-40.04,2.0,2
NEGG,SPY,SHORT,14.91,43.644,16.4895,down,-63.27,1.0,0
