ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
MU,SPY,LONG,984.75,448.2855,935.6566,up,130.73,100.0,0
AMD,SPY,LONG,552.05,280.1444,456.1043,up,126.72,99.0,0
DELL,SPY,LONG,411.1206,187.2548,363.2541,up,111.3,98.0,0
HIMS,SPY,LONG,38.28,32.5983,29.5844,up,86.0,97.0,5
FTNT,SPY,LONG,162.35,93.5636,140.4818,up,82.99,96.0,5
EXTR,SPY,LONG,31.33,19.4407,28.0867,up,78.46,95.0,0
HPE,SPY,SHORT,43.15,27.1524,50.9157,down,61.82,95.0,2
HOOD,SPY,LONG,117.55,102.3718,94.0942,up,52.23,94.0,5
MRNA,SPY,LONG,81.8,41.4037,65.1829,up,45.59,93.0,8
2GB.DE,^GDAXI,SHORT,66.6048,41.6145,72.0707,down,44.65,92.0,1
QCOM,SPY,SHORT,186.48,167.0954,225.7851,down,35.37,91.0,0
CRNC,SPY,SHORT,10.98,10.0634,12.3547,down,28.1,90.0,0
CSCO,SPY,SHORT,113.98,84.3914,125.735,down,25.27,89.0,0
NOV.DE,^GDAXI,LONG,38.8726,30.8076,36.3746,up,25.14,88.0,0
QUBT,SPY,SHORT,9.37,11.4983,11.9013,down,23.79,87.0,1
RKLB,SPY,SHORT,93.09,76.1065,111.6721,down,23.34,86.0,1
U,SPY,SHORT,29.65,32.3925,26.4016,up,21.9,85.0,2
NTNX,SPY,SHORT,52.42,51.0095,52.6742,down,21.59,85.0,0
IBKR,SPY,SHORT,95.99,73.5455,98.2139,down,21.46,84.0,0
CERT,SPY,SHORT,7.13,8.0615,5.7722,up,19.89,83.0,7
ASML.AS,SPY,LONG,1626.4414,1139.6073,1507.3004,up,17.65,82.0,0
AIR.DE,^GDAXI,LONG,209.45,187.357,193.4133,up,17.45,81.0,7
PTGX,SPY,LONG,131.5,90.733,115.2366,up,17.39,80.0,7
IESC,SPY,LONG,670.79,497.9738,633.6282,up,16.83,79.0,0
ANGO,SPY,LONG,12.98,11.5195,12.0957,up,16.21,78.0,0
GFT.DE,^GDAXI,SHORT,21.1,18.4635,22.5425,down,15.96,77.0,0
IOS.DE,^GDAXI,SIGNAL,29.44,27.8119,26.2643,up,15.86,76.0,0
LUV,SPY,LONG,50.81,40.0379,46.2807,up,14.9,75.0,2
DBX,SPY,LONG,28.51,27.012,25.7354,up,14.17,75.0,4
IBM,SPY,LONG,297.3867,269.7935,255.5344,up,13.39,74.0,0
APH,SPY,LONG,166.81,138.6232,151.6628,up,12.04,73.0,0
RDNT,SPY,LONG,68.92,67.7669,60.4048,up,11.85,72.0,4
GE,SPY,LONG,378.68,309.0522,349.3488,up,11.66,71.0,7
TSLA,SPY,LONG,419.77,418.5985,371.1288,up,10.87,70.0,0
ABBV,SPY,LONG,252.9595,218.4101,234.4376,up,9.98,69.0,3
KTN.DE,^GDAXI,LONG,23.2,23.1234,22.2344,up,9.85,68.0,0
CRSP,SPY,LONG,61.89,55.5726,50.9922,up,8.15,67.0,6
QQQ,SPY,SHORT,722.82,634.1645,749.0883,down,7.97,66.0,0
ASAN,SPY,SHORT,7.21,9.9754,7.7921,down,7.75,65.0,0
MTX.DE,^GDAXI,LONG,376.3,345.9084,344.7164,up,7.69,65.0,6
JBL,SPY,SHORT,338.1469,268.3448,401.4505,down,6.4,64.0,0
ODD,SPY,SHORT,17.35,29.5803,13.8459,up,5.41,63.0,1
