ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
2GB.DE,^GDAXI,SHORT,69.8927,41.4407,72.0707,down,61.16,100.0,0
NOV.DE,^GDAXI,LONG,39.5069,30.7826,36.3746,up,28.69,96.0,2
ASML.AS,SPY,LONG,1632.4341,1135.4178,1507.3004,up,22.83,93.0,0
GFT.DE,^GDAXI,SHORT,21.15,18.4418,22.5425,down,18.48,89.0,0
AIR.DE,^GDAXI,LONG,206.15,187.2506,192.1231,up,14.6,85.0,6
IOS.DE,^GDAXI,SHORT,28.64,27.8642,29.1615,down,12.56,81.0,0
KTN.DE,^GDAXI,LONG,23.22,23.1397,22.2344,up,10.0,78.0,0
SZG.DE,^GDAXI,SHORT,51.65,43.0103,51.6767,down,8.29,74.0,0
MTX.DE,^GDAXI,LONG,378.6,345.7848,344.7164,up,7.55,70.0,7
BC8.DE,^GDAXI,SHORT,31.62,34.7753,33.1563,down,3.08,67.0,0
PUM.DE,^GDAXI,LONG,26.89,22.8103,25.8514,up,2.28,63.0,0
22UA.DE,^GDAXI,SHORT,84.55,85.135,78.3932,up,0.6,59.0,0
MBB.DE,^GDAXI,SHORT,179.2,190.2394,186.3508,down,-6.91,56.0,0
MLB1.DE,^GDAXI,SHORT,1536.2,1663.607,1415.6024,up,-6.93,52.0,0
KGX.DE,^GDAXI,SHORT,43.41,53.5043,37.8026,up,-7.45,48.0,4
HBH.DE,^GDAXI,SHORT,79.4119,81.1422,73.2275,up,-8.77,44.0,0
SIX2.DE,^GDAXI,SHORT,66.25,68.1299,70.5567,down,-9.32,41.0,0
ADN1.DE,^GDAXI,SHORT,52.4,73.7715,54.4331,down,-12.63,37.0,0
8RMY.DE,^GDAXI,LONG,10.11,10.0541,9.3716,up,-13.05,33.0,0
TIMA.DE,^GDAXI,SHORT,44.1,47.2224,45.9378,down,-14.86,30.0,0
HAG.DE,^GDAXI,SHORT,75.58,81.8453,65.565,up,-14.99,26.0,0
NEM.DE,^GDAXI,SHORT,55.45,77.8465,58.4836,down,-17.23,22.0,0
CSF.DE,^GDAXI,SHORT,240.3,241.422,220.8962,up,-17.53,19.0,0
ST5.DE,^GDAXI,SHORT,19.38,21.3224,20.0819,down,-17.6,15.0,0
DUE.DE,^GDAXI,SHORT,18.44,20.2245,19.5773,down,-18.16,11.0,0
STO3.DE,^GDAXI,SHORT,93.4,110.6785,98.1384,down,-19.51,7.0,0
RHM.DE,^GDAXI,SHORT,1093.4,1545.875,1122.3634,down,-37.05,4.0,0
