ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
HOOD,SPY,SHORT,90.71,98.4767,105.7623,down,8.07,68.0,0
IESC,SPY,LONG,768.43,527.4735,609.0351,up,7.94,67.0,0
KO,SPY,LONG,86.85,75.7575,83.2182,up,6.9,66.0,1
MU,SPY,SHORT,881.47,531.505,1044.515,down,6.62,65.0,0
ASML.AS,SPY,SHORT,1494.0,1215.9399,1614.6837,down,6.43,64.0,0
MLB1.DE,^GDAXI,SHORT,1541.8,1622.6735,1677.1305,down,6.43,64.0,0
HBH.DE,^GDAXI,LONG,84.8,79.728,80.0436,up,4.52,63.0,3
ESLT,SPY,LONG,857.0,721.154,787.0105,up,3.72,62.0,2
AMD,SPY,SHORT,489.28,317.0746,557.3343,down,2.42,61.0,0
GMED,SPY,SHORT,81.08,84.395,83.9028,down,1.51,60.0,0
CRM,SPY,SHORT,186.77,203.1566,167.744,up,1.27,59.0,1
DE,SPY,LONG,614.84,548.5655,583.9641,up,0.48,58.0,1
IBM,SPY,SHORT,231.7674,265.4972,242.6433,down,0.19,57.0,0
SPY,SPY,LONG,768.56,699.5923,743.851,up,0.0,56.0,0
NOC,SPY,SHORT,567.74,602.0724,518.7747,up,-0.21,55.0,6
IOS.DE,^GDAXI,SHORT,30.2,27.1741,34.3439,down,-0.4,55.0,0
PUM.DE,^GDAXI,LONG,27.31,23.6151,26.3844,up,-0.74,54.0,0
VRSN,SPY,LONG,291.6738,255.8747,265.1407,up,-1.84,53.0,1
HLT,SPY,SHORT,321.8335,306.6493,339.4089,down,-2.13,52.0,0
MRNA,SPY,SHORT,53.86,45.432,65.6268,down,-2.37,51.0,2
HIMS,SPY,SHORT,29.66,29.8293,35.2184,down,-2.44,50.0,0
IBKR,SPY,SHORT,86.02,76.304,97.9976,down,-2.82,49.0,3
MCD,SPY,SHORT,276.26,297.165,279.196,down,-2.94,48.0,0
AMZN,SPY,LONG,272.26,236.2466,249.9177,up,-3.01,47.0,0
QQQ,SPY,LONG,714.65,646.1335,674.6723,up,-3.92,46.0,0
DUK,SPY,SHORT,122.8201,122.2543,129.6468,down,-4.17,45.0,0
EXTR,SPY,SHORT,24.32,20.5263,30.8429,down,-4.18,45.0,0
NVDA,SPY,LONG,218.99,193.5921,196.6154,up,-4.31,44.0,0
RHM.DE,^GDAXI,SHORT,1159.0,1448.1945,1070.2165,up,-5.5,43.0,0
SIX2.DE,^GDAXI,LONG,70.0,67.2581,66.3351,up,-5.58,42.0,0
META,SPY,SHORT,589.9,631.1296,611.3743,down,-5.63,41.0,0
AVGO,SPY,LONG,420.57,366.1853,370.6905,up,-5.9,40.0,0
RZLV,SPY,SHORT,2.64,2.8373,2.2202,up,-7.17,39.0,0
MBB.DE,^GDAXI,SHORT,190.4,191.4483,176.641,up,-7.23,38.0,0
2GB.DE,^GDAXI,SHORT,57.6876,44.8053,66.7818,down,-7.49,37.0,1
STO3.DE,^GDAXI,SHORT,97.0,107.8233,91.0575,up,-7.57,36.0,0
22UA.DE,^GDAXI,SHORT,78.1,84.3208,84.5186,down,-7.71,35.0,3
LHX,SPY,SHORT,289.53,314.3777,305.6355,down,-8.08,35.0,0
NOV.DE,^GDAXI,SHORT,35.4837,31.4025,39.9449,down,-8.18,34.0,0
ODD,SPY,SHORT,13.52,24.7895,17.5173,down,-8.34,33.0,0
CRSP,SPY,SHORT,51.64,53.6817,54.2048,down,-8.61,32.0,0
NEM.DE,^GDAXI,SHORT,56.65,71.906,65.9457,down,-9.43,31.0,0
JBL,SPY,SIGNAL,344.5956,280.6082,291.1482,up,-9.84,30.0,0
BABA,SPY,SHORT,126.81,139.2341,117.5864,up,-11.02,29.0,4
UBER,SPY,SHORT,70.47,78.1192,74.6115,down,-11.68,28.0,0
PEGA,SPY,SHORT,31.5887,44.1963,31.7459,down,-11.69,27.0,0
RBC,SPY,SHORT,566.61,533.3215,614.2193,down,-11.88,26.0,0
GOOG,SPY,LONG,356.62,327.5265,332.7636,up,-11.97,25.0,0
WH,SPY,SHORT,75.21,78.0099,81.4952,down,-12.07,25.0,1
SZG.DE,^GDAXI,LONG,53.6,46.0029,47.545,up,-12.4,24.0,0
LRN,SPY,SHORT,80.0,84.2652,92.6732,down,-12.63,23.0,0
CRNC,SPY,SHORT,9.02,9.7429,10.1135,down,-12.88,22.0,0
KTN.DE,^GDAXI,SHORT,21.36,22.6648,22.3553,down,-14.58,21.0,0
TIMA.DE,^GDAXI,SHORT,43.3,46.8083,45.9378,down,-14.96,20.0,2
KGX.DE,^GDAXI,SHORT,41.44,51.7006,44.7445,down,-15.33,19.0,0
B,SPY,LONG,41.37,41.1059,36.7422,up,-15.83,18.0,0
SMCI,SPY,SHORT,29.38,32.3108,24.2094,up,-16.58,17.0,0
CEG,SPY,SHORT,260.6992,304.3854,249.0199,up,-16.97,16.0,0
RBLX,SPY,SHORT,36.04,67.9141,46.4992,down,-16.98,15.0,0
QUBT,SPY,SHORT,8.775,10.09,9.3209,down,-18.03,15.0,0
DUE.DE,^GDAXI,SHORT,17.92,20.0752,18.8582,down,-18.47,14.0,2
ST5.DE,^GDAXI,SHORT,18.6,20.8711,19.7906,down,-19.25,13.0,1
VERX,SPY,SHORT,11.57,15.5609,11.0985,up,-21.05,12.0,0
ACHR,SPY,SHORT,5.23,6.8441,5.4226,down,-24.26,11.0,0
BWXT,SPY,SHORT,166.4376,196.1071,185.9332,down,-25.04,10.0,1
WIX,SPY,SHORT,60.88,81.233,52.6359,up,-27.46,9.0,1
BIDU,SPY,SHORT,109.33,125.3665,104.5709,up,-29.23,8.0,0
ORCL,SPY,SHORT,143.47,178.8407,121.805,up,-29.95,7.0,0
FIGR,SPY,SHORT,28.6,37.3679,31.6043,down,-30.84,6.0,0
XPEV,SPY,SHORT,11.68,17.7396,13.0505,down,-31.9,5.0,3
NEGG,SPY,SHORT,17.88,41.9344,12.3448,up,-32.13,5.0,0
TSLA,SPY,SHORT,319.53,409.39,354.9508,down,-32.42,4.0,0
QCOM,SPY,SHORT,160.39,167.8161,173.4363,down,-36.45,3.0,0
RKLB,SPY,SHORT,75.67,77.9023,80.0087,down,-39.74,2.0,0
EVTL,SPY,SHORT,1.26,3.5887,1.6429,down,-56.68,1.0,2
