ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,490.81,229.0891,397.6039,up,102.89,100.0,3
HPE,SPY,LONG,58.71,30.8566,51.5695,up,74.43,99.0,2
U,SPY,LONG,46.25,31.6406,39.3869,up,70.45,98.0,8
CERT,SPY,LONG,8.0,7.3636,7.0566,up,68.21,97.0,0
PTGX,SPY,LONG,155.1,100.7939,136.5043,up,51.59,96.0,5
TOST,SPY,LONG,34.75,30.2259,31.281,up,43.58,95.0,1
RDNT,SPY,LONG,76.35,66.2287,67.4438,up,37.03,95.0,1
DLTR,SPY,LONG,129.39,115.0353,120.0955,up,36.72,94.0,1
APH,SPY,LONG,167.11,143.7637,149.9326,up,34.32,93.0,0
MU,SPY,SHORT,971.66,552.4436,1044.515,down,33.0,92.0,0
WIX,SPY,SHORT,74.13,79.157,59.712,up,32.69,91.0,3
ANGO,SPY,LONG,15.85,11.9568,14.3056,up,32.47,90.0,6
MRNA,SPY,SHORT,63.32,46.4768,65.6268,down,32.42,89.0,0
NTNX,SPY,LONG,66.605,48.9731,60.6622,up,31.9,88.0,4
ASAN,SPY,LONG,9.14,9.089,7.5886,up,31.78,87.0,0
ARQT,SPY,SHORT,26.19,25.5876,29.2365,down,28.23,86.0,0
LYFT,SPY,LONG,17.48,16.2843,15.4004,up,26.55,85.0,1
SMCI,SPY,LONG,39.84,31.8141,31.8789,up,24.29,85.0,7
GE,SPY,LONG,368.38,317.8407,351.5456,up,23.21,84.0,0
MTX.DE,^GDAXI,LONG,382.7,343.5661,353.5092,up,23.06,83.0,2
HOOD,SPY,SHORT,95.56,97.2626,105.7623,down,22.78,82.0,0
RTX,SPY,LONG,222.97,189.0579,209.2726,up,22.66,81.0,3
PLTR,SPY,LONG,174.04,152.093,151.0571,up,22.59,80.0,3
AIR.DE,^GDAXI,LONG,215.4,188.4342,201.8535,up,20.73,79.0,2
AMGN,SPY,LONG,412.7976,344.5653,382.2246,up,19.46,78.0,3
HIMS,SPY,SHORT,28.15,29.2647,35.2184,down,19.37,77.0,2
FTNT,SPY,LONG,160.01,104.4663,145.6367,up,19.28,76.0,0
DBX,SPY,LONG,34.42,27.2882,30.9987,up,18.95,75.0,0
AMD,SPY,SHORT,514.39,324.3304,557.3343,down,18.15,75.0,0
EXLS,SPY,LONG,34.82,33.6702,31.2913,up,14.11,74.0,1
LUV,SPY,SHORT,44.26,42.1755,49.1893,down,12.94,73.0,3
MSFT,SPY,LONG,494.4691,430.5061,458.5286,up,12.86,72.0,3
IESC,SPY,LONG,756.18,538.3993,628.7692,up,12.18,71.0,0
CSF.DE,^GDAXI,LONG,271.0,239.8077,255.0546,up,11.75,70.0,5
IOS.DE,^GDAXI,SHORT,33.34,27.1756,34.3439,down,11.66,69.0,0
ABBV,SPY,SHORT,249.46,222.6849,264.8603,down,11.45,68.0,0
LMT,SPY,LONG,608.68,545.8909,558.6456,up,10.26,67.0,3
BC8.DE,^GDAXI,LONG,34.64,34.3217,34.2822,up,9.7,66.0,0
8RMY.DE,^GDAXI,LONG,11.128,9.9157,10.5146,up,8.49,65.0,7
ASML.AS,SPY,SHORT,1579.6,1235.4343,1614.6837,down,7.86,65.0,0
CRSP,SPY,SHORT,53.55,53.2281,54.2048,down,6.44,64.0,0
NOV.DE,^GDAXI,SHORT,39.395,31.5797,39.9423,down,6.22,63.0,0
ACHR,SPY,SHORT,6.62,6.6977,5.1652,up,5.93,62.0,1
MLB1.DE,^GDAXI,SHORT,1598.8,1614.7935,1677.1305,down,5.48,61.0,0
V,SPY,LONG,364.15,329.9735,344.1767,up,4.5,60.0,0
IBKR,SPY,SHORT,92.06,77.0108,96.9743,down,4.35,59.0,0
RZLV,SPY,SHORT,2.67,2.7791,2.3355,up,3.8,58.0,0
CRM,SPY,SHORT,196.21,201.4026,175.2354,up,3.56,57.0,1
DE,SPY,LONG,608.85,553.1114,583.9641,up,3.3,56.0,0
JBL,SPY,LONG,363.1,285.1132,322.0669,up,3.02,55.0,0
HAG.DE,^GDAXI,LONG,96.08,78.9433,83.5251,up,2.34,55.0,6
CEG,SPY,SHORT,282.0664,301.6021,254.4442,up,2.29,54.0,4
ODD,SPY,SHORT,13.11,23.7266,15.5412,down,1.82,53.0,0
HBH.DE,^GDAXI,LONG,82.8,79.6488,80.221,up,1.72,52.0,0
