ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
DELL,SPY,LONG,390.8042,165.6137,363.2541,up,146.34,100.0,1
AMD,SPY,SHORT,488.45,252.2068,565.8813,down,138.53,99.0,0
HPE,SPY,SHORT,46.6635,25.4092,56.2529,down,107.08,98.0,0
MU,SPY,SHORT,995.7169,377.1906,1108.7238,down,105.51,97.0,0
EXTR,SPY,LONG,31.07,18.7374,25.5771,up,96.16,96.0,4
2GB.DE,^GDAXI,SHORT,59.7301,38.8216,72.0707,down,74.1,95.0,0
FTNT,SPY,LONG,145.06,88.1906,129.8564,up,64.15,95.0,2
IESC,SPY,LONG,731.33,471.3409,607.0008,up,52.09,94.0,1
NOV.DE,^GDAXI,SHORT,34.0883,30.4167,36.184,down,48.18,93.0,0
QCOM,SPY,SHORT,202.96,163.793,251.372,down,44.52,92.0,0
CSCO,SPY,LONG,121.3759,80.5418,114.2561,up,44.24,91.0,0
SZG.DE,^GDAXI,SHORT,55.8,40.7103,64.4287,down,39.46,90.0,0
CRNC,SPY,SHORT,10.8,10.0231,13.1059,down,38.89,89.0,0
RKLB,SPY,SHORT,114.78,72.3351,142.6637,down,35.76,88.0,0
JBL,SPY,LONG,376.8086,256.2534,337.6798,up,33.41,87.0,2
PUM.DE,^GDAXI,LONG,27.79,22.2266,25.8514,up,23.69,86.0,1
U,SPY,SHORT,26.71,33.4693,26.4016,up,22.67,85.0,0
ASML.AS,SPY,LONG,1574.1044,1059.8374,1359.9883,up,21.34,85.0,6
QUBT,SPY,SHORT,9.91,11.9317,12.5322,down,21.15,84.0,1
GFT.DE,^GDAXI,LONG,20.8318,18.0747,20.3538,up,19.68,83.0,0
IBKR,SPY,LONG,88.83,71.2794,79.7133,up,19.28,82.0,2
IOS.DE,^GDAXI,SHORT,26.62,28.7223,30.8547,down,17.99,81.0,0
SIX2.DE,^GDAXI,LONG,69.3354,69.0881,67.2613,up,13.66,80.0,0
AVGO,SPY,SHORT,384.9607,356.2783,453.2046,down,9.97,79.0,0
ORCL,SPY,SHORT,183.4617,204.4341,225.5491,down,9.14,78.0,2
HOOD,SPY,SHORT,92.23,102.8856,73.9926,up,8.95,77.0,1
QQQ,SPY,SHORT,716.3328,623.0253,749.0883,down,8.73,76.0,0
NTNX,SPY,SHORT,49.21,52.7732,47.0909,up,7.73,75.0,0
KTN.DE,^GDAXI,LONG,23.7,23.2299,21.7731,up,5.98,75.0,3
VRSN,SPY,SHORT,278.7517,256.548,307.997,down,5.48,74.0,0
HIMS,SPY,SHORT,28.87,33.6647,22.4036,up,5.29,73.0,0
GOOG,SPY,SHORT,356.56,306.378,383.8414,down,5.02,72.0,0
LRN,SPY,LONG,99.47,96.3832,91.876,up,3.94,71.0,0
HLT,SPY,LONG,341.7044,294.3893,320.8913,up,3.23,70.0,0
APH,SPY,LONG,152.2303,134.8129,132.2371,up,2.77,69.0,1
PTGX,SPY,SIGNAL,109.79,86.1839,92.8402,up,2.63,68.0,0
ANGO,SPY,LONG,12.08,11.3591,11.1238,up,2.51,67.0,1
NVDA,SPY,SHORT,204.87,188.919,228.4627,down,2.46,66.0,0
AIR.DE,^GDAXI,SHORT,175.32,186.4645,185.7085,down,2.3,65.0,0
AMZN,SPY,SHORT,241.51,232.4602,260.8598,down,1.94,65.0,0
DUE.DE,^GDAXI,SHORT,18.92,20.3016,20.9237,down,1.67,64.0,6
RBC,SPY,SHORT,607.46,492.1527,614.3977,down,1.27,63.0,0
SPY,SPY,SHORT,735.8643,681.806,759.2122,down,0.0,62.0,0
GE,SPY,LONG,332.3457,302.726,297.6005,up,-0.13,61.0,1
ASAN,SPY,SHORT,7.46,10.4918,6.9724,up,-1.38,60.0,0
ARQT,SPY,SIGNAL,24.59,23.7482,20.7023,up,-2.05,59.0,0
LUV,SPY,LONG,44.29,38.6957,38.4944,up,-2.1,58.0,3
IBM,SPY,SHORT,272.8924,267.8956,311.3915,down,-2.18,57.0,0
KO,SPY,LONG,82.0006,72.4156,77.6236,up,-3.9,56.0,0
BC8.DE,^GDAXI,SHORT,29.7818,35.2672,33.3237,down,-4.48,55.0,0
DBX,SPY,SHORT,26.98,27.2377,24.7978,up,-4.65,55.0,0
22UA.DE,^GDAXI,SHORT,76.85,85.691,81.8436,down,-5.95,54.0,0
CSF.DE,^GDAXI,SHORT,237.5,,240.7683,down,-6.17,53.0,0
HAG.DE,^GDAXI,SHORT,78.88,83.4373,76.6952,up,-6.3,52.0,0
HBH.DE,^GDAXI,SHORT,75.7273,82.9883,78.7363,down,-6.32,51.0,0
V,SPY,SHORT,318.4584,327.8691,311.813,up,-6.64,50.0,0
ABBV,SPY,LONG,223.1814,216.1061,209.7253,up,-7.16,49.0,2
DLTR,SPY,LONG,114.89,109.3329,97.1715,up,-7.56,48.0,0
SMCI,SPY,SHORT,31.97,35.8822,43.6783,down,-8.82,47.0,0
TIMA.DE,^GDAXI,SHORT,44.5,47.1954,47.5022,down,-9.43,46.0,2
CRSP,SPY,SHORT,50.23,55.5547,47.4564,up,-10.0,45.0,0
MTX.DE,^GDAXI,SHORT,306.7,347.2483,280.1597,up,-10.28,45.0,0
TSLA,SPY,SHORT,399.15,415.4206,444.6,down,-10.31,44.0,0
WH,SPY,SHORT,77.0007,78.3494,84.3014,down,-10.59,43.0,2
DE,SPY,LONG,567.1699,521.5553,541.8873,up,-10.97,42.0,0
MLB1.DE,^GDAXI,SHORT,1377.6,1710.0915,1492.3969,down,-11.29,41.0,4
AMGN,SPY,LONG,352.0029,324.3536,325.2145,up,-11.5,40.0,0
MBB.DE,^GDAXI,SHORT,173.4,189.177,186.3508,down,-11.7,39.0,2
MSFT,SPY,SHORT,389.6066,451.5637,427.3929,down,-12.34,38.0,3
LYFT,SPY,SHORT,13.71,17.2922,12.8523,up,-12.63,37.0,0
8RMY.DE,^GDAXI,SHORT,9.63,10.1766,9.4551,up,-12.74,36.0,0
ADN1.DE,^GDAXI,SHORT,53.4,76.786,61.8923,down,-13.47,35.0,0
BIDU,SPY,SHORT,116.11,127.244,132.9544,down,-14.08,35.0,4
STO3.DE,^GDAXI,SHORT,95.2526,112.6375,101.5058,down,-14.64,34.0,1
ST5.DE,^GDAXI,SHORT,18.9377,21.7455,20.8057,down,-15.74,33.0,7
DUK,SPY,SHORT,123.1076,121.078,125.1232,down,-16.07,32.0,0
BWXT,SPY,SHORT,194.3736,195.0071,206.7639,down,-16.33,31.0,0
EXLS,SPY,SHORT,28.59,36.574,30.9726,down,-17.55,30.0,2
MRNA,SPY,LONG,49.64,38.4162,43.4506,up,-18.24,29.0,1
VERX,SPY,SHORT,12.11,17.9737,11.983,up,-18.54,28.0,0
B,SPY,SHORT,39.1,39.7917,43.3246,down,-18.54,28.0,1
RDNT,SPY,SHORT,58.2,68.7266,60.046,down,-18.82,26.0,0
GMED,SPY,SHORT,80.52,80.4829,86.0354,down,-18.95,25.0,0
META,SPY,SHORT,567.9036,657.7461,621.7754,down,-18.99,25.0,5
RTX,SPY,SHORT,183.6001,179.907,185.0169,down,-19.31,24.0,0
NEM.DE,^GDAXI,SHORT,57.1,82.4395,69.397,down,-19.82,23.0,0
ESLT,SPY,LONG,912.0211,666.258,778.7853,up,-20.16,22.0,4
RZLV,SPY,SHORT,2.53,3.4177,2.9081,down,-20.88,20.0,0
UBER,SPY,SHORT,69.55,82.6589,74.7663,down,-20.88,20.0,1
MCD,SPY,SHORT,284.77,302.2855,288.6948,down,-22.42,19.0,0
KGX.DE,^GDAXI,SHORT,36.08,54.7444,41.2453,down,-23.01,18.0,6
TOST,SPY,SHORT,24.69,32.2542,23.7505,up,-23.32,17.0,0
