date,ticker,bench,close,ma,stop,rs_diff,rs_rank,strength
2021-12-28,ADN1.DE,^GDAXI,194.9438,150.1641,171.5983,13.66,83.0,0
2021-12-31,XPEV,SPY,50.33,39.4088,40.4263,31.19,94.0,0
2022-01-03,RHM.DE,^GDAXI,79.8775,78.4964,75.2173,-6.17,47.0,0
2022-01-03,RTX,SPY,78.5728,76.3346,74.1248,-12.25,35.0,0
2022-01-04,PTGX,SPY,36.08,35.455,30.7839,88.36,100.0,0
2022-01-04,KGX.DE,^GDAXI,91.4931,81.6026,85.1127,18.63,86.0,0
2022-01-04,DELL,SPY,53.133,46.9819,49.588,0.4,59.0,0
2022-01-05,SIX2.DE,^GDAXI,131.1291,103.168,121.0878,22.17,91.0,0
2022-01-20,2GB.DE,^GDAXI,26.3183,23.6359,22.1323,-15.13,33.0,0
2022-01-25,IBM,SPY,113.9007,108.9014,103.1375,19.51,93.0,0
2022-01-26,LRN,SPY,33.76,32.2135,28.4295,0.4,66.0,0
2022-01-28,V,SPY,219.9106,216.6162,191.3598,13.19,91.0,0
2022-02-01,GFT.DE,^GDAXI,41.6993,28.0859,34.8597,19.5,97.0,0
2022-02-01,AVGO,SPY,54.7034,47.0189,47.4985,11.38,89.0,0
2022-02-02,QCOM,SPY,170.3716,134.8556,143.706,17.92,96.0,0
2022-02-02,DELL,SPY,53.9596,48.0009,49.3049,7.44,83.0,0
2022-02-02,GOOG,SPY,146.7427,134.4196,132.5399,1.24,74.0,0
2022-02-02,SPY,SPY,430.3293,414.6758,401.5734,-0.0,70.0,0
2022-02-02,NOV.DE,^GDAXI,19.0579,16.6658,17.3408,-2.41,63.0,0
2022-02-04,IBKR,SPY,17.8037,16.7731,15.6046,3.76,77.0,0
2022-02-08,DLTR,SPY,139.36,111.3808,126.397,25.12,99.0,0
2022-02-08,HLT,SPY,151.2701,132.4763,134.9336,9.25,81.0,0
2022-02-08,WH,SPY,81.6174,71.0589,73.0052,8.42,79.0,0
2022-02-08,AMD,SPY,128.23,110.6224,103.3936,-9.75,44.0,0
2022-02-09,HPE,SPY,15.2616,13.3026,14.0849,20.82,98.0,0
2022-02-09,ESLT,SPY,169.3194,140.9236,158.3571,18.35,94.0,0
2022-02-09,SIX2.DE,^GDAXI,130.9679,107.444,115.5218,5.75,74.0,0
2022-02-09,FTNT,SPY,65.968,57.6926,55.4539,-1.87,59.0,0
2022-02-10,SZG.DE,^GDAXI,32.342,27.1912,26.9415,25.5,99.0,0
2022-02-10,MU,SPY,88.9758,77.3907,78.1934,22.21,97.0,0
2022-02-10,AIR.DE,^GDAXI,108.5067,101.668,99.1937,7.46,78.0,0
2022-02-11,NOC,SPY,371.4812,343.1763,335.9048,18.91,93.0,0
2022-02-15,MTX.DE,^GDAXI,190.4087,186.1136,168.7741,15.54,89.0,0
2022-02-15,ADN1.DE,^GDAXI,190.4192,162.655,161.9782,6.37,73.0,0
2022-02-18,CSCO,SPY,50.3772,48.948,45.9761,10.99,78.0,0
2022-02-24,LHX,SPY,208.7469,202.2417,187.6146,13.91,85.0,0
2022-03-02,EXLS,SPY,24.702,24.2018,22.5203,-3.02,46.0,0
2022-03-03,DE,SPY,359.7893,335.4692,318.7904,12.76,81.0,0
2022-03-03,DUK,SPY,86.3353,84.4087,80.7187,7.12,68.0,0
2022-03-10,2GB.DE,^GDAXI,26.5133,24.3302,22.6888,22.58,89.0,0
2022-03-14,STO3.DE,^GDAXI,181.9651,176.9555,153.7624,14.32,82.0,0
2022-03-16,SMCI,SPY,4.275,3.8864,3.7885,9.69,75.0,0
2022-03-16,HBH.DE,^GDAXI,104.1061,93.8966,89.8013,-0.38,57.0,0
2022-03-16,JBL,SPY,60.4562,60.0914,52.2462,-1.27,53.0,0
2022-03-18,NVDA,SPY,26.3742,23.6678,21.2028,-5.3,43.0,0
2022-03-18,EXTR,SPY,12.81,11.6722,10.7474,-5.51,41.0,0
2022-03-21,ADN1.DE,^GDAXI,209.8654,171.3209,181.6502,21.79,88.0,0
2022-03-22,IBM,SPY,109.31,108.5208,102.4887,4.16,66.0,0
2022-03-22,SPY,SPY,424.3421,418.3613,398.1815,0.0,59.0,0
2022-03-22,TSLA,SPY,331.3267,284.8624,269.3771,-2.68,54.0,0
2022-03-22,NEM.DE,^GDAXI,86.9176,83.4904,72.7286,-11.33,32.0,0
2022-03-23,TIMA.DE,^GDAXI,30.3939,30.062,27.0995,16.38,84.0,0
2022-03-24,GOOG,SPY,140.077,137.2286,127.1618,1.73,65.0,0
2022-03-24,FTNT,SPY,67.142,60.7078,55.6394,-3.04,51.0,0
2022-03-25,HPE,SPY,15.5876,13.4445,14.1231,14.85,82.0,0
2022-03-28,MSFT,SPY,299.3505,290.6131,273.0013,-4.29,47.0,0
2022-03-29,KO,SPY,54.8537,49.7426,52.1104,8.31,77.0,0
2022-03-29,AIR.DE,^GDAXI,104.2317,102.3233,90.7278,3.82,70.0,0
2022-03-29,HLT,SPY,153.1735,136.3002,138.3241,2.09,63.0,0
2022-04-12,EVTL,SPY,98.2,90.5219,71.9727,18.4,84.0,0
2022-04-19,RTX,SPY,94.9805,80.9887,89.8523,18.62,87.0,0
2022-04-19,WH,SPY,82.8383,73.6087,74.8753,8.85,70.0,0
2022-04-19,SMCI,SPY,4.465,3.9259,3.7083,6.95,65.0,0
2022-05-16,HBH.DE,^GDAXI,99.8867,97.9854,89.1312,-2.78,58.0,0
2022-05-17,HPE,SPY,14.8856,13.7326,13.4683,3.04,68.0,0
2022-05-20,AMGN,SPY,217.1798,194.1445,201.3713,22.53,91.0,0
2022-05-23,ESLT,SPY,212.304,167.3852,193.6067,32.66,97.0,0
2022-05-24,ARQT,SPY,22.2,19.3378,17.2883,34.23,98.0,0
2022-05-26,DLTR,SPY,162.8,130.1239,131.1407,23.5,97.0,0
2022-05-26,MCD,SPY,224.8585,223.649,208.4877,10.12,84.0,0
2022-05-27,EXLS,SPY,28.758,26.0461,25.4905,21.52,94.0,0
2022-05-30,2GB.DE,^GDAXI,27.0494,25.881,24.31,-1.29,62.0,0
2022-06-03,NOC,SPY,448.4536,373.6359,407.2167,10.37,82.0,0
2022-06-07,RHM.DE,^GDAXI,203.2876,115.3828,176.1292,32.42,96.0,0
2022-06-07,JBL,SPY,62.0852,60.5993,56.1218,13.7,83.0,0
2022-06-07,LMT,SPY,410.3035,344.3704,377.8215,5.3,71.0,0
2022-06-07,RTX,SPY,91.8559,82.6871,83.8034,5.05,70.0,0
2022-06-07,BWXT,SPY,50.1119,49.2477,46.0427,0.55,60.0,0
2022-06-08,NOV.DE,^GDAXI,23.7183,19.7094,21.9734,20.48,89.0,0
2022-06-23,ABBV,SPY,128.2889,115.0125,117.9916,9.77,77.0,0
2022-06-24,EXLS,SPY,29.686,26.4461,26.7256,20.13,95.0,0
2022-06-28,ESLT,SPY,203.5405,174.3371,189.2652,11.24,79.0,0
2022-06-29,LRN,SPY,41.31,34.878,35.9531,27.89,100.0,0
2022-06-30,DUK,SPY,90.9948,87.5579,84.4773,13.83,82.0,0
2022-06-30,LHX,SPY,222.8405,211.5935,204.2235,13.17,78.0,0
2022-07-01,NOC,SPY,455.9532,383.2858,414.4573,22.63,98.0,0
2022-07-01,KO,SPY,57.2233,52.2888,53.1535,18.91,90.0,0
2022-07-01,RTX,SPY,88.6664,83.5335,81.0044,13.88,81.0,0
2022-07-01,LMT,SPY,389.8198,350.1054,359.4274,12.65,78.0,0
2022-07-06,CRSP,SPY,72.7,71.8854,55.7601,27.93,98.0,0
2022-07-07,RBC,SPY,197.4075,193.7636,174.5212,23.95,91.0,0
2022-07-07,AMGN,SPY,217.1095,197.86,204.2981,11.68,78.0,0
2022-07-20,SMCI,SPY,4.557,4.2428,3.9238,14.52,87.0,0
2022-07-21,QUBT,SPY,3.37,3.3199,2.3737,98.01,100.0,0
2022-07-22,GFT.DE,^GDAXI,37.9646,37.059,33.6342,15.12,88.0,0
2022-07-28,HAG.DE,^GDAXI,24.7528,18.2435,21.5725,13.46,87.0,0
2022-07-29,LHX,SPY,221.2454,212.3618,198.4296,2.12,62.0,0
2022-08-01,LMT,SPY,377.0152,355.9514,352.284,-1.5,42.0,0
2022-08-16,IBM,SPY,118.5403,110.6783,112.0706,-4.16,33.0,0
2022-08-18,ARQT,SPY,25.99,19.5219,21.1574,13.64,80.0,0
2022-08-22,NOV.DE,^GDAXI,24.4982,21.1929,22.1126,17.75,87.0,0
2022-08-25,BIDU,SPY,151.02,142.8746,128.5552,5.57,69.0,0
2022-09-07,IBKR,SPY,16.2851,15.8722,14.6366,15.36,84.0,0
2022-09-08,LRN,SPY,39.15,36.0615,35.406,8.84,71.0,0
2022-09-09,MLB1.DE,^GDAXI,960.2,895.948,827.3132,60.03,98.0,0
2022-09-09,EXLS,SPY,35.4,28.2837,32.8118,17.36,81.0,0
2022-09-12,UBER,SPY,32.5,31.2895,28.4788,38.68,91.0,0
2022-09-12,DBX,SPY,23.14,22.8037,21.1407,1.34,60.0,0
2022-09-15,CRSP,SPY,75.01,66.1303,62.033,11.98,78.0,0
2022-09-15,RZLV,SPY,9.92,9.8558,9.8998,-3.2,48.0,0
2022-09-19,TSLA,SPY,309.07,293.3049,271.6068,28.28,92.0,0
2022-09-21,HAG.DE,^GDAXI,21.3136,19.9665,18.4568,-3.97,46.0,0
2022-09-21,RHM.DE,^GDAXI,157.6174,151.7146,133.9937,-24.41,8.0,0
2022-09-23,EVTL,SPY,82.8,68.241,55.9481,147.83,100.0,0
2022-10-03,RZLV,SPY,9.98,9.8653,9.8662,6.32,77.0,0
2022-10-04,EXTR,SPY,13.94,11.9454,12.1249,50.96,99.0,0
2022-10-04,MLB1.DE,^GDAXI,948.0,884.826,817.9074,45.31,95.0,0
2022-10-05,JBL,SPY,61.73,59.0135,55.0648,21.22,88.0,0
2022-10-05,NOV.DE,^GDAXI,24.3932,21.8051,22.6878,4.17,68.0,0
2022-10-06,IBKR,SPY,17.2117,15.6513,15.3681,30.55,90.0,0
2022-10-11,AMGN,SPY,217.0354,208.5854,200.0675,7.39,74.0,0
2022-10-12,ESLT,SPY,199.226,196.8979,185.1538,-2.63,50.0,0
2022-10-13,DE,SPY,349.1795,343.8062,317.0676,23.73,93.0,0
2022-10-18,TOST,SPY,20.27,18.7493,15.4254,46.85,97.0,0
2022-10-18,EXLS,SPY,33.274,28.9844,29.229,21.5,90.0,0
2022-10-18,LMT,SPY,390.8838,376.147,346.6684,14.52,83.0,0
2022-10-18,BWXT,SPY,52.7321,49.5577,47.7187,5.96,69.0,0
2022-10-21,SMCI,SPY,6.453,4.8826,5.1887,28.9,94.0,0
2022-10-21,NOC,SPY,491.694,425.0594,440.7042,22.86,90.0,0
2022-10-21,RBC,SPY,235.05,200.6513,207.2824,9.62,80.0,0
2022-10-24,ABBV,SPY,132.0669,126.2853,121.7631,13.87,86.0,0
2022-10-25,WIX,SPY,85.97,81.4411,67.1586,47.77,98.0,0
2022-10-26,APH,SPY,35.4338,34.9734,32.0687,2.01,60.0,0
2022-10-28,HOOD,SPY,11.5,10.6427,9.3889,11.39,77.0,0
2022-11-01,MLB1.DE,^GDAXI,930.2,867.4365,804.7397,-2.21,54.0,0
2022-11-08,HIMS,SPY,5.53,5.0124,4.4829,-12.85,32.0,0
2022-11-11,WIX,SPY,84.99,77.8387,66.4537,23.18,96.0,0
2022-11-15,UBER,SPY,31.57,28.709,25.5615,15.95,89.0,0
2022-11-15,VRSN,SPY,192.0443,186.9624,173.6212,2.95,56.0,0
2022-11-23,KTN.DE,^GDAXI,14.2887,13.5062,12.686,-7.99,35.0,0
2022-12-02,NOC,SPY,514.9804,444.2967,469.2316,9.73,76.0,0
2022-12-29,IESC,SPY,35.51,32.4452,30.1331,19.32,90.0,0
2023-01-03,GE,SPY,52.0009,46.8187,47.908,25.94,95.0,0
2023-01-03,RHM.DE,^GDAXI,192.1696,175.6565,169.91,20.38,89.0,0
2023-01-04,AIR.DE,^GDAXI,107.5517,96.6706,100.7594,4.61,61.0,0
2023-01-06,DUE.DE,^GDAXI,30.4914,22.7907,27.8922,24.66,87.0,0
2023-01-06,AMGN,SPY,245.0274,221.7027,229.2282,3.92,59.0,0
2023-01-09,ASML.AS,SPY,567.8802,493.2669,500.6412,39.07,98.0,0
2023-01-09,JBL,SPY,70.6992,60.3097,63.5903,15.7,77.0,0
2023-01-10,IBKR,SPY,18.63,16.0478,17.1619,0.35,48.0,0
2023-01-11,HLT,SPY,133.0439,130.8287,122.0749,-1.3,43.0,0
2023-01-12,HIMS,SPY,7.1,5.3844,5.8187,54.88,100.0,0
2023-01-12,APH,SPY,39.2727,35.2289,36.9502,8.22,65.0,0
2023-01-12,2GB.DE,^GDAXI,25.4107,23.7237,23.0868,3.36,58.0,0
2023-01-12,MLB1.DE,^GDAXI,913.4,843.3665,813.9681,-9.0,24.0,0
2023-01-13,TOST,SPY,19.91,17.6533,16.9713,-9.64,23.0,0
2023-01-16,KTN.DE,^GDAXI,16.2281,13.773,13.957,6.75,50.0,0
2023-01-17,WIX,SPY,84.05,74.6491,72.1145,7.16,62.0,0
2023-01-17,MCD,SPY,252.6009,233.7444,240.2325,1.49,52.0,0
2023-01-17,RBC,SPY,231.74,212.1662,209.1751,-6.62,30.0,0
2023-01-18,CERT,SPY,17.94,17.5271,16.1671,50.43,98.0,0
2023-01-18,NOV.DE,^GDAXI,29.638,24.5974,27.7083,4.02,59.0,0
2023-01-23,SPY,SPY,383.076,375.5537,363.9488,0.0,45.0,0
2023-01-25,LRN,SPY,40.86,37.679,35.0002,19.8,82.0,0
2023-01-25,RTX,SPY,92.4702,86.0572,84.7763,3.74,62.0,0
2023-01-25,BWXT,SPY,58.4457,52.6115,53.4068,2.87,57.0,0
2023-01-26,RZLV,SPY,10.3,9.9371,10.0086,-1.31,44.0,0
2023-01-31,RDNT,SPY,21.05,19.3847,18.685,8.93,70.0,0
2023-02-02,CSCO,SPY,44.8861,41.0022,42.1009,0.42,46.0,0
2023-02-02,NTNX,SPY,29.52,22.4283,26.3146,-1.67,39.0,0
2023-02-02,VERX,SPY,15.38,13.57,12.6676,-17.24,11.0,0
2023-02-06,LMT,SPY,427.2577,398.566,401.1459,-12.25,14.0,0
2023-02-09,SMCI,SPY,8.7,6.3999,7.4737,1.61,48.0,0
2023-02-10,ABBV,SPY,134.3473,129.4725,127.5999,-2.59,34.0,0
2023-02-13,NOV.DE,^GDAXI,30.4733,25.129,28.1688,15.02,82.0,0
2023-02-16,AIR.DE,^GDAXI,116.2057,98.3411,106.253,2.11,44.0,0
2023-02-17,MTX.DE,^GDAXI,224.5948,181.2442,204.1057,12.15,70.0,0
2023-02-27,TIMA.DE,^GDAXI,25.9195,24.4982,22.9849,7.81,67.0,0
2023-03-07,WIX,SPY,95.145,75.5615,83.2435,16.74,75.0,0
2023-03-13,B,SPY,15.7947,15.377,14.185,1.9,50.0,0
2023-03-16,MSFT,SPY,268.7214,244.5277,241.7547,9.81,69.0,0
2023-03-21,BIDU,SPY,151.75,127.5117,130.8896,30.27,85.0,0
2023-03-21,QQQ,SPY,304.5964,283.596,284.7609,9.99,63.0,0
2023-03-23,MU,SPY,60.426,56.1784,53.3001,19.4,73.0,0
2023-03-23,ASML.AS,SPY,598.8834,511.0525,535.775,16.8,69.0,0
2023-03-24,RHM.DE,^GDAXI,252.0728,185.4772,222.8953,33.94,87.0,0
2023-03-24,ABBV,SPY,139.6222,130.3233,130.1217,-6.29,32.0,0
2023-03-24,KO,SPY,55.3327,54.6764,52.4906,-8.59,24.0,0
2023-03-27,ORCL,SPY,86.3473,74.2221,80.0267,6.97,58.0,0
2023-03-27,MCD,SPY,253.8092,239.0589,241.1786,-1.78,40.0,0
2023-03-27,VRSN,SPY,200.2946,188.2585,188.0804,-4.27,36.0,0
2023-03-27,HPE,SPY,13.7903,13.1933,12.4908,-8.42,23.0,0
2023-03-28,BABA,SPY,92.5996,87.054,78.8009,6.84,59.0,0
2023-03-29,QCOM,SPY,116.3921,116.2239,106.1975,9.13,63.0,0
2023-03-29,KGX.DE,^GDAXI,32.9355,31.1178,28.1813,3.58,52.0,0
2023-03-30,JBL,SPY,86.0911,66.6049,78.9923,22.83,80.0,0
2023-03-30,SPY,SPY,387.4847,373.6897,369.6269,0.0,44.0,0
2023-03-30,APH,SPY,39.2636,36.3276,36.9233,-0.55,43.0,0
2023-03-31,MLB1.DE,^GDAXI,1210.4,918.75,1077.2988,39.81,92.0,0
2023-03-31,KTN.DE,^GDAXI,17.3196,14.4982,15.6428,9.25,67.0,0
2023-03-31,EXTR,SPY,19.12,15.7714,16.9778,-5.28,39.0,0
2023-04-03,V,SPY,222.9818,202.5371,208.4753,-0.05,48.0,0
2023-04-03,MRNA,SPY,159.48,158.8779,140.011,-16.82,11.0,0
2023-04-06,HOOD,SPY,10.01,9.6085,8.7853,9.63,71.0,0
2023-04-12,SZG.DE,^GDAXI,34.9921,27.0919,30.5742,5.62,68.0,0
2023-04-12,2GB.DE,^GDAXI,23.3054,22.7552,21.0592,-11.16,25.0,0
2023-04-13,EXLS,SPY,33.704,33.4011,31.1187,-6.58,34.0,0
2023-04-14,HLT,SPY,142.9594,131.6268,133.0702,1.62,55.0,0
2023-04-17,AIR.DE,^GDAXI,119.2021,102.2794,112.2309,3.76,62.0,0
2023-04-18,PTGX,SPY,23.21,11.9837,17.3391,94.03,100.0,0
2023-04-18,HIMS,SPY,11.0,6.987,8.9555,46.49,95.0,0
2023-04-18,MTX.DE,^GDAXI,233.1371,191.0716,217.8571,0.61,50.0,0
2023-04-18,HBH.DE,^GDAXI,67.7219,66.0878,63.348,-12.49,21.0,0
2023-04-26,LRN,SPY,42.74,38.6585,39.3566,1.29,64.0,0
2023-05-01,UBER,SPY,32.74,29.4327,29.2692,-1.01,60.0,0
2023-05-03,SMCI,SPY,13.395,7.9713,9.99,61.04,99.0,0
2023-05-05,KTN.DE,^GDAXI,16.9137,14.8783,15.2091,-8.9,36.0,0
2023-05-08,FTNT,SPY,66.08,55.3467,59.9849,12.51,83.0,0
2023-05-08,AMD,SPY,95.04,78.951,80.5526,12.44,82.0,0
2023-05-08,TOST,SPY,19.35,18.7926,16.7012,-17.02,17.0,0
2023-05-09,PLTR,SPY,9.55,7.9969,7.7187,26.07,92.0,0
2023-05-09,RZLV,SPY,10.19,10.0247,10.1245,0.1,57.0,0
2023-05-10,ASML.AS,SPY,583.4592,530.0099,538.1312,-3.25,51.0,0
2023-05-11,RBLX,SPY,39.88,38.453,34.9613,11.55,81.0,0
2023-05-12,NOV.DE,^GDAXI,38.2405,28.3458,35.1025,22.47,92.0,0
2023-05-15,ASAN,SPY,18.63,18.6292,15.587,15.7,84.0,0
2023-05-15,NTNX,SPY,26.14,25.1288,23.5904,-9.7,35.0,0
2023-05-16,BIDU,SPY,132.68,125.2256,113.84,-7.49,40.0,0
2023-05-17,JBL,SPY,82.2141,71.0074,75.308,-4.26,47.0,0
2023-05-17,BABA,SPY,85.3346,84.295,76.2309,-9.09,35.0,0
2023-05-18,CSCO,SPY,44.1963,42.4134,41.5156,-7.11,44.0,0
2023-05-18,EXTR,SPY,18.42,16.9827,16.1376,-8.03,42.0,0
2023-05-24,WH,SPY,66.4075,65.4741,58.7396,-11.82,28.0,0
2023-05-26,CRNC,SPY,27.3,21.8298,22.9732,-4.61,50.0,0
2023-05-26,HPE,SPY,14.0935,13.4803,12.8095,-6.16,46.0,0
2023-05-30,ESLT,SPY,200.5166,179.9123,186.9665,17.94,86.0,0
2023-05-30,PEGA,SPY,23.6695,19.5238,21.4373,-3.68,51.0,0
2023-05-30,IBKR,SPY,19.3986,18.6068,18.0576,-15.88,24.0,0
2023-06-02,APH,SPY,37.7594,37.1226,35.4386,-9.59,38.0,0
2023-06-05,TIMA.DE,^GDAXI,31.4109,25.0692,28.9621,13.81,82.0,0
2023-06-05,BWXT,SPY,62.8035,57.0859,59.3823,-7.05,45.0,0
2023-06-06,RTX,SPY,91.1466,88.1588,85.7407,-9.21,33.0,0
2023-06-07,SZG.DE,^GDAXI,32.5912,28.9999,29.1076,-13.36,20.0,0
2023-06-08,VERX,SPY,22.99,16.758,19.3763,14.64,82.0,0
2023-06-08,HPE,SPY,14.5161,13.5081,13.1203,2.75,58.0,0
2023-06-08,LMT,SPY,428.2975,418.836,410.2917,-12.38,22.0,0
2023-06-12,SIX2.DE,^GDAXI,99.377,86.6529,90.3804,-8.25,35.0,0
2023-06-13,DUE.DE,^GDAXI,27.4538,26.8683,25.0162,-10.93,24.0,0
2023-06-14,HOOD,SPY,9.95,9.5873,8.7166,2.04,58.0,0
2023-06-14,BABA,SPY,84.0924,83.4774,76.1706,-0.71,50.0,0
2023-06-14,WIX,SPY,85.28,82.4517,73.1189,-14.54,18.0,0
2023-06-15,MCD,SPY,272.6458,249.4062,261.1251,-2.09,48.0,0
2023-06-16,RHM.DE,^GDAXI,253.2341,206.5551,231.0426,-4.88,43.0,0
2023-06-16,KO,SPY,56.459,54.9271,54.6077,-9.01,34.0,0
2023-06-19,MTX.DE,^GDAXI,229.9235,200.391,214.3707,-2.37,60.0,0
2023-06-21,RZLV,SPY,10.25,10.0704,10.1969,-8.73,31.0,0
2023-06-27,DLTR,SPY,146.68,146.4948,133.7992,-4.28,50.0,0
2023-06-29,KGX.DE,^GDAXI,32.8446,29.3945,28.77,-3.78,50.0,0
2023-06-29,V,SPY,228.6068,209.5394,214.7085,-4.48,43.0,0
2023-06-30,HLT,SPY,144.338,136.0747,135.2183,-4.05,49.0,0
2023-06-30,HIMS,SPY,9.4,7.9513,8.188,-15.71,18.0,0
2023-07-05,ACHR,SPY,4.85,2.6908,3.1742,80.02,98.0,0
2023-07-07,BABA,SPY,85.2123,83.1461,75.893,-16.67,14.0,0
2023-07-10,WH,SPY,67.3478,65.8811,62.1811,0.19,58.0,0
2023-07-10,HAG.DE,^GDAXI,30.2187,26.7482,27.1809,-12.89,21.0,0
2023-07-12,CRM,SPY,223.4148,170.6045,204.8417,8.23,74.0,0
2023-07-12,B,SPY,16.3177,15.9483,14.9244,-19.15,10.0,0
2023-07-13,NTNX,SPY,29.44,26.8629,26.4912,6.58,69.0,0
2023-07-13,BC8.DE,^GDAXI,35.8556,35.3607,33.3136,-10.65,24.0,0
2023-07-14,GOOG,SPY,124.6014,102.3869,115.9523,10.71,75.0,0
2023-07-14,ASML.AS,SPY,666.4631,565.1241,609.3006,10.32,75.0,0
2023-07-17,CERT,SPY,19.55,18.3738,17.1085,-29.54,1.0,0
2023-07-19,QCOM,SPY,116.5726,110.1624,109.0783,-4.45,43.0,0
2023-07-19,LRN,SPY,38.81,38.569,36.0897,-8.17,33.0,0
2023-07-19,KO,SPY,56.4315,55.1343,53.9155,-13.87,18.0,0
2023-07-20,IBM,SPY,124.7232,118.3891,119.0682,1.86,62.0,0
2023-07-20,NOV.DE,^GDAXI,35.9223,31.3006,33.0749,-3.75,44.0,0
2023-07-26,MU,SPY,66.6353,58.838,60.5424,-5.03,42.0,0
2023-07-31,MLB1.DE,^GDAXI,1117.4,1038.785,1032.8934,-4.46,38.0,0
2023-07-31,VERX,SPY,20.76,17.7619,18.3675,-9.07,27.0,0
2023-08-01,ASAN,SPY,24.41,18.4922,20.6106,40.62,92.0,0
2023-08-01,RHM.DE,^GDAXI,255.7674,222.4224,236.2496,-0.51,46.0,0
2023-08-02,TIMA.DE,^GDAXI,31.3217,26.7131,29.3339,-3.14,42.0,0
2023-08-07,DBX,SPY,28.24,22.9285,25.903,20.2,86.0,0
2023-08-09,TOST,SPY,23.18,20.0194,19.7214,10.23,74.0,0
2023-08-16,VERX,SPY,20.5,17.969,17.8179,-10.68,19.0,0
2023-08-21,NVDA,SPY,46.8757,27.9651,39.926,46.55,98.0,0
2023-08-28,JBL,SPY,111.7267,85.8466,101.3379,19.67,92.0,0
2023-08-28,2GB.DE,^GDAXI,24.3983,24.0143,21.8968,-13.89,16.0,0
2023-08-29,XPEV,SPY,19.14,11.1028,14.4243,121.42,99.0,0
2023-08-29,TSLA,SPY,257.18,197.6955,215.2844,14.84,88.0,0
2023-08-29,ORCL,SPY,116.4649,93.3215,108.2507,8.99,78.0,0
2023-08-29,AVGO,SPY,85.8401,65.242,77.3158,4.83,66.0,0
2023-08-29,MLB1.DE,^GDAXI,1208.8,1066.453,1072.837,3.37,59.0,0
2023-08-29,V,SPY,239.8081,219.9374,229.3502,2.08,56.0,0
2023-08-29,QQQ,SPY,368.3385,315.0939,347.6536,0.46,51.0,0
2023-08-29,BIDU,SPY,140.71,132.4761,125.6871,0.09,50.0,0
2023-08-30,AIR.DE,^GDAXI,126.3995,115.2402,119.4605,6.28,70.0,0
2023-08-30,SPY,SPY,434.5024,397.4523,419.432,0.0,50.0,0
2023-08-30,PEGA,SPY,24.997,21.9101,22.5784,-2.12,45.0,0
2023-08-31,HBH.DE,^GDAXI,66.7619,66.524,62.078,9.77,76.0,0
2023-08-31,RDNT,SPY,33.41,25.7689,30.2936,2.52,59.0,0
2023-08-31,CRM,SPY,217.6938,182.2389,203.9827,-1.56,49.0,0
2023-08-31,MU,SPY,69.167,60.4358,62.0803,-1.86,47.0,0
2023-09-01,LYFT,SPY,12.34,10.9652,10.4558,13.64,86.0,0
2023-09-01,KGX.DE,^GDAXI,36.2508,32.3912,32.639,12.12,82.0,0
2023-09-01,DE,SPY,401.9792,390.0007,373.5081,3.88,59.0,0
2023-09-05,RZLV,SPY,10.74,10.2241,10.5859,-0.18,48.0,0
2023-09-06,U,SPY,39.29,34.0335,34.2148,4.06,60.0,0
2023-09-08,MSFT,SPY,326.62,282.7015,308.1907,-2.2,47.0,0
2023-09-11,UBER,SPY,48.94,36.0962,44.4506,15.63,90.0,0
2023-09-11,FTNT,SPY,65.07,62.3244,60.4374,-11.93,26.0,0
2023-09-12,HLT,SPY,154.5979,141.6412,145.9407,9.68,84.0,0
2023-09-14,META,SPY,309.0065,219.8163,280.677,6.62,74.0,0
2023-09-15,RHM.DE,^GDAXI,253.8187,235.4846,239.078,1.4,58.0,0
2023-09-19,AMGN,SPY,241.5883,220.1567,229.3233,14.77,88.0,0
2023-09-28,JBL,SPY,124.2347,90.3133,105.55,17.84,90.0,0
2023-10-02,SMCI,SPY,28.886,17.4128,23.9946,13.32,84.0,0
2023-10-06,IESC,SPY,71.32,51.1132,63.4493,27.4,96.0,0
2023-10-06,GOOG,SPY,137.5175,112.7274,127.0094,15.25,88.0,0
2023-10-06,ESLT,SPY,204.0113,184.5192,192.8035,4.27,75.0,0
2023-10-06,PLTR,SPY,16.61,11.6125,14.0578,3.34,70.0,0
2023-10-06,NEM.DE,^GDAXI,60.8232,59.6487,55.3474,0.88,62.0,0
2023-10-09,NOC,SPY,450.6512,431.5898,406.0072,8.55,78.0,0
2023-10-10,CEG,SPY,110.8457,87.5659,101.9612,21.08,92.0,0
2023-10-10,KTN.DE,^GDAXI,18.274,17.2022,16.4315,5.94,75.0,0
2023-10-10,RHM.DE,^GDAXI,248.07,240.2703,226.8966,2.73,66.0,0
2023-10-10,RDNT,SPY,30.39,27.1354,27.0514,-3.25,46.0,0
2023-10-10,AMD,SPY,109.01,97.2484,96.8995,-4.59,41.0,0
2023-10-11,NOV.DE,^GDAXI,46.1693,35.8753,41.8547,37.58,99.0,0
2023-10-11,DBX,SPY,28.22,24.106,26.5591,4.27,71.0,0
2023-10-11,NVDA,SPY,46.7188,33.2136,42.2946,2.16,64.0,0
2023-10-11,LYFT,SPY,11.37,10.9245,9.9573,0.2,58.0,0
2023-10-11,QQQ,SPY,365.3776,327.7294,347.0874,-0.03,55.0,0
2023-10-11,MSFT,SPY,324.8124,291.5185,304.5095,-3.74,46.0,0
2023-10-12,AVGO,SPY,87.8273,70.1285,80.2274,5.41,73.0,0
